event_id,event_cause,corridor,junction,T,survival_risk_score
FKID004916,vehicle_breakdown,Non-corridor,,29.094076266666665,895.6115267396548
FKID004917,vehicle_breakdown,Hosur Road,,141652.00982363333,781.2944403865756
FKID004918,construction,Non-corridor,,3.5206999999999997,1554.1863350661886
FKID004919,vehicle_breakdown,Tumkur Road,,19.710776516666662,976.535151308816
FKID004920,water_logging,Bellary Road 1,,124432.61832363336,758.3102864971445
FKID004921,construction,Bellary Road 1,,185923.39170696668,1315.6308773508051
FKID004922,vehicle_breakdown,Non-corridor,,185909.41787363336,955.3195491711392
FKID004923,tree_fall,Magadi Road,,91.44109088333332,1124.1859898957089
FKID004924,others,Bellary Road 1,,10351.729160066669,1001.0368176158872
FKID004926,water_logging,Bellary Road 1,,124429.58072363332,758.3102864971445
FKID004927,vehicle_breakdown,Non-corridor,,24.450349916666667,895.6115267396548
FKID004928,road_conditions,Bellary Road 1,,12558.5281999,933.440121233294
FKID004929,vehicle_breakdown,Varthur Road,,139.90008856666665,1005.786946325168
FKID004930,vehicle_breakdown,Bellary Road 1,,207983.85905696667,765.6644827780302
FKID004931,tree_fall,Non-corridor,,185792.31670696667,941.5963581437516
FKID004932,vehicle_breakdown,Old Airport Road,,207915.02862363335,924.181234276624
FKID004933,vehicle_breakdown,Non-corridor,,207898.12862363333,895.6115267396548
FKID004934,vehicle_breakdown,Non-corridor,,185787.59007363333,949.1172418951784
FKID004935,vehicle_breakdown,Bellary Road 1,,207828.6118903,787.386228171778
FKID004936,vehicle_breakdown,Non-corridor,,207669.68220696665,952.7751734479394
FKID004937,pot_holes,Non-corridor,,124348.10940696669,791.1898756896393
FKID004938,pot_holes,Non-corridor,,124348.85225696668,791.1898756896393
FKID004939,construction,Non-corridor,,4252.030066666667,1047.828229313037
FKID004940,pot_holes,Non-corridor,,124350.30102363332,791.1898756896393
FKID004941,vehicle_breakdown,Non-corridor,,2086.1619,952.7751734479394
FKID004942,construction,Non-corridor,,5837.5025000000005,1103.9333196674577
FKID004943,vehicle_breakdown,Magadi Road,,185747.26712363336,987.0367050388504
FKID004944,vehicle_breakdown,Non-corridor,,185776.55687363335,949.1172418951784
FKID004945,vehicle_breakdown,Tumkur Road,,185756.7207403,1009.1783569140346
FKID004946,vehicle_breakdown,Non-corridor,,141459.7637903,952.5320588207873
FKID004947,construction,Airport New South Road,,780.1069666666666,1354.655715161197
FKID004948,vehicle_breakdown,Bellary Road 1,,124139.17810696666,842.5221271876794
FKID004949,vehicle_breakdown,Non-corridor,,90.77372385,858.647541811609
FKID004950,vehicle_breakdown,Non-corridor,,184897.47347363332,895.6115267396548
FKID004951,vehicle_breakdown,Bellary Road 2,,184907.86372363337,765.3378377909614
FKID004952,vehicle_breakdown,ORR East 1,,980.1172258333334,968.8005146397704
FKID004953,vehicle_breakdown,ORR East 1,,185002.9194403,864.2000492408931
FKID004954,vehicle_breakdown,Non-corridor,,46.3259174,895.6115267396548
FKID004955,vehicle_breakdown,Non-corridor,,184862.0243903,895.6115267396548
FKID004956,construction,ORR East 2,,728.3500833333333,1200.1102398581295
FKID004957,vehicle_breakdown,ORR North 1,,184999.46607363332,865.084540770793
FKID004958,vehicle_breakdown,Non-corridor,,184842.4168903,912.0508742110233
FKID004959,water_logging,ORR East 1,,4670.149929583334,923.9774648077174
FKID004960,water_logging,ORR North 2,,14467.5522427,961.8495660799018
FKID004961,congestion,Magadi Road,,124078.09692363332,638.9196648227459
FKID004962,road_conditions,Non-corridor,,123936.44105696668,945.6121121626542
FKID004963,vehicle_breakdown,Non-corridor,,184695.02927363335,918.9997424390868
FKID004964,vehicle_breakdown,Bellary Road 1,,39.85933068333333,853.6983543975285
FKID004965,vehicle_breakdown,Bellary Road 1,HebbalFlyoverJunc,184691.97627363337,833.8886870094769
FKID004966,vehicle_breakdown,Bellary Road 1,,141150.23219029998,838.637237542265
FKID004967,pot_holes,Non-corridor,,72902.21760093333,777.0355296221102
FKID004968,construction,Non-corridor,,274.00397273333334,1079.3117798223184
FKID004969,vehicle_breakdown,Non-corridor,,184546.61097363333,939.0336855153172
FKID004970,vehicle_breakdown,Non-corridor,,25.791576833333338,947.7844981992472
FKID004971,vehicle_breakdown,Non-corridor,,141101.42697363335,946.5044450926738
FKID004972,vehicle_breakdown,Bellary Road 1,,141065.14145696667,847.0561432343102
FKID004973,vehicle_breakdown,Non-corridor,,140998.88560696665,937.4814032534384
FKID004974,vehicle_breakdown,Non-corridor,,184307.46830696665,949.1172418951784
FKID004975,vehicle_breakdown,Hosur Road,,140939.98185696668,825.5784639870312
FKID004976,vehicle_breakdown,Non-corridor,,184299.87722363332,948.2399543673206
FKID004977,congestion,ORR North 2,,123942.2297903,512.2222087808553
FKID004978,vehicle_breakdown,Non-corridor,,184280.6320403,948.2399543673206
FKID004979,congestion,Magadi Road,,123940.99292363334,558.8608655836514
FKID004980,congestion,Non-corridor,,184370.59892363337,499.4718418796274
FKID004981,vehicle_breakdown,ORR East 1,,184372.83945696667,967.853603897854
FKID004982,accident,Non-corridor,,184203.48917363337,499.26795652728634
FKID004983,vehicle_breakdown,Non-corridor,,41.31266376666667,949.1172418951784
FKID004984,vehicle_breakdown,Varthur Road,,183794.2908903,950.7691940084223
FKID004985,construction,Non-corridor,,127.47713333333331,978.1831029974818
FKID004986,water_logging,ORR North 1,,60403.72428076667,959.668339377247
FKID004987,vehicle_breakdown,Non-corridor,,62.41803623333333,949.1172418951784
FKID004988,vehicle_breakdown,Non-corridor,,123770.9479403,948.2399543673206
FKID004989,water_logging,Non-corridor,,16809.84335965,941.70105306345
FKID004990,vehicle_breakdown,Non-corridor,,123892.15277363334,952.6478262033436
FKID004991,vehicle_breakdown,Non-corridor,,51.74567765,940.1012307636696
FKID004992,accident,Non-corridor,,123739.04330696668,499.26795652728634
FKID004993,vehicle_breakdown,Bellary Road 1,,123844.68345696668,850.6159667540752
FKID004994,vehicle_breakdown,ORR North 2,,8.8561709,882.8810685256807
FKID004995,vehicle_breakdown,Non-corridor,,123846.2207903,949.1172418951784
FKID004996,construction,Non-corridor,,0.6463333333333333,1398.8940250437902
FKID004997,accident,Non-corridor,,123793.16637363331,520.3891878056896
FKID004998,pot_holes,Bellary Road 1,,1566.9048729333333,650.1654829823582
FKID004999,vehicle_breakdown,Non-corridor,,48.370828966666664,859.1277864679131
FKID005000,vehicle_breakdown,Non-corridor,,32.68535996666667,894.6712292539866
FKID005001,construction,Non-corridor,,4899.213565916667,1111.2590199059655
FKID005002,vehicle_breakdown,Non-corridor,,183417.54382363337,895.6115267396548
FKID005003,road_conditions,Bannerghata Road,,183233.68062363332,746.9589633794832
FKID005004,construction,Non-corridor,,21581.371566666665,1087.8914696080558
FKID005005,vehicle_breakdown,ORR East 1,,33122.748400000004,1027.9815383204357
FKID005006,water_logging,Non-corridor,,123688.1068403,930.2370149773652
FKID005007,vehicle_breakdown,Bellary Road 1,,20.757847583333337,820.4071905261028
FKID005008,vehicle_breakdown,Non-corridor,,126.5230286,937.2744344932638
FKID005009,water_logging,Bellary Road 1,,123649.33425696666,812.4416653896817
FKID005010,water_logging,Non-corridor,,23890.86037396667,919.2401546350636
FKID005011,tree_fall,Non-corridor,,634.9466416166667,1085.510956262921
FKID005012,road_conditions,Varthur Road,,39836.38829611666,890.0565726239729
FKID005013,water_logging,Non-corridor,,5312.2899721,885.7709831506976
FKID005014,vehicle_breakdown,Non-corridor,,123548.29127363332,893.4812605012792
FKID005015,vehicle_breakdown,Non-corridor,,183212.3187736333,952.7751734479394
FKID005016,vehicle_breakdown,Varthur Road,,123582.00952363334,974.7716981881208
FKID005017,accident,Bellary Road 2,,123264.85167363333,679.1154170769022
FKID005018,vehicle_breakdown,Bellary Road 2,,133.28790756666666,855.6297424352496
FKID005019,vehicle_breakdown,Non-corridor,,29.97115595,895.6115267396548
FKID005020,vehicle_breakdown,ORR North 1,,140088.03912363335,942.3476253725752
FKID005021,construction,Non-corridor,,21203.242771983332,1079.3117798223184
FKID005022,vehicle_breakdown,Hosur Road,,123007.6697903,784.521710230257
FKID005023,vehicle_breakdown,Bellary Road 2,,140254.0678903,770.8411147464551
FKID005024,vehicle_breakdown,ORR North 2,,13.06309525,971.9435625723804
FKID005025,vehicle_breakdown,ORR North 1,,182821.74937363333,966.505980950469
FKID005026,vehicle_breakdown,Non-corridor,,122974.41580696666,895.6115267396548
FKID005027,vehicle_breakdown,Bellary Road 2,,46.69524255,837.1379831229568
FKID005028,vehicle_breakdown,ORR North 1,,140090.35005696668,942.3476253725752
FKID005029,vehicle_breakdown,Bellary Road 1,,19.9379241,841.1012388853485
FKID005030,construction,ORR East 2,,738.4872,1200.1102398581295
FKID005031,vehicle_breakdown,Varthur Road,,139887.30190696666,1005.5256488850466
FKID005032,others,Bellary Road 2,,2948.766243083333,1048.5229273241011
FKID005033,vehicle_breakdown,ORR North 1,,182159.9582403,880.2186990255982
FKID005034,vehicle_breakdown,Non-corridor,,139850.06317363336,946.601359867176
FKID005035,vehicle_breakdown,Tumkur Road,,51.0690825,1019.4852355811968
FKID005036,vehicle_breakdown,Bellary Road 1,,182117.62320696667,743.3427301816805
FKID005037,others,Non-corridor,,56.02064845,986.3733422389748
FKID005038,others,Non-corridor,,182079.32040696667,925.9172282032068
FKID005039,accident,Non-corridor,,81.74033895,1152.766316141352
FKID005040,others,Airport New South Road,,0.02855,997.3431259782536
FKID005041,accident,Non-corridor,,73.76595049999999,627.4449819391949
FKID005042,others,Non-corridor,,182077.9888903,925.9172282032068
FKID005043,vehicle_breakdown,Bellary Road 1,,91.85315681666664,841.4101681954805
FKID005044,vehicle_breakdown,ORR North 1,,17.6375147,919.7740766978604
FKID005045,vehicle_breakdown,ORR East 2,,49.72056991666667,922.3039823364512
FKID005046,construction,ORR East 2,,724.1194333333333,1211.9941789982383
FKID005047,construction,ORR North 2,,120953.74055696667,1110.0727578199774
FKID005048,vehicle_breakdown,Non-corridor,,25.304260933333335,911.0374730206069
FKID005049,vehicle_breakdown,Bellary Road 1,,139873.69777363335,829.166727406784
FKID005050,vehicle_breakdown,Bellary Road 1,,139879.82885696666,829.166727406784
FKID005051,pot_holes,Non-corridor,,181914.78302363335,781.8148906149904
FKID005052,vehicle_breakdown,Bellary Road 1,,120202.01852363332,743.3427301816805
FKID005053,pot_holes,Bannerghata Road,,181905.55160696668,576.6699072410822
FKID005054,road_conditions,ORR East 2,,25.64322965,931.8235286083512
FKID005055,pot_holes,Non-corridor,,11566.602148033331,778.2847816767502
FKID005056,pot_holes,Non-corridor,,11562.972335866663,778.2847816767502
FKID005057,pot_holes,Non-corridor,,11563.606218416668,778.2847816767502
FKID005058,pot_holes,Non-corridor,,11565.354286833332,778.2847816767502
FKID005059,pot_holes,Non-corridor,,11561.310606166666,778.2847816767502
FKID005060,vehicle_breakdown,Non-corridor,,80.12362475,947.7844981992472
FKID005061,vehicle_breakdown,Non-corridor,,181990.01722363333,953.968203460034
FKID005062,test_demo,Non-corridor,,1.2892694833333331,939.6964193661328
FKID005063,pot_holes,Non-corridor,,181804.57800696665,772.3118830867498
FKID005064,pot_holes,Non-corridor,,181731.57285696667,786.7490395224502
FKID005065,pot_holes,Non-corridor,,181732.87185696667,786.7490395224502
FKID005066,vehicle_breakdown,Bannerghata Road,,181813.9966903,748.8075756189144
FKID005067,pot_holes,Non-corridor,,181730.95975696668,786.7490395224502
FKID005068,others,Non-corridor,,139608.16682363334,958.6294215619912
FKID005069,pot_holes,Non-corridor,,181730.28687363333,786.7490395224502
FKID005070,vehicle_breakdown,Bellary Road 1,,139756.16710696666,841.4101681954805
FKID005071,vehicle_breakdown,Bellary Road 1,,139770.4695903,841.4101681954805
FKID005072,pot_holes,Non-corridor,,181727.8980069667,786.7490395224502
FKID005073,pot_holes,Non-corridor,,181728.32062363336,786.7490395224502
FKID005074,vehicle_breakdown,Non-corridor,,139566.83802363335,937.4814032534384
FKID005075,pot_holes,Non-corridor,,181727.54872363337,786.7490395224502
FKID005076,vehicle_breakdown,Non-corridor,,138982.79370696668,927.4736625128148
FKID005077,pot_holes,Non-corridor,,181595.56330696668,779.7481762843173
FKID005078,pot_holes,Non-corridor,,181560.60875696669,779.7481762843173
FKID005079,road_conditions,Non-corridor,,122105.48460363332,945.1190457594698
FKID005080,pot_holes,Non-corridor,,181561.6017403,779.7481762843173
FKID005081,vehicle_breakdown,Non-corridor,,138932.20757363332,921.1153821951972
FKID005082,road_conditions,Non-corridor,,102689.488427,897.786476529564
FKID005083,vehicle_breakdown,ORR North 1,,138824.29520696666,918.5045719984364
FKID005084,vehicle_breakdown,Non-corridor,,120012.36132363332,911.0374730206069
FKID005085,vehicle_breakdown,Non-corridor,,180568.31829030003,894.6712292539866
FKID005086,construction,Airport New South Road,,901.7059666666668,1150.4330214167403
FKID005087,accident,Non-corridor,,53.34333818333334,767.6237455662097
FKID005088,vehicle_breakdown,ORR West 1,,120105.09367363334,925.450738976048
FKID005089,others,Mysore Road,,71481.54968353333,1063.177315529657
FKID005090,accident,Bellary Road 1,,22.104458983333338,816.9470043087259
FKID005091,construction,Non-corridor,,7199.849233333333,1542.8034137805278
FKID005092,congestion,Non-corridor,,138686.25532363335,458.2377736692514
FKID005093,vehicle_breakdown,Bellary Road 1,,138425.14210696667,841.1012388853485
FKID005094,construction,Non-corridor,,119902.22550696669,1089.4850993054808
FKID005095,vehicle_breakdown,Non-corridor,,138290.24455696667,952.6478262033436
FKID005096,vehicle_breakdown,Bellary Road 1,,138197.84000696667,859.3649858434637
FKID005097,vehicle_breakdown,Bellary Road 1,,138195.5400403,859.3649858434637
FKID005098,public_event,Non-corridor,,113.09205,954.4193036246916
FKID005099,public_event,Non-corridor,,111.208,954.4193036246916
FKID005100,vehicle_breakdown,Non-corridor,,70.50113398333333,940.252187364158
FKID005101,vehicle_breakdown,Non-corridor,,3.810108583333333,940.252187364158
FKID005102,vehicle_breakdown,Non-corridor,,180238.80412363337,940.252187364158
FKID005103,vehicle_breakdown,Non-corridor,,49.09052761666667,920.2182442879274
FKID005104,vehicle_breakdown,Non-corridor,,25.623109600000003,952.5320588207873
FKID005105,vehicle_breakdown,ORR East 2,,31.903825633333337,882.3171416639461
FKID005106,vehicle_breakdown,Magadi Road,,16.718276533333334,989.224857270006
FKID005107,others,Non-corridor,,2451.852184266667,978.5786541615004
FKID005108,vehicle_breakdown,Non-corridor,,39.002808116666664,845.4752036837444
FKID005109,vehicle_breakdown,Non-corridor,,179765.90824030002,926.0405797954631
FKID005110,vehicle_breakdown,Bellary Road 1,,137429.08760696667,765.6644827780302
FKID005111,construction,Non-corridor,,5760.948916666666,1398.8940250437902
FKID005112,vehicle_breakdown,Non-corridor,,179688.53662363335,897.8103210001029
FKID005113,vehicle_breakdown,Non-corridor,,179674.72549029998,868.8298458743259
FKID005114,accident,Non-corridor,,20.5029632,710.3620336446357
FKID005115,construction,ORR East 2,,718.7434833333333,1200.1102398581295
FKID005116,vehicle_breakdown,Non-corridor,,137457.9538903,845.4752036837444
FKID005117,vehicle_breakdown,Magadi Road,,137382.1636403,916.5534382971268
FKID005118,vehicle_breakdown,Bellary Road 1,,137462.9322403,753.0981490386174
FKID005119,vehicle_breakdown,Non-corridor,,137316.73165696667,912.0508742110233
FKID005120,vehicle_breakdown,Hennur Main Road,,178922.7856403,802.9119282376901
FKID005121,pot_holes,Non-corridor,,137316.0988403,791.1898756896393
FKID005122,vehicle_breakdown,ORR East 1,,137394.0056903,879.2091049025988
FKID005123,vehicle_breakdown,Non-corridor,,137385.49750696667,895.6115267396548
FKID005124,vehicle_breakdown,Tumkur Road,,69.02691816666668,991.539642703336
FKID005125,construction,Non-corridor,,180.57191666666668,1087.8914696080558
FKID005126,vehicle_breakdown,Non-corridor,,137205.0433403,918.9997424390868
FKID005127,procession,Non-corridor,,58.20283951666667,958.0633009012938
FKID005128,vehicle_breakdown,Non-corridor,,178666.8415903,955.3195491711392
FKID005129,vehicle_breakdown,Non-corridor,,178764.1394903,946.384535102581
FKID005130,vehicle_breakdown,Non-corridor,,137329.7350903,895.6115267396548
FKID005131,vehicle_breakdown,Non-corridor,,137373.28385696668,895.6115267396548
FKID005132,vehicle_breakdown,Bellary Road 1,,137213.1952403,790.6700159541996
FKID005133,vehicle_breakdown,Magadi Road,,46.903321283333334,916.5534382971268
FKID005134,construction,ORR East 2,,723.1184666666667,1200.1102398581295
FKID005135,vehicle_breakdown,Non-corridor,,21.676458,951.3150825074129
FKID005136,public_event,Non-corridor,,50407.820166666665,1153.500871842301
FKID005137,pot_holes,Non-corridor,,78441.36403991668,791.1898756896393
FKID005138,vehicle_breakdown,ORR East 2,,177804.09647363334,867.182983409141
FKID005139,vehicle_breakdown,Bellary Road 2,,19.907681733333337,855.6297424352496
FKID005140,others,ORR North 2,,5092.898924116667,995.7216273127904
FKID005141,vehicle_breakdown,Non-corridor,BigBazaar(Whitefield)Junc,177527.3209569667,888.7511512628362
FKID005142,others,Mysore Road,,13033.048822716666,929.7182026544508
FKID005143,vehicle_breakdown,Bannerghata Road,,23.094614033333336,801.6652031098224
FKID005144,vehicle_breakdown,Non-corridor,KR Road-14thCross Junc,123.51028495,990.9416895200062
FKID005145,vehicle_breakdown,Bellary Road 1,,118702.68500696664,765.6644827780302
FKID005146,vehicle_breakdown,Bellary Road 1,,118700.86900696666,765.6644827780302
FKID005147,vehicle_breakdown,Non-corridor,,118635.5650403,895.6115267396548
FKID005148,vehicle_breakdown,ORR North 1,,118539.00225696666,940.6497866494976
FKID005149,vehicle_breakdown,Non-corridor,,174508.1804903,939.0336855153172
FKID005150,vehicle_breakdown,ORR North 1,,118735.17515696664,865.084540770793
FKID005151,pot_holes,Non-corridor,,118555.43932363334,791.1898756896393
FKID005152,vehicle_breakdown,Non-corridor,,118605.9895903,912.0508742110233
FKID005153,congestion,Non-corridor,,118470.99210696667,563.810710385769
FKID005154,vehicle_breakdown,Non-corridor,PurnimaTheaterJunc,174287.21275696668,1014.8605894995444
FKID005155,vehicle_breakdown,ORR East 1,,43.20982215,864.2000492408931
FKID005156,vehicle_breakdown,ORR North 1,,118733.59640696668,865.084540770793
FKID005157,vehicle_breakdown,Hosur Road,,172004.60017363334,772.0083546597965
FKID005158,vehicle_breakdown,Bellary Road 2,,172003.45780696667,753.9048040646597
FKID005159,accident,Non-corridor,,118359.5587403,584.3153187198521
FKID005160,vehicle_breakdown,CBD 2,IndianExpressJunction,172022.95590696667,789.7478251855661
FKID005161,others,Non-corridor,,28.82723145,980.6675752807776
FKID005162,vehicle_breakdown,Bellary Road 2,,142.3646873,852.0059681996504
FKID005163,accident,Non-corridor,,170047.1146124,527.6007082284013
FKID005164,construction,Airport New South Road,,1.58805,1161.7193040894165
FKID005165,vehicle_breakdown,Non-corridor,,118321.51650696668,939.0336855153172
FKID005166,vehicle_breakdown,ORR East 1,,118017.9290403,1044.0266563608388
FKID005167,public_event,Non-corridor,,1440.0824833333331,960.804647457123
FKID005168,vehicle_breakdown,ORR North 1,HennurRoad-ORR Junc,117150.58745696668,960.3416431275924
FKID005169,water_logging,Non-corridor,,82369.75166625,887.964916975961
FKID005170,vehicle_breakdown,Magadi Road,LeprosyhospitalJunc,117253.95722363332,946.9840066906288
FKID005171,vehicle_breakdown,Hosur Road,AyyappaTempleJunc,63.03992563333334,949.192732644813
FKID005172,vehicle_breakdown,Tumkur Road,YeshwanthpuraCircle,22.33126285,1531.2097719610745
FKID005173,vehicle_breakdown,Non-corridor,KhodaysCircle(DV UrsCircle),36.19868998333333,937.920954164222
FKID005174,pot_holes,Non-corridor,,117183.0252403,781.1330753817867
FKID005175,pot_holes,Non-corridor,,117183.76830696668,781.1330753817867
FKID005176,pot_holes,Non-corridor,,117126.33780696668,791.1898756896393
FKID005177,others,ORR East 1,,5526.908770416666,1014.4143314993336
FKID005178,vehicle_breakdown,ORR West 1,,4.3907913333333335,924.181234276624
FKID005179,construction,ORR East 2,,724.6181833333334,1200.1102398581295
FKID005180,vehicle_breakdown,Non-corridor,,117285.66797363332,858.647541811609
FKID005181,vehicle_breakdown,Non-corridor,,167096.59837363334,952.6478262033436
FKID005182,vehicle_breakdown,Bellary Road 1,,167087.05290696668,853.6983543975285
FKID005183,vehicle_breakdown,ORR East 1,,29.68307105,864.2000492408931
FKID005184,vehicle_breakdown,Non-corridor,,11.861054683333332,912.0508742110233
FKID005185,construction,Airport New South Road,,119.65246666666668,1275.5318091783126
FKID005186,vehicle_breakdown,ORR West 1,,166133.61104030002,924.181234276624
FKID005187,vehicle_breakdown,ORR North 1,,166174.2501403,918.5045719984364
FKID005188,others,Non-corridor,,90387.32823326669,940.551849019766
FKID005189,construction,ORR North 1,,51.12241125,1122.0341442971774
FKID005190,vehicle_breakdown,Mysore Road,,163259.81515696665,928.1130838712744
FKID005191,pot_holes,Varthur Road,,167082.9103069667,826.5258064433889
FKID005192,vehicle_breakdown,Non-corridor,,161746.75230696666,911.0374730206069
FKID005193,others,Non-corridor,,98.94985726666668,986.3733422389748
FKID005194,pot_holes,Non-corridor,,79192.7281332,775.0623900635226
FKID005195,road_conditions,Non-corridor,,7112.5823547,939.4382770864456
FKID005196,others,Non-corridor,,158662.24587363334,1203.6083485513047
FKID005197,water_logging,Non-corridor,,5800.0067728,887.964916975961
FKID005198,vehicle_breakdown,ORR North 1,,62.70201386666667,972.1166407613142
FKID005199,vehicle_breakdown,Bellary Road 1,,82.52175041666666,861.6649914892639
FKID005200,vehicle_breakdown,Hennur Main Road,,75.17017265,862.1481016472027
FKID005201,vehicle_breakdown,ORR North 2,,10.677372616666666,882.8810685256807
FKID005202,vehicle_breakdown,Non-corridor,,159.28904783333334,1047.3652807432
FKID005203,vehicle_breakdown,Bellary Road 1,,230981.8236736333,768.7836218818364
FKID005204,vehicle_breakdown,Non-corridor,,17.285524333333335,946.601359867176
FKID005205,construction,ORR East 2,,746.3693833333333,1200.1102398581295
FKID005206,vehicle_breakdown,ORR East 1,,40.835751566666666,916.6073321718249
FKID005207,vehicle_breakdown,Bellary Road 1,,228044.59955696663,787.386228171778
FKID005208,others,Magadi Road,,37826.52565715,1217.754618155896
FKID005209,vehicle_breakdown,Non-corridor,,13.202446683333331,939.0336855153172
FKID005210,vehicle_breakdown,Non-corridor,,67.34591795,939.0336855153172
FKID005211,others,Non-corridor,,531.4297273999999,856.2162383939349
FKID005212,vehicle_breakdown,ORR North 2,,226305.57732363333,963.7585251349502
FKID005213,congestion,Old Airport Road,,1.56152965,594.0498745601109
FKID005214,vehicle_breakdown,Bellary Road 1,,14.133789316666668,859.3649858434637
FKID005215,vehicle_breakdown,ORR East 1,,225280.85285696667,879.2091049025988
FKID005216,construction,ORR North 2,,347.27049999999997,1132.0148608407114
FKID005217,vehicle_breakdown,ORR North 2,,224842.67942363335,963.7585251349502
FKID005218,others,Non-corridor,,19629.230423966663,940.551849019766
FKID005219,others,ORR East 1,,67649.53564743334,1014.4143314993336
FKID005220,vehicle_breakdown,Bellary Road 1,,223239.2771403,850.6159667540752
FKID005221,vehicle_breakdown,Bellary Road 1,,36.82487128333333,850.6159667540752
FKID005222,vehicle_breakdown,Old Airport Road,,63.47326641666667,965.2841370260708
FKID005223,construction,ORR East 2,,702.2511333333333,1211.9941789982383
FKID005224,pot_holes,Bellary Road 1,,222268.0884903,618.1071760101319
FKID005225,vehicle_breakdown,Non-corridor,,220492.0384403,946.601359867176
FKID005226,others,Non-corridor,,1143.35217835,988.2917916340684
FKID005227,vehicle_breakdown,Non-corridor,,126.8133991,939.0336855153172
FKID005228,congestion,Non-corridor,,219075.6359903,477.73946067031954
FKID005229,vehicle_breakdown,Varthur Road,,218675.8677903,993.5493266687824
FKID005230,others,Non-corridor,,218596.17965696665,908.7794474459024
FKID005231,vehicle_breakdown,Bellary Road 1,,16.259062183333334,781.9403365317074
FKID005232,vehicle_breakdown,Non-corridor,,87.88003225000001,895.6115267396548
FKID005234,others,Bellary Road 1,,1355.9523948333333,1013.9981560521308
FKID005235,others,ORR East 2,,695.0349998500001,1040.06187702402
FKID005236,vehicle_breakdown,Magadi Road,,6.511275816666667,981.9231401880412
FKID005237,vehicle_breakdown,Bellary Road 1,,42.97605128333333,859.3649858434637
FKID005238,vehicle_breakdown,West of Chord Road,,215870.22137363337,967.5532624250988
FKID005239,construction,ORR East 1,,2.081383333333333,1180.228764356428
FKID005240,vehicle_breakdown,Non-corridor,,29.942643966666665,952.7751734479394
FKID005241,vehicle_breakdown,Bellary Road 1,,23.71280468333333,861.6649914892639
FKID005242,vehicle_breakdown,Bellary Road 1,,212035.13525696663,782.1363620434071
FKID005243,vehicle_breakdown,ORR North 2,,208606.90607363332,956.906886172597
FKID005244,construction,Non-corridor,,19439.30903955,1002.3608323268588
FKID005245,water_logging,Non-corridor,,207893.09060696667,887.964916975961
FKID005246,vehicle_breakdown,Magadi Road,,207883.87412363337,936.2990389015828
FKID005247,vehicle_breakdown,Non-corridor,,80.19145851666667,952.6478262033436
FKID005248,procession,Non-corridor,,17346.023016666666,958.0633009012938
FKID005249,vehicle_breakdown,Non-corridor,,207426.1170903,952.6478262033436
FKID005250,vehicle_breakdown,Magadi Road,,207403.18932363333,987.0367050388504
FKID005251,accident,Bellary Road 1,,207404.72293555,681.4240549741049
FKID005252,others,Non-corridor,,207316.22922363333,956.6577523759476
FKID005253,others,Non-corridor,,46.103593716666666,1172.3935162877997
FKID005254,construction,Non-corridor,,23567.407576799997,1111.2590199059655
FKID005255,construction,ORR East 2,,719.26665,1200.1102398581295
FKID005256,vehicle_breakdown,Non-corridor,,23.25843605,918.9997424390868
FKID005257,vehicle_breakdown,Non-corridor,,205133.1628903,845.4752036837444
FKID005258,construction,ORR East 2,,733.0500666666667,1200.1102398581295
FKID005259,others,Magadi Road,,77.66299434999999,1067.5345352609625
FKID005260,vehicle_breakdown,ORR North 1,,204530.23455696664,968.6872076531238
FKID005261,vehicle_breakdown,Bellary Road 2,,203452.6126069667,792.2558137662317
FKID005262,construction,Non-corridor,,45127.13860196667,1087.8914696080558
FKID005263,construction,Non-corridor,,4.2056,1098.6690913269204
FKID005264,others,Non-corridor,,202997.93670696663,956.6577523759476
FKID005265,others,Non-corridor,,15.692345233333333,956.6577523759476
FKID005266,construction,Non-corridor,,414.5363759,1059.4048199563686
FKID005267,others,ORR North 1,,201804.2721903,1026.4855843005532
FKID005268,vehicle_breakdown,Bellary Road 2,,201780.79957363333,832.3340085228398
FKID005269,vehicle_breakdown,Non-corridor,,201547.95335696667,946.5044450926738
FKID005270,vehicle_breakdown,Non-corridor,,69.24498263333334,849.377179052736
FKID005271,procession,Non-corridor,,84.7351,895.7328992925773
FKID005272,vehicle_breakdown,Hosur Road,,200593.85695696663,792.7237010593656
FKID005273,public_event,Magadi Road,,240.55233333333337,998.3566318304336
FKID005274,others,Mysore Road,,99.86904421666668,1048.1103734484395
FKID005275,pot_holes,Non-corridor,,199168.5959903,783.0213300589246
FKID005276,road_conditions,Bellary Road 1,,8165.740103133333,849.2272375130849
FKID005277,vehicle_breakdown,Mysore Road,,24.5433796,990.7479479227966
FKID005278,vehicle_breakdown,Non-corridor,,195031.3856903,858.647541811609
FKID005279,road_conditions,Non-corridor,,193473.2858569667,897.786476529564
FKID005280,vehicle_breakdown,Bellary Road 1,,52.19419608333333,850.6159667540752
FKID005281,construction,Non-corridor,,13226.2367916,1110.3233347775215
FKID005282,vehicle_breakdown,Non-corridor,,192021.29000696668,981.26947721409
FKID005284,vehicle_breakdown,Non-corridor,,190045.4592403,946.5044450926738
FKID005285,vehicle_breakdown,Varthur Road,,9.96850835,1001.8268292399644
FKID005286,others,Airport New South Road,,29288.30043143333,1009.40141370429
FKID005287,vehicle_breakdown,Magadi Road,,184889.00865696665,916.5534382971268
FKID005288,construction,Airport New South Road,,182375.20404578332,1156.122124270354
