event_id,duration_sanity_flag,excluded_from_posterior,quality_weight,data_quality_flag,duration_guard_reason,generated_at
FKID000159,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008103,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID004986,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID004989,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008097,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID004991,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008099,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID008102,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008105,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005008,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005007,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008107,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005010,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID005011,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID005013,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008109,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001319,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001304,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005019,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000376,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008117,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008119,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005029,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008125,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008126,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008115,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005039,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID005041,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008132,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008133,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008135,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008136,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID002708,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005087,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008142,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008143,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID005103,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008144,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005104,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008149,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005135,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008152,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005136,0,1,0.6000000000000001,flagged,raw_quantile_crossing|tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID005144,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005143,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005140,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005142,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000670,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008157,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008158,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008155,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008159,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID008160,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005161,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID005162,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008163,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005171,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005172,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005183,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008164,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008165,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008166,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005173,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005169,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID005179,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005178,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008168,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008169,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008170,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005184,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID005177,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003698,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003699,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID008172,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003731,0,1,0.6000000000000001,flagged,p95_clamped|tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000001,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000004,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000007,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000028,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000040,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000052,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000049,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000053,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000055,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000057,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000061,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000063,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000073,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000072,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000069,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000070,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000071,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000086,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000090,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000093,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000087,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000107,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000123,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID001211,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000134,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000132,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000131,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000139,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000145,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000672,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000164,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000162,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000166,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000171,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000176,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000188,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000183,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000184,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000203,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000199,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000202,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000206,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000214,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000217,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000224,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000229,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000234,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000235,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000241,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000245,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000249,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000253,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000256,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000260,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000265,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000264,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000268,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000271,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000273,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000274,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000285,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000287,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000294,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000301,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000303,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000304,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000309,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000312,0,0,0.8,flagged,raw_quantile_crossing,2026-06-20T01:47:22.930010+00:00
FKID000313,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000317,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000315,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000322,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000321,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000330,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000338,0,1,0.6000000000000001,flagged,raw_quantile_crossing|tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000336,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000346,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000345,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000344,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000343,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000354,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000358,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000366,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000369,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000372,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000377,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000692,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000380,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000384,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000382,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000383,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000385,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000387,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000398,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000397,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000394,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000395,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000402,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000407,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000416,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000415,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000417,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000431,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000434,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000442,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000444,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000450,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000458,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000461,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000464,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000468,0,1,0.6000000000000001,flagged,p95_clamped|tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000467,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000471,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000472,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000473,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000474,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000478,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000479,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000482,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000495,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000499,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000501,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000500,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000503,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID003103,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000504,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000505,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000506,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000521,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000520,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000533,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000538,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000537,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000532,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000535,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000556,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000561,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000563,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000569,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000578,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000586,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000587,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000589,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000590,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000588,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000629,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000599,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000598,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000604,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000605,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000609,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000610,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000608,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000617,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000623,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000624,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000632,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000635,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000636,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000638,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000647,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000646,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000653,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000650,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000651,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000658,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000657,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000664,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000675,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000676,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000679,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000684,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000681,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000685,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000694,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000695,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000699,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000701,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000708,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000711,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000715,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000719,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000726,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000732,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000805,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000741,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000748,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000745,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000749,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000750,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000752,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000757,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000756,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000769,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000773,0,1,0.6000000000000001,flagged,raw_quantile_crossing|tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000783,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000787,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000789,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000792,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000800,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000817,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000816,0,1,0.6000000000000001,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000818,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000821,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000824,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000822,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000823,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000827,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000828,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000831,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000834,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000848,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000858,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000859,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000857,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000860,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000865,1,1,0.8,flagged,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000866,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000876,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000877,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000893,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000900,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
FKID000905,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000921,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000922,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000917,0,0,0.8,flagged,p95_clamped,2026-06-20T01:47:22.930010+00:00
FKID000912,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000925,0,1,0.6000000000000001,flagged,tail_risk_high,2026-06-20T01:47:22.930010+00:00
FKID000933,1,0,1.0,ok,sanitized_ok,2026-06-20T01:47:22.930010+00:00
