event_id,snapshot_date,quantile_fallback,retrieval_fallback,quantile_support,planned_support,event_cause,corridor,coverage_flag
FKID005092,2024-01-14,cause_only,exact,7,73,congestion,Non-corridor,True
FKID007791,2024-01-14,cause_corridor,exact,19,73,accident,Non-corridor,True
FKID007788,2024-01-14,cause_corridor,exact,41,73,vehicle_breakdown,Bellary Road 2,True
FKID007789,2024-01-14,cause_corridor,exact,41,73,vehicle_breakdown,Bellary Road 2,True
FKID007790,2024-01-14,cause_corridor,exact,281,73,vehicle_breakdown,Non-corridor,True
FKID005093,2024-01-14,cause_corridor,exact,68,73,vehicle_breakdown,Bellary Road 1,True
FKID005091,2024-01-14,cause_corridor,exact,57,73,construction,Non-corridor,True
FKID007792,2024-01-14,cause_corridor,exact,77,73,vehicle_breakdown,Tumkur Road,True
FKID005089,2024-01-14,cause_corridor,exact,23,73,others,Mysore Road,True
FKID007793,2024-01-14,cause_corridor,exact,22,73,vehicle_breakdown,ORR West 1,True
FKID007794,2024-01-14,cause_corridor,exact,77,73,vehicle_breakdown,Tumkur Road,True
FKID007795,2024-01-14,cause_corridor,exact,23,73,others,Mysore Road,True
FKID007796,2024-01-14,cause_corridor,exact,77,73,vehicle_breakdown,Tumkur Road,True
FKID007797,2024-01-14,cause_corridor,exact,15,73,vehicle_breakdown,West of Chord Road,True
FKID005095,2024-01-14,cause_corridor,exact,281,73,vehicle_breakdown,Non-corridor,True
FKID005096,2024-01-14,cause_corridor,exact,68,73,vehicle_breakdown,Bellary Road 1,True
FKID005097,2024-01-14,cause_corridor,exact,68,73,vehicle_breakdown,Bellary Road 1,True
FKID005098,2024-01-14,cause_corridor,exact,14,73,public_event,Non-corridor,True
FKID005099,2024-01-14,cause_corridor,exact,14,73,public_event,Non-corridor,True
FKID007798,2024-01-14,cause_corridor,exact,25,73,vehicle_breakdown,Hosur Road,True
FKID007799,2024-01-14,cause_only,exact,54,73,accident,ORR East 1,True
FKID007800,2024-01-14,cause_corridor,exact,18,73,vehicle_breakdown,Old Madras Road,True
FKID007801,2024-01-14,cause_corridor,exact,41,73,vehicle_breakdown,Bellary Road 2,True
FKID007802,2024-01-14,cause_corridor,exact,21,73,vehicle_breakdown,ORR East 1,True
FKID005105,2024-01-14,cause_corridor,exact,9,73,vehicle_breakdown,ORR East 2,True
FKID005118,2024-01-15,cause_corridor,exact,69,73,vehicle_breakdown,Bellary Road 1,True
FKID007803,2024-01-15,cause_only,exact,827,73,vehicle_breakdown,IRR(Thanisandra road),True
FKID005116,2024-01-15,cause_corridor,exact,287,73,vehicle_breakdown,Non-corridor,True
FKID007804,2024-01-15,cause_corridor,exact,81,73,vehicle_breakdown,Tumkur Road,True
FKID005108,2024-01-15,cause_corridor,exact,287,73,vehicle_breakdown,Non-corridor,True
FKID005110,2024-01-15,cause_corridor,exact,69,73,vehicle_breakdown,Bellary Road 1,True
FKID007805,2024-01-15,cause_only,exact,827,73,vehicle_breakdown,IRR(Thanisandra road),True
FKID005111,2024-01-15,cause_corridor,exact,57,73,construction,Non-corridor,True
FKID007806,2024-01-15,cause_corridor,exact,7,73,others,Hosur Road,True
FKID005122,2024-01-15,cause_corridor,exact,21,73,vehicle_breakdown,ORR East 1,True
FKID005123,2024-01-15,cause_corridor,exact,287,73,vehicle_breakdown,Non-corridor,True
FKID007807,2024-01-15,cause_corridor,exact,6,73,vehicle_breakdown,Bannerghata Road,True
FKID005117,2024-01-15,cause_corridor,exact,35,73,vehicle_breakdown,Magadi Road,True
FKID005131,2024-01-15,cause_corridor,exact,287,73,vehicle_breakdown,Non-corridor,True
FKID007808,2024-01-15,cause_corridor,exact,109,73,vehicle_breakdown,Mysore Road,True
FKID007810,2024-01-15,cause_corridor,exact,37,73,pot_holes,Non-corridor,True
FKID007809,2024-01-15,cause_corridor,exact,81,73,vehicle_breakdown,Tumkur Road,True
FKID005115,2024-01-15,cause_corridor,exact,37,73,construction,ORR East 2,True
FKID001639,2024-01-15,cause_only,exact,174,73,construction,ORR West 1,True
FKID007811,2024-01-15,cause_corridor,exact,21,73,vehicle_breakdown,ORR East 1,True
FKID005130,2024-01-15,cause_corridor,exact,287,73,vehicle_breakdown,Non-corridor,True
FKID005119,2024-01-15,cause_corridor,exact,287,73,vehicle_breakdown,Non-corridor,True
FKID005121,2024-01-15,cause_corridor,exact,37,73,pot_holes,Non-corridor,True
FKID007812,2024-01-15,cause_corridor,exact,109,73,vehicle_breakdown,Mysore Road,True
FKID007813,2024-01-15,cause_corridor,exact,18,73,vehicle_breakdown,Old Madras Road,True
FKID007814,2024-01-15,cause_corridor,exact,21,73,vehicle_breakdown,ORR East 1,True
FKID005124,2024-01-15,cause_corridor,exact,81,73,vehicle_breakdown,Tumkur Road,True
FKID007815,2024-01-15,cause_corridor,exact,287,73,vehicle_breakdown,Non-corridor,True
FKID007816,2024-01-15,cause_corridor,exact,287,73,vehicle_breakdown,Non-corridor,True
FKID005132,2024-01-15,cause_corridor,exact,69,73,vehicle_breakdown,Bellary Road 1,True
FKID007817,2024-01-15,cause_corridor,exact,287,73,vehicle_breakdown,Non-corridor,True
FKID005126,2024-01-15,cause_corridor,exact,287,73,vehicle_breakdown,Non-corridor,True
FKID007818,2024-01-15,cause_corridor,exact,19,73,vehicle_breakdown,ORR North 1,True
FKID007819,2024-01-15,cause_corridor,exact,22,73,vehicle_breakdown,ORR West 1,True
FKID005665,2024-01-15,cause_corridor,exact,19,73,accident,Non-corridor,True
FKID007820,2024-01-15,cause_corridor,exact,109,73,vehicle_breakdown,Mysore Road,True
FKID005670,2024-01-15,cause_corridor,exact,19,73,accident,Non-corridor,True
FKID007821,2024-01-15,cause_corridor,exact,7,73,vehicle_breakdown,Airport New South Road,True
FKID005666,2024-01-15,cause_corridor,exact,21,73,vehicle_breakdown,ORR East 1,True
FKID007822,2024-01-15,cause_corridor,exact,77,73,others,Non-corridor,True
FKID007823,2024-01-15,cause_only,exact,174,73,construction,ORR North 2,True
FKID005667,2024-01-15,cause_corridor,exact,43,73,vehicle_breakdown,Bellary Road 2,True
FKID007824,2024-01-15,cause_corridor,exact,69,73,vehicle_breakdown,Bellary Road 1,True
FKID007825,2024-01-15,cause_corridor,exact,109,73,vehicle_breakdown,Mysore Road,True
FKID007826,2024-01-15,cause_corridor,exact,109,73,vehicle_breakdown,Mysore Road,True
FKID007827,2024-01-15,cause_corridor,exact,25,73,vehicle_breakdown,Hosur Road,True
FKID007829,2024-01-15,cause_corridor,exact,15,73,vehicle_breakdown,West of Chord Road,True
FKID007828,2024-01-15,cause_corridor,exact,6,73,vehicle_breakdown,Bannerghata Road,True
FKID007830,2024-01-15,cause_corridor,exact,8,73,construction,Bellary Road 2,True
FKID007831,2024-01-15,cause_corridor,exact,25,73,vehicle_breakdown,Hosur Road,True
FKID007832,2024-01-15,cause_corridor,exact,109,73,vehicle_breakdown,Mysore Road,True
FKID005139,2024-01-15,cause_corridor,exact,43,73,vehicle_breakdown,Bellary Road 2,True
FKID007833,2024-01-15,cause_corridor,exact,81,73,vehicle_breakdown,Tumkur Road,True
FKID005669,2024-01-15,cause_corridor,exact,35,73,vehicle_breakdown,Magadi Road,True
FKID005668,2024-01-15,cause_corridor,exact,287,73,vehicle_breakdown,Non-corridor,True
FKID007834,2024-01-15,cause_corridor,exact,81,73,vehicle_breakdown,Tumkur Road,True
FKID007835,2024-01-15,cause_corridor,exact,287,73,vehicle_breakdown,Non-corridor,True
FKID005671,2024-01-15,cause_corridor,exact,287,73,vehicle_breakdown,Non-corridor,True
FKID007836,2024-01-15,cause_corridor,exact,287,73,vehicle_breakdown,Non-corridor,True
FKID007838,2024-01-16,cause_corridor,exact,109,76,vehicle_breakdown,Mysore Road,True
FKID007839,2024-01-16,cause_corridor,exact,43,76,vehicle_breakdown,Bellary Road 2,True
FKID007840,2024-01-16,cause_corridor,exact,19,76,vehicle_breakdown,Old Madras Road,True
FKID007841,2024-01-16,cause_corridor,exact,6,76,others,West of Chord Road,True
FKID007842,2024-01-16,cause_only,exact,175,76,construction,ORR West 1,True
FKID007843,2024-01-16,cause_corridor,exact,19,76,vehicle_breakdown,Old Madras Road,True
FKID007844,2024-01-16,cause_corridor,exact,11,76,vehicle_breakdown,CBD 2,True
FKID005673,2024-01-16,cause_corridor,exact,77,76,others,Non-corridor,True
FKID007845,2024-01-16,cause_corridor,exact,19,76,vehicle_breakdown,Old Madras Road,True
FKID005731,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID003669,2024-01-16,cause_corridor,exact,37,76,pot_holes,Non-corridor,True
FKID005675,2024-01-16,cause_corridor,exact,43,76,vehicle_breakdown,Bellary Road 2,True
FKID007846,2024-01-16,cause_only,exact,175,76,construction,ORR West 1,True
FKID007847,2024-01-16,cause_corridor,exact,43,76,vehicle_breakdown,Bellary Road 2,True
FKID007848,2024-01-16,cause_corridor,exact,109,76,vehicle_breakdown,Mysore Road,True
FKID004219,2024-01-16,cause_corridor,exact,22,76,vehicle_breakdown,ORR West 1,True
FKID007849,2024-01-16,cause_corridor,exact,287,76,vehicle_breakdown,Non-corridor,True
FKID005674,2024-01-16,cause_corridor,exact,27,76,road_conditions,Non-corridor,True
FKID004220,2024-01-16,cause_corridor,exact,19,76,vehicle_breakdown,ORR North 1,True
FKID007850,2024-01-16,cause_corridor,exact,43,76,vehicle_breakdown,Bellary Road 2,True
FKID007851,2024-01-16,cause_corridor,exact,84,76,vehicle_breakdown,Tumkur Road,True
FKID007852,2024-01-16,cause_corridor,exact,84,76,vehicle_breakdown,Tumkur Road,True
FKID005677,2024-01-16,cause_corridor,exact,287,76,vehicle_breakdown,Non-corridor,True
FKID007853,2024-01-16,cause_corridor,exact,19,76,vehicle_breakdown,Old Madras Road,True
FKID007854,2024-01-16,cause_corridor,exact,287,76,vehicle_breakdown,Non-corridor,True
FKID004221,2024-01-16,cause_corridor,exact,287,76,vehicle_breakdown,Non-corridor,True
FKID005676,2024-01-16,cause_corridor,exact,37,76,pot_holes,Non-corridor,True
FKID003672,2024-01-16,cause_corridor,exact,37,76,pot_holes,Non-corridor,True
FKID005730,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005707,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005704,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005691,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005692,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005717,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005693,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005694,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005695,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID004226,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005696,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005716,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005715,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005714,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005690,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005697,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005712,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005698,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005711,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005699,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005700,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005709,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005701,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005708,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005702,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005703,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005729,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005713,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005689,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005718,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005687,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005728,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005727,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005726,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005725,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005724,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005678,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005679,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005680,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005688,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005681,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005706,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005686,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005719,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005682,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005683,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005722,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005684,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005721,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005720,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005685,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID005723,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID004222,2024-01-16,cause_corridor,exact,287,76,vehicle_breakdown,Non-corridor,True
FKID004225,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID007855,2024-01-16,cause_corridor,exact,109,76,vehicle_breakdown,Mysore Road,True
FKID007856,2024-01-16,cause_corridor,exact,109,76,vehicle_breakdown,Mysore Road,True
FKID007857,2024-01-16,cause_corridor,exact,109,76,vehicle_breakdown,Mysore Road,True
FKID007858,2024-01-16,cause_corridor,exact,109,76,vehicle_breakdown,Mysore Road,True
FKID004223,2024-01-16,cause_corridor,exact,23,76,vehicle_breakdown,ORR North 2,True
FKID007859,2024-01-16,cause_corridor,exact,287,76,vehicle_breakdown,Non-corridor,True
FKID005710,2024-01-16,cause_corridor,exact,19,76,vehicle_breakdown,ORR North 1,True
FKID007860,2024-01-16,cause_corridor,exact,109,76,vehicle_breakdown,Mysore Road,True
FKID005705,2024-01-16,cause_corridor,exact,10,76,vehicle_breakdown,ORR East 2,True
FKID007837,2024-01-16,cause_corridor,exact,58,76,construction,Non-corridor,True
FKID007861,2024-01-16,cause_corridor,exact,22,76,vehicle_breakdown,ORR West 1,True
FKID007863,2024-01-16,cause_corridor,exact,109,76,vehicle_breakdown,Mysore Road,True
FKID007862,2024-01-16,cause_corridor,exact,109,76,vehicle_breakdown,Mysore Road,True
FKID007864,2024-01-16,cause_corridor,exact,109,76,vehicle_breakdown,Mysore Road,True
FKID007865,2024-01-16,cause_corridor,exact,109,76,vehicle_breakdown,Mysore Road,True
FKID007866,2024-01-16,cause_corridor,exact,109,76,vehicle_breakdown,Mysore Road,True
FKID007867,2024-01-16,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID007868,2024-01-16,cause_corridor,exact,19,76,vehicle_breakdown,Old Madras Road,True
FKID004227,2024-01-16,cause_corridor,exact,287,76,vehicle_breakdown,Non-corridor,True
FKID007869,2024-01-16,cause_corridor,exact,12,76,vehicle_breakdown,Varthur Road,True
FKID005732,2024-01-16,cause_corridor,exact,58,76,construction,Non-corridor,True
FKID005734,2024-01-16,cause_corridor,exact,58,76,construction,Non-corridor,True
FKID005733,2024-01-16,cause_corridor,exact,23,76,vehicle_breakdown,ORR North 2,True
FKID007870,2024-01-16,cause_corridor,exact,287,76,vehicle_breakdown,Non-corridor,True
FKID005735,2024-01-17,cause_corridor,exact,23,76,vehicle_breakdown,ORR North 2,True
FKID005736,2024-01-17,cause_corridor,exact,78,76,others,Non-corridor,True
FKID005737,2024-01-17,cause_corridor,exact,59,76,construction,Non-corridor,True
FKID007871,2024-01-17,cause_corridor,exact,19,76,vehicle_breakdown,ORR North 1,True
FKID007872,2024-01-17,cause_corridor,exact,87,76,vehicle_breakdown,Tumkur Road,True
FKID005740,2024-01-17,cause_only,exact,854,76,vehicle_breakdown,Hennur Main Road,True
FKID000641,2024-01-17,cause_corridor,exact,25,76,others,Mysore Road,True
FKID005738,2024-01-17,cause_corridor,exact,10,76,vehicle_breakdown,ORR East 2,True
FKID007874,2024-01-17,cause_corridor,exact,36,76,vehicle_breakdown,Magadi Road,True
FKID007873,2024-01-17,cause_corridor,exact,114,76,vehicle_breakdown,Mysore Road,True
FKID005739,2024-01-17,cause_corridor,exact,289,76,vehicle_breakdown,Non-corridor,True
FKID005742,2024-01-17,cause_corridor,exact,19,76,vehicle_breakdown,ORR North 1,True
FKID005741,2024-01-17,cause_corridor,exact,38,76,construction,ORR East 2,True
FKID007876,2024-01-17,cause_corridor,exact,38,76,pot_holes,Non-corridor,True
FKID007875,2024-01-17,cause_corridor,exact,114,76,vehicle_breakdown,Mysore Road,True
FKID007877,2024-01-17,cause_corridor,exact,38,76,pot_holes,Non-corridor,True
FKID005744,2024-01-17,cause_corridor,exact,289,76,vehicle_breakdown,Non-corridor,True
FKID004228,2024-01-17,cause_corridor,exact,36,76,vehicle_breakdown,Magadi Road,True
FKID007878,2024-01-17,cause_corridor,exact,27,76,vehicle_breakdown,Hosur Road,True
FKID007879,2024-01-17,cause_corridor,exact,114,76,vehicle_breakdown,Mysore Road,True
FKID005743,2024-01-17,cause_corridor,exact,114,76,vehicle_breakdown,Mysore Road,True
FKID007880,2024-01-17,cause_only,exact,7,76,congestion,Non-corridor,True
FKID007881,2024-01-17,cause_corridor,exact,87,76,vehicle_breakdown,Tumkur Road,True
FKID007882,2024-01-17,cause_corridor,exact,87,76,vehicle_breakdown,Tumkur Road,True
FKID007883,2024-01-17,cause_corridor,exact,16,76,vehicle_breakdown,West of Chord Road,True
FKID007884,2024-01-17,cause_corridor,exact,9,76,tree_fall,Non-corridor,True
FKID004229,2024-01-17,cause_corridor,exact,289,76,vehicle_breakdown,Non-corridor,True
FKID007885,2024-01-17,cause_corridor,exact,114,76,vehicle_breakdown,Mysore Road,True
FKID007886,2024-01-17,cause_corridor,exact,20,76,vehicle_breakdown,Old Madras Road,True
FKID004230,2024-01-17,cause_corridor,exact,78,76,others,Non-corridor,True
FKID004231,2024-01-17,cause_corridor,exact,289,76,vehicle_breakdown,Non-corridor,True
FKID007887,2024-01-17,cause_corridor,exact,12,76,others,Bellary Road 1,True
FKID005749,2024-01-17,cause_corridor,exact,59,76,construction,Non-corridor,True
FKID007888,2024-01-17,cause_corridor,exact,114,76,vehicle_breakdown,Mysore Road,True
FKID007889,2024-01-17,cause_corridor,exact,23,76,vehicle_breakdown,ORR West 1,True
FKID007890,2024-01-17,cause_corridor,exact,289,76,vehicle_breakdown,Non-corridor,True
FKID007891,2024-01-17,cause_corridor,exact,38,76,pot_holes,Non-corridor,True
FKID007892,2024-01-17,cause_corridor,exact,87,76,vehicle_breakdown,Tumkur Road,True
FKID005748,2024-01-17,cause_corridor,exact,289,76,vehicle_breakdown,Non-corridor,True
FKID004233,2024-01-17,cause_corridor,exact,70,76,vehicle_breakdown,Bellary Road 1,True
FKID005747,2024-01-17,cause_corridor,exact,70,76,vehicle_breakdown,Bellary Road 1,True
FKID007893,2024-01-17,cause_corridor,exact,114,76,vehicle_breakdown,Mysore Road,True
FKID004234,2024-01-17,cause_corridor,exact,70,76,vehicle_breakdown,Bellary Road 1,True
FKID007894,2024-01-17,cause_corridor,exact,70,76,vehicle_breakdown,Bellary Road 1,True
FKID005751,2024-01-17,cause_corridor,exact,70,76,vehicle_breakdown,Bellary Road 1,True
FKID007895,2024-01-17,cause_corridor,exact,78,76,others,Non-corridor,True
FKID004235,2024-01-17,cause_corridor,exact,289,76,vehicle_breakdown,Non-corridor,True
FKID007896,2024-01-17,cause_corridor,exact,11,76,vehicle_breakdown,CBD 2,True
FKID004236,2024-01-17,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID004239,2024-01-17,cause_corridor,exact,70,76,vehicle_breakdown,Bellary Road 1,True
FKID007897,2024-01-17,cause_corridor,exact,289,76,vehicle_breakdown,Non-corridor,True
FKID007898,2024-01-17,cause_corridor,exact,289,76,vehicle_breakdown,Non-corridor,True
FKID007899,2024-01-18,cause_corridor,exact,21,76,vehicle_breakdown,Old Madras Road,True
FKID005750,2024-01-18,cause_corridor,exact,61,76,construction,Non-corridor,True
FKID007900,2024-01-18,cause_corridor,exact,12,76,vehicle_breakdown,CBD 2,True
FKID004240,2024-01-18,cause_corridor,exact,20,76,vehicle_breakdown,ORR North 1,True
FKID007901,2024-01-18,cause_corridor,exact,27,76,vehicle_breakdown,Hosur Road,True
FKID007902,2024-01-18,cause_corridor,exact,89,76,vehicle_breakdown,Tumkur Road,True
FKID007903,2024-01-18,cause_corridor,exact,119,76,vehicle_breakdown,Mysore Road,True
FKID005752,2024-01-18,cause_corridor,exact,293,76,vehicle_breakdown,Non-corridor,True
FKID007904,2024-01-18,cause_corridor,exact,23,76,vehicle_breakdown,ORR East 1,True
FKID007905,2024-01-18,cause_corridor,exact,23,76,vehicle_breakdown,ORR East 1,True
FKID007906,2024-01-18,cause_corridor,exact,293,76,vehicle_breakdown,Non-corridor,True
FKID007907,2024-01-18,cause_corridor,exact,21,76,vehicle_breakdown,Old Madras Road,True
FKID007908,2024-01-18,cause_corridor,exact,25,76,vehicle_breakdown,ORR West 1,True
FKID005755,2024-01-18,cause_corridor,exact,293,76,vehicle_breakdown,Non-corridor,True
FKID007909,2024-01-18,cause_corridor,exact,89,76,vehicle_breakdown,Tumkur Road,True
FKID007910,2024-01-18,cause_corridor,exact,119,76,vehicle_breakdown,Mysore Road,True
FKID007911,2024-01-18,cause_corridor,exact,119,76,vehicle_breakdown,Mysore Road,True
FKID007912,2024-01-18,cause_corridor,exact,293,76,vehicle_breakdown,Non-corridor,True
FKID007913,2024-01-18,cause_corridor,exact,13,76,construction,ORR North 1,True
FKID007914,2024-01-18,cause_corridor,exact,12,76,vehicle_breakdown,Varthur Road,True
FKID004266,2024-01-18,cause_corridor,exact,38,76,pot_holes,Non-corridor,True
FKID004269,2024-01-18,cause_corridor,exact,70,76,vehicle_breakdown,Bellary Road 1,True
FKID004270,2024-01-18,cause_corridor,exact,70,76,vehicle_breakdown,Bellary Road 1,True
FKID007915,2024-01-18,cause_only,exact,22,76,water_logging,Bannerghata Road,True
FKID004271,2024-01-18,cause_corridor,exact,70,76,vehicle_breakdown,Bellary Road 1,True
FKID007916,2024-01-18,cause_corridor,exact,6,76,others,Tumkur Road,True
FKID005757,2024-01-18,cause_corridor,exact,293,76,vehicle_breakdown,Non-corridor,True
FKID005756,2024-01-18,cause_corridor,exact,293,76,vehicle_breakdown,Non-corridor,True
FKID007917,2024-01-18,cause_corridor,exact,12,76,vehicle_breakdown,CBD 2,True
FKID007918,2024-01-18,cause_corridor,exact,293,76,vehicle_breakdown,Non-corridor,True
FKID007919,2024-01-18,cause_corridor,exact,293,76,vehicle_breakdown,Non-corridor,True
FKID007920,2024-01-18,cause_corridor,exact,89,76,vehicle_breakdown,Tumkur Road,True
FKID007921,2024-01-18,cause_corridor,exact,11,76,others,Magadi Road,True
FKID004276,2024-01-18,cause_corridor,exact,293,76,vehicle_breakdown,Non-corridor,True
FKID007922,2024-01-18,cause_corridor,exact,7,76,vehicle_breakdown,Bannerghata Road,True
FKID007923,2024-01-18,cause_only,exact,875,76,vehicle_breakdown,IRR(Thanisandra road),True
FKID004277,2024-01-18,cause_corridor,exact,70,76,vehicle_breakdown,Bellary Road 1,True
FKID007924,2024-01-18,cause_corridor,exact,293,76,vehicle_breakdown,Non-corridor,True
FKID007925,2024-01-18,cause_corridor,exact,293,76,vehicle_breakdown,Non-corridor,True
FKID007926,2024-01-18,cause_corridor,exact,293,76,vehicle_breakdown,Non-corridor,True
FKID007927,2024-01-18,cause_corridor,exact,119,76,vehicle_breakdown,Mysore Road,True
FKID004283,2024-01-18,cause_corridor,exact,293,76,vehicle_breakdown,Non-corridor,True
FKID007928,2024-01-18,cause_corridor,exact,12,76,accident,Bellary Road 2,True
FKID007929,2024-01-18,cause_corridor,exact,119,76,vehicle_breakdown,Mysore Road,True
FKID007930,2024-01-18,cause_corridor,exact,12,76,accident,Bellary Road 2,True
FKID007931,2024-01-18,cause_corridor,exact,293,76,vehicle_breakdown,Non-corridor,True
FKID007932,2024-01-18,cause_corridor,exact,61,76,construction,Non-corridor,True
FKID007933,2024-01-18,cause_only,exact,55,76,accident,Mysore Road,True
FKID007934,2024-01-19,cause_corridor,exact,79,76,others,Non-corridor,True
FKID007935,2024-01-19,cause_corridor,exact,121,76,vehicle_breakdown,Mysore Road,True
FKID007936,2024-01-19,cause_corridor,exact,121,76,vehicle_breakdown,Mysore Road,True
FKID000286,2024-01-19,cause_corridor,exact,6,76,construction,ORR East 1,True
FKID004372,2024-01-19,cause_corridor,exact,296,76,vehicle_breakdown,Non-corridor,True
FKID007937,2024-01-19,cause_corridor,exact,296,76,vehicle_breakdown,Non-corridor,True
FKID004430,2024-01-19,cause_corridor,exact,16,76,public_event,Non-corridor,True
FKID004373,2024-01-19,cause_corridor,exact,79,76,others,Non-corridor,True
FKID007938,2024-01-19,cause_corridor,exact,90,76,vehicle_breakdown,Tumkur Road,True
FKID004375,2024-01-19,cause_corridor,exact,39,76,pot_holes,Non-corridor,True
FKID007939,2024-01-19,cause_corridor,exact,71,76,vehicle_breakdown,Bellary Road 1,True
FKID007940,2024-01-19,cause_corridor,exact,22,76,vehicle_breakdown,Old Madras Road,True
FKID004382,2024-01-19,cause_corridor,exact,28,76,road_conditions,Non-corridor,True
FKID007941,2024-01-19,cause_only,exact,217,76,others,Old Madras Road,True
FKID007942,2024-01-19,cause_corridor,exact,296,76,vehicle_breakdown,Non-corridor,True
FKID007943,2024-01-19,cause_corridor,exact,19,76,accident,Non-corridor,True
FKID007944,2024-01-19,cause_corridor,exact,296,76,vehicle_breakdown,Non-corridor,True
FKID007945,2024-01-19,cause_corridor,exact,296,76,vehicle_breakdown,Non-corridor,True
FKID004404,2024-01-19,cause_corridor,exact,71,76,vehicle_breakdown,Bellary Road 1,True
FKID007946,2024-01-19,cause_corridor,exact,296,76,vehicle_breakdown,Non-corridor,True
FKID004405,2024-01-19,cause_corridor,exact,71,76,vehicle_breakdown,Bellary Road 1,True
FKID004403,2024-01-19,cause_corridor,exact,63,76,construction,Non-corridor,True
FKID007948,2024-01-19,cause_corridor,exact,296,76,vehicle_breakdown,Non-corridor,True
FKID007947,2024-01-19,cause_corridor,exact,90,76,vehicle_breakdown,Tumkur Road,True
FKID007949,2024-01-19,cause_corridor,exact,22,76,vehicle_breakdown,Old Madras Road,True
FKID007950,2024-01-19,cause_corridor,exact,296,76,vehicle_breakdown,Non-corridor,True
FKID007951,2024-01-19,cause_corridor,exact,26,76,vehicle_breakdown,ORR North 2,True
FKID007952,2024-01-19,cause_corridor,exact,5,76,others,ORR East 1,True
