event_id,archetype,probability,cluster_id
FKID003499,severe,0.09534251931787387,18
FKID003500,severe,1.0,0
FKID003501,mega_disruption,1.0,20
FKID003502,mega_disruption,1.0,29
FKID003505,rapid_clear,1.0,23
FKID003507,moderate,1.0,40
FKID003510,chronic,1.0,17
FKID003511,chronic,1.0,30
FKID003518,moderate,1.0,6
FKID003531,severe,1.0,13
FKID003535,chronic,1.0,39
FKID003538,chronic,1.0,39
FKID003539,chronic,1.0,38
FKID003540,chronic,0.8675875900180187,39
FKID003542,moderate,1.0,36
FKID003544,rapid_clear,0.7851696698645753,26
FKID003545,chronic,0.5814901994431739,27
FKID003552,chronic,0.6247305586270866,3
FKID003554,severe,1.0,18
FKID003562,chronic,1.0,25
FKID003564,rapid_clear,1.0,23
FKID003565,rapid_clear,1.0,31
FKID003567,moderate,1.0,41
FKID003569,chronic,1.0,4
FKID003576,severe,1.0,48
FKID003577,outlier,0.0,-1
FKID003578,mega_disruption,1.0,7
FKID003580,chronic,0.9447497319510311,50
FKID003581,chronic,1.0,50
FKID003587,severe,1.0,13
FKID003592,chronic,1.0,43
FKID003594,severe,1.0,22
FKID003595,severe,0.4431428029257948,19
FKID003596,chronic,1.0,39
FKID003599,rapid_clear,1.0,37
FKID003600,rapid_clear,1.0,37
FKID003604,mega_disruption,0.6285621665090892,28
FKID003607,rapid_clear,0.7851696698645753,26
FKID003612,chronic,1.0,27
FKID003616,chronic,1.0,27
FKID003617,rapid_clear,1.0,2
FKID003618,moderate,1.0,6
FKID003620,mega_disruption,1.0,8
FKID003621,mega_disruption,1.0,1
FKID003622,mega_disruption,1.0,7
FKID003624,rapid_clear,0.7851696698645753,26
FKID003625,chronic,1.0,27
FKID003628,mega_disruption,1.0,1
FKID003629,mega_disruption,1.0,1
FKID003631,rapid_clear,0.7851696698645753,26
FKID003633,mega_disruption,1.0,8
FKID003634,chronic,1.0,27
FKID003635,chronic,1.0,3
FKID003637,chronic,1.0,3
FKID003640,moderate,0.9057290243003464,24
FKID003643,moderate,1.0,24
FKID003644,chronic,0.6247305586270866,3
FKID003648,severe,1.0,18
FKID003650,severe,1.0,18
FKID003651,severe,1.0,18
FKID003655,moderate,0.12503024012211622,12
FKID003657,mega_disruption,1.0,8
FKID003664,moderate,1.0,12
FKID003665,chronic,1.0,25
FKID003670,chronic,1.0,30
FKID003673,moderate,0.7532047069416377,40
FKID003678,moderate,1.0,40
FKID003682,outlier,0.0,-1
FKID003683,chronic,1.0,4
FKID003684,rapid_clear,1.0,23
FKID003685,outlier,0.0,-1
FKID003687,rapid_clear,1.0,10
FKID003688,outlier,0.0,-1
FKID003689,chronic,1.0,17
FKID003692,moderate,1.0,11
FKID003693,chronic,1.0,17
FKID003694,mega_disruption,0.8553667433914572,42
FKID003695,mega_disruption,0.8553667433914572,42
FKID003696,mega_disruption,0.8553667433914572,42
FKID003698,severe,1.0,34
FKID003699,severe,1.0,13
FKID003703,severe,0.5560909601661581,9
FKID003712,rapid_clear,1.0,45
FKID003719,severe,1.0,13
FKID003721,chronic,1.0,39
FKID003723,chronic,0.8729319618017972,39
FKID003724,rapid_clear,1.0,37
FKID003725,rapid_clear,1.0,37
FKID003726,chronic,1.0,39
FKID003730,outlier,0.0,-1
FKID003731,mega_disruption,1.0,47
FKID003733,moderate,1.0,36
FKID003739,chronic,0.9895284535172694,3
FKID003743,moderate,0.0677679610293307,24
FKID003745,chronic,1.0,27
FKID003747,moderate,0.12503024012211622,12
FKID003754,rapid_clear,1.0,23
FKID003762,mega_disruption,1.0,47
FKID003765,severe,1.0,9
FKID003768,chronic,1.0,50
FKID003774,severe,1.0,14
FKID003776,severe,1.0,13
FKID003782,rapid_clear,1.0,37
FKID003784,rapid_clear,0.9341900874702482,37
FKID003785,outlier,0.0,-1
FKID003786,moderate,0.5227386476687612,36
FKID003787,moderate,1.0,36
FKID003793,chronic,0.46323314877477506,27
FKID003797,chronic,1.0,3
FKID003798,chronic,1.0,3
FKID003802,chronic,1.0,3
FKID003804,moderate,0.9605340177917298,24
FKID003805,chronic,1.0,3
FKID003806,chronic,1.0,3
FKID003808,chronic,1.0,3
FKID003811,outlier,0.0,-1
FKID003812,moderate,1.0,24
FKID003813,chronic,1.0,3
FKID003814,mega_disruption,1.0,8
FKID003815,moderate,1.0,24
FKID003820,outlier,0.0,-1
FKID003824,severe,1.0,18
FKID003825,severe,1.0,18
FKID003826,mega_disruption,0.9151658863207527,7
FKID003827,severe,1.0,18
FKID003828,severe,1.0,18
FKID003835,moderate,0.0677679610293307,24
FKID003836,mega_disruption,1.0,8
FKID003838,severe,0.09122450923072963,14
FKID003845,mega_disruption,1.0,8
FKID003846,severe,0.09534251931787387,18
FKID003853,severe,1.0,0
FKID003857,moderate,0.7532047069416377,40
FKID003858,outlier,0.0,-1
FKID003859,chronic,1.0,4
FKID003869,chronic,1.0,17
FKID003877,rapid_clear,0.950332532887946,49
FKID003878,severe,0.0908914331659274,14
FKID003882,severe,1.0,13
FKID003884,rapid_clear,0.9559508974365054,44
FKID003888,mega_disruption,1.0,47
FKID003890,severe,0.4431428029257948,19
FKID003893,rapid_clear,1.0,37
FKID003894,chronic,1.0,39
FKID003896,chronic,0.8675875900180187,39
FKID003897,mega_disruption,0.7396261606713925,46
FKID003899,mega_disruption,1.0,1
FKID003900,moderate,0.5227386476687612,36
FKID003904,severe,1.0,32
FKID003905,mega_disruption,1.0,1
FKID003906,mega_disruption,1.0,1
FKID003908,chronic,1.0,27
FKID003909,mega_disruption,1.0,1
FKID003910,chronic,0.8437422748854626,27
FKID003911,mega_disruption,0.8412812613891387,46
FKID003912,moderate,1.0,6
FKID003914,mega_disruption,1.0,1
FKID003917,rapid_clear,1.0,2
FKID003918,moderate,1.0,6
FKID003919,chronic,1.0,27
FKID003924,chronic,1.0,27
FKID003925,chronic,1.0,27
FKID003927,moderate,1.0,6
FKID003928,moderate,1.0,6
FKID003931,chronic,0.4112084881569383,27
FKID003932,rapid_clear,1.0,26
FKID003936,mega_disruption,1.0,1
FKID003937,rapid_clear,0.7851696698645753,26
FKID003938,rapid_clear,1.0,26
FKID003939,chronic,1.0,27
FKID003940,chronic,0.9539614782632416,27
FKID003942,moderate,1.0,6
FKID003944,moderate,1.0,6
FKID003946,moderate,1.0,6
FKID003947,rapid_clear,1.0,2
FKID003948,chronic,1.0,27
FKID003949,chronic,1.0,27
FKID003950,chronic,0.9086024207710606,27
FKID003951,rapid_clear,1.0,26
FKID003952,chronic,1.0,27
FKID003953,chronic,1.0,3
FKID003954,chronic,1.0,27
FKID003959,chronic,1.0,3
FKID003962,rapid_clear,0.7851696698645753,26
FKID003964,mega_disruption,1.0,8
FKID003967,moderate,1.0,24
FKID003968,mega_disruption,1.0,8
FKID003969,mega_disruption,0.6107651015090589,46
FKID003970,mega_disruption,0.6107651015090589,46
FKID003977,chronic,0.6247305586270866,3
FKID003989,severe,1.0,0
FKID003994,chronic,1.0,25
FKID003996,rapid_clear,1.0,5
FKID003997,chronic,1.0,25
FKID003998,chronic,1.0,25
FKID004003,outlier,0.0,-1
FKID004004,moderate,0.7532047069416377,40
FKID004005,moderate,1.0,11
FKID004006,mega_disruption,1.0,47
FKID004012,rapid_clear,1.0,23
FKID004015,outlier,0.0,-1
FKID004020,chronic,1.0,50
FKID004026,severe,1.0,33
FKID004027,severe,1.0,34
FKID004030,mega_disruption,1.0,7
FKID004031,mega_disruption,1.0,28
FKID004032,severe,1.0,13
FKID004033,moderate,0.8674777877549457,51
FKID004034,severe,1.0,14
FKID004038,chronic,1.0,43
FKID004039,rapid_clear,1.0,44
FKID004040,severe,1.0,19
FKID004042,severe,1.0,19
FKID004044,moderate,1.0,15
FKID004046,moderate,0.9874395255636682,15
FKID004047,severe,1.0,22
FKID004052,mega_disruption,0.6285621665090892,28
FKID004053,chronic,1.0,39
FKID004054,moderate,0.5227386476687612,36
FKID004055,chronic,1.0,39
FKID004056,chronic,1.0,39
FKID004059,severe,1.0,32
FKID004061,moderate,1.0,36
FKID004063,outlier,0.0,-1
FKID004064,chronic,0.8497994090554394,27
FKID004066,moderate,1.0,36
FKID004069,chronic,0.8675875900180187,39
FKID004070,chronic,0.8675875900180187,39
FKID004074,chronic,0.6616429027622273,3
FKID004078,outlier,0.0,-1
FKID004081,moderate,0.12503024012211622,12
FKID004086,chronic,1.0,25
FKID004092,moderate,0.9855921563912581,40
FKID004099,chronic,0.7590947218928296,17
FKID004111,severe,1.0,19
FKID004112,severe,1.0,18
FKID004113,moderate,1.0,24
FKID004114,rapid_clear,1.0,44
FKID004116,rapid_clear,0.39749497414135815,44
FKID004118,moderate,0.9457362311088827,24
FKID004120,outlier,0.0,-1
FKID004125,mega_disruption,1.0,46
FKID004132,moderate,1.0,11
FKID004137,chronic,1.0,25
FKID004138,severe,1.0,32
FKID004139,chronic,1.0,27
FKID004142,severe,0.9114466435204597,32
FKID004149,severe,1.0,13
FKID004150,rapid_clear,1.0,2
FKID004154,mega_disruption,0.6107651015090589,46
FKID004160,rapid_clear,1.0,23
FKID004165,mega_disruption,1.0,47
FKID004166,mega_disruption,1.0,47
FKID004176,chronic,1.0,25
FKID004177,mega_disruption,1.0,47
FKID004178,mega_disruption,1.0,47
FKID004179,severe,0.5560909601661581,9
FKID004184,mega_disruption,1.0,8
FKID004189,severe,1.0,9
FKID004195,mega_disruption,1.0,21
FKID004196,severe,0.6614669653135344,34
FKID004197,severe,0.6614669653135344,34
FKID004205,mega_disruption,1.0,46
FKID004210,moderate,1.0,15
FKID004213,severe,1.0,13
FKID004219,rapid_clear,1.0,23
FKID004220,chronic,0.8162837142662637,17
FKID004221,severe,1.0,9
FKID004222,severe,1.0,33
FKID004223,moderate,1.0,51
FKID004231,severe,1.0,33
FKID004232,mega_disruption,0.6107651015090589,46
FKID004235,outlier,0.0,-1
FKID004241,moderate,1.0,40
FKID004243,severe,1.0,9
FKID004247,severe,0.6614669653135344,34
FKID004250,rapid_clear,1.0,35
FKID004255,mega_disruption,0.6744040886472502,7
FKID004256,severe,0.5116662907057066,0
FKID004257,chronic,0.7795445367505061,27
FKID004258,chronic,1.0,4
FKID004261,moderate,1.0,40
FKID004262,outlier,0.0,-1
FKID004264,chronic,1.0,30
FKID004265,moderate,0.9446014144752911,11
FKID004272,outlier,0.0,-1
FKID004274,chronic,0.756007672383222,17
FKID004276,rapid_clear,1.0,37
FKID004277,moderate,1.0,36
FKID004280,severe,0.6614669653135344,34
FKID004281,rapid_clear,1.0,49
FKID004284,rapid_clear,1.0,35
FKID004286,chronic,1.0,38
FKID004288,outlier,0.0,-1
FKID004290,rapid_clear,1.0,31
FKID004299,chronic,1.0,4
FKID004300,mega_disruption,1.0,47
FKID004302,moderate,1.0,11
FKID004303,moderate,0.9573809033886831,41
FKID004310,mega_disruption,1.0,47
FKID004311,moderate,1.0,40
FKID004312,severe,0.9722915288373969,48
FKID004316,severe,1.0,19
FKID004317,severe,1.0,14
FKID004318,severe,0.4431428029257948,19
FKID004319,severe,0.7464352059430465,22
FKID004321,moderate,0.7555007920025674,36
FKID004326,outlier,0.0,-1
FKID004330,chronic,1.0,4
FKID004334,mega_disruption,1.0,21
FKID004335,moderate,0.998779053765416,16
FKID004337,mega_disruption,1.0,8
FKID004342,rapid_clear,1.0,10
FKID004349,severe,1.0,9
FKID004358,mega_disruption,1.0,29
FKID004362,chronic,1.0,4
FKID004363,mega_disruption,1.0,7
FKID004364,mega_disruption,0.5788931681812096,28
FKID004366,severe,1.0,13
FKID004371,rapid_clear,1.0,45
FKID004373,mega_disruption,1.0,47
FKID004376,severe,1.0,14
FKID004380,chronic,0.8729319618017972,39
FKID004381,chronic,1.0,38
FKID004386,moderate,1.0,36
FKID004390,severe,0.09065387168606019,14
FKID004393,rapid_clear,0.7766826727138161,2
FKID004394,rapid_clear,1.0,26
FKID004395,moderate,1.0,24
FKID004401,mega_disruption,0.8150174813773003,46
FKID004406,mega_disruption,1.0,21
FKID004408,mega_disruption,1.0,46
FKID004410,moderate,1.0,24
FKID004411,rapid_clear,0.7392879424405265,26
FKID004413,mega_disruption,0.6144722929703348,28
FKID004415,rapid_clear,0.8799105315983488,26
FKID004416,severe,1.0,33
FKID004424,moderate,1.0,16
FKID004428,mega_disruption,0.6441289482281263,46
FKID004430,mega_disruption,1.0,47
FKID004433,mega_disruption,0.6744040886472502,7
FKID004435,chronic,0.8236297428021401,17
FKID004437,chronic,1.0,30
FKID004438,severe,1.0,33
FKID004440,rapid_clear,1.0,23
FKID004443,severe,1.0,33
FKID004444,mega_disruption,0.750400947686709,47
FKID004445,rapid_clear,1.0,49
FKID004446,moderate,1.0,11
FKID004448,mega_disruption,1.0,28
FKID004450,chronic,1.0,39
FKID004451,severe,0.9221746023320838,32
FKID004452,mega_disruption,0.6107651015090589,46
FKID004454,mega_disruption,1.0,42
FKID004456,moderate,1.0,51
FKID004458,chronic,1.0,43
FKID004463,rapid_clear,1.0,37
FKID004467,mega_disruption,1.0,8
FKID004473,mega_disruption,1.0,29
FKID004475,chronic,1.0,39
FKID004477,chronic,1.0,4
FKID004487,mega_disruption,1.0,42
FKID004490,chronic,1.0,25
FKID004492,mega_disruption,1.0,46
FKID004495,mega_disruption,1.0,21
FKID004496,mega_disruption,1.0,8
FKID004497,rapid_clear,1.0,23
FKID004498,severe,1.0,0
FKID004499,chronic,1.0,4
FKID004500,severe,1.0,13
FKID004508,rapid_clear,1.0,31
FKID004509,mega_disruption,1.0,8
FKID004511,severe,1.0,19
FKID004512,rapid_clear,1.0,37
FKID004513,severe,1.0,13
FKID004514,severe,1.0,19
FKID004516,outlier,0.0,-1
FKID004519,mega_disruption,0.8150174813773003,46
FKID004522,chronic,1.0,39
FKID004523,mega_disruption,0.9436839482983198,20
FKID004524,chronic,1.0,39
FKID004525,mega_disruption,1.0,8
FKID004526,mega_disruption,0.4484164534379405,28
FKID004527,mega_disruption,1.0,47
FKID004528,chronic,0.8675875900180187,39
FKID004529,moderate,1.0,36
FKID004530,rapid_clear,1.0,45
FKID004531,mega_disruption,1.0,46
FKID004532,chronic,0.5661904932266962,27
FKID004535,severe,1.0,9
FKID004536,chronic,1.0,50
FKID004537,chronic,1.0,4
FKID004540,moderate,1.0,6
FKID004544,mega_disruption,1.0,20
FKID004546,severe,0.4431428029257948,19
FKID004550,rapid_clear,1.0,5
FKID004551,mega_disruption,1.0,7
FKID004552,moderate,0.7555007920025674,36
FKID004555,chronic,1.0,4
FKID004559,moderate,1.0,16
FKID004561,severe,0.9276618741751972,32
FKID004562,chronic,0.9243541964300211,17
FKID004563,chronic,1.0,4
FKID004568,rapid_clear,1.0,2
FKID004569,moderate,1.0,11
FKID004570,rapid_clear,1.0,2
FKID004574,mega_disruption,0.938898074299401,46
FKID004581,severe,1.0,18
FKID004582,severe,1.0,19
FKID004583,severe,1.0,18
FKID004584,mega_disruption,1.0,47
FKID004585,chronic,1.0,4
FKID004589,moderate,1.0,36
FKID004591,mega_disruption,1.0,20
FKID004593,severe,1.0,19
FKID004594,mega_disruption,1.0,20
FKID004595,rapid_clear,1.0,2
FKID004596,moderate,0.9713031508945333,40
FKID004597,chronic,1.0,4
FKID004599,outlier,0.0,-1
FKID004600,rapid_clear,1.0,31
FKID004601,moderate,0.7532047069416377,40
FKID004602,mega_disruption,0.5788931681812096,28
FKID004603,chronic,1.0,4
FKID004604,moderate,0.12503024012211622,12
FKID004605,severe,1.0,18
FKID004606,rapid_clear,1.0,49
FKID004608,moderate,0.8993197983326876,11
FKID004609,rapid_clear,1.0,2
FKID004610,chronic,1.0,25
FKID004611,severe,1.0,0
FKID004612,moderate,1.0,41
FKID004613,outlier,0.0,-1
FKID004615,chronic,1.0,17
FKID004618,rapid_clear,1.0,23
FKID004619,chronic,1.0,4
FKID004620,severe,1.0,34
FKID004622,mega_disruption,0.8553667433914572,42
FKID004625,chronic,1.0,43
FKID004627,chronic,1.0,39
FKID004629,moderate,1.0,36
FKID004633,rapid_clear,0.9341900874702482,37
FKID004634,moderate,0.0677679610293307,24
FKID004636,severe,0.9276618741751972,32
FKID004637,moderate,0.7555007920025674,36
FKID004640,moderate,1.0,16
FKID004641,mega_disruption,1.0,8
FKID004642,moderate,1.0,24
FKID004643,rapid_clear,1.0,31
FKID004644,chronic,1.0,4
FKID004646,chronic,1.0,4
FKID004647,chronic,0.8162837142662637,17
FKID004648,moderate,0.12503024012211622,12
FKID004652,mega_disruption,1.0,46
FKID004653,mega_disruption,1.0,8
FKID004654,rapid_clear,1.0,23
FKID004655,moderate,0.7532047069416377,40
FKID004657,moderate,1.0,40
FKID004658,mega_disruption,1.0,42
FKID004660,chronic,1.0,43
FKID004662,chronic,1.0,4
FKID004664,severe,0.09063060369163892,14
FKID004665,rapid_clear,1.0,23
FKID004670,chronic,1.0,4
FKID004672,rapid_clear,1.0,10
FKID004673,rapid_clear,1.0,23
FKID004674,mega_disruption,1.0,42
FKID004680,mega_disruption,1.0,42
FKID004682,moderate,0.9573809033886831,41
FKID004684,mega_disruption,1.0,47
FKID004685,outlier,0.0,-1
FKID004686,severe,1.0,48
FKID004687,rapid_clear,1.0,23
FKID004688,moderate,1.0,51
FKID004689,moderate,1.0,11
FKID004691,rapid_clear,1.0,49
FKID004693,mega_disruption,0.5788931681812096,28
FKID004694,mega_disruption,0.9443890462381225,46
FKID004696,severe,1.0,13
FKID004698,severe,1.0,9
FKID004699,severe,1.0,33
FKID004700,chronic,1.0,50
FKID004702,severe,1.0,22
FKID004709,rapid_clear,0.8596154395179806,37
FKID004710,severe,1.0,0
FKID004711,mega_disruption,1.0,8
FKID004713,chronic,0.8729319618017972,39
FKID004715,chronic,0.8729319618017972,39
FKID004716,severe,0.9221746023320838,32
FKID004717,moderate,0.5227386476687612,36
FKID004721,mega_disruption,1.0,47
FKID004724,severe,1.0,13
FKID004726,chronic,1.0,4
FKID004730,severe,1.0,0
FKID004731,moderate,1.0,24
FKID004732,severe,1.0,18
FKID004733,rapid_clear,1.0,23
FKID004737,rapid_clear,1.0,23
FKID004741,mega_disruption,1.0,28
FKID004744,severe,1.0,34
FKID004748,rapid_clear,0.9606777409916751,49
FKID004753,severe,1.0,19
FKID004754,severe,1.0,22
FKID004756,severe,1.0,22
FKID004760,chronic,1.0,4
FKID004761,mega_disruption,1.0,29
FKID004762,chronic,1.0,50
FKID004764,moderate,0.0677679610293307,24
FKID004766,chronic,1.0,4
FKID004767,mega_disruption,1.0,47
FKID004770,moderate,0.35023082637054054,16
FKID004774,moderate,1.0,11
FKID004775,rapid_clear,1.0,44
FKID004778,moderate,1.0,15
FKID004781,severe,1.0,22
FKID004784,chronic,1.0,4
FKID004790,chronic,1.0,25
FKID004792,moderate,1.0,6
FKID004795,chronic,1.0,30
FKID004796,mega_disruption,0.5788931681812096,28
FKID004797,rapid_clear,1.0,37
FKID004798,rapid_clear,0.39749497414135815,44
FKID004799,chronic,1.0,4
FKID004801,chronic,0.9112351321634196,39
FKID004804,severe,1.0,22
FKID004806,mega_disruption,1.0,46
FKID004808,mega_disruption,1.0,29
FKID004818,moderate,0.7555007920025674,36
FKID004822,moderate,1.0,41
FKID004823,outlier,0.0,-1
FKID004826,mega_disruption,1.0,21
FKID004827,moderate,1.0,41
FKID004829,mega_disruption,0.7931081975741023,46
FKID004835,severe,1.0,13
FKID004837,moderate,1.0,24
FKID004840,chronic,1.0,39
FKID004841,chronic,1.0,39
FKID004843,moderate,1.0,15
FKID004844,moderate,1.0,36
FKID004845,moderate,1.0,36
FKID004846,chronic,0.7237224526576854,27
FKID004848,chronic,1.0,17
FKID004849,rapid_clear,0.8929920883257666,37
FKID004851,moderate,1.0,6
FKID004855,severe,0.5560909601661581,9
FKID004856,severe,0.5560909601661581,9
FKID004857,chronic,1.0,50
FKID004858,mega_disruption,1.0,47
FKID004859,severe,1.0,33
FKID004860,severe,0.6614669653135344,34
FKID004861,outlier,0.0,-1
FKID004862,moderate,0.8985482755842347,51
FKID004869,chronic,1.0,27
FKID004870,mega_disruption,1.0,1
FKID004872,mega_disruption,1.0,8
FKID004873,outlier,0.0,-1
FKID004875,rapid_clear,0.8751626775993792,2
FKID004876,rapid_clear,1.0,5
FKID004882,mega_disruption,1.0,46
FKID004884,chronic,0.12494795004710724,25
FKID004885,chronic,0.12494834781702707,25
FKID004886,chronic,1.0,4
FKID004887,chronic,0.12494739086695243,25
FKID004889,chronic,1.0,50
FKID004891,rapid_clear,1.0,49
FKID004893,mega_disruption,0.4484164534379405,28
FKID004895,moderate,1.0,40
FKID004896,mega_disruption,1.0,29
FKID004899,rapid_clear,1.0,10
FKID004900,rapid_clear,1.0,44
FKID004902,moderate,1.0,15
FKID004903,chronic,1.0,4
FKID004906,severe,1.0,32
FKID004910,mega_disruption,1.0,8
FKID004911,severe,0.5560909601661581,9
FKID004912,chronic,1.0,25
FKID004913,rapid_clear,1.0,45
FKID004914,chronic,1.0,25
FKID004915,chronic,1.0,25
FKID004916,outlier,0.0,-1
FKID004918,mega_disruption,1.0,8
FKID004919,rapid_clear,1.0,23
FKID004923,moderate,1.0,6
FKID004924,mega_disruption,0.4484164534379405,28
FKID004927,outlier,0.0,-1
FKID004928,mega_disruption,1.0,7
FKID004929,chronic,1.0,39
FKID004939,mega_disruption,0.6107651015090589,46
FKID004941,mega_disruption,1.0,47
FKID004942,severe,0.6614669653135344,34
FKID004947,mega_disruption,1.0,7
FKID004949,moderate,0.9573809033886831,41
FKID004952,mega_disruption,0.6285621665090892,28
FKID004954,moderate,0.7532047069416377,40
FKID004956,chronic,1.0,4
FKID004959,chronic,0.805520001712616,17
FKID004960,chronic,1.0,39
FKID004964,chronic,1.0,39
FKID004967,mega_disruption,1.0,46
FKID004968,severe,1.0,32
FKID004970,severe,0.9221746023320838,32
FKID004983,severe,0.9276618741751972,32
FKID004985,severe,1.0,0
FKID004986,mega_disruption,1.0,21
FKID004987,severe,0.8892817051362378,32
FKID004989,mega_disruption,0.6107651015090589,46
FKID004991,moderate,1.0,24
FKID004994,moderate,0.9817131392579622,12
FKID004996,outlier,0.0,-1
FKID004998,chronic,1.0,4
FKID004999,moderate,1.0,41
FKID005000,outlier,0.0,-1
FKID005001,mega_disruption,1.0,42
FKID005004,mega_disruption,1.0,47
FKID005005,mega_disruption,1.0,7
FKID005007,severe,1.0,18
FKID005008,outlier,0.0,-1
FKID005010,outlier,0.0,-1
FKID005011,mega_disruption,1.0,8
FKID005012,mega_disruption,1.0,20
FKID005013,chronic,0.12492325457389492,25
FKID005018,chronic,1.0,39
FKID005019,outlier,0.0,-1
FKID005021,mega_disruption,1.0,47
FKID005024,rapid_clear,1.0,35
FKID005027,rapid_clear,1.0,49
FKID005029,rapid_clear,1.0,44
FKID005030,chronic,1.0,4
FKID005032,severe,1.0,13
FKID005035,severe,0.8420396024299694,22
FKID005037,moderate,1.0,15
FKID005039,mega_disruption,1.0,8
FKID005040,moderate,1.0,12
FKID005041,severe,1.0,33
FKID005043,chronic,1.0,39
FKID005044,rapid_clear,1.0,23
FKID005045,rapid_clear,1.0,23
FKID005046,chronic,1.0,4
FKID005048,rapid_clear,1.0,10
FKID005054,severe,1.0,48
FKID005055,mega_disruption,1.0,42
FKID005056,mega_disruption,1.0,42
FKID005057,mega_disruption,1.0,42
FKID005058,mega_disruption,1.0,42
FKID005059,mega_disruption,1.0,42
FKID005060,severe,1.0,32
FKID005062,rapid_clear,0.8751626775993792,2
FKID005079,mega_disruption,1.0,46
FKID005082,mega_disruption,0.7239094706293794,47
FKID005086,chronic,1.0,30
FKID005087,moderate,0.8294075126811493,40
FKID005089,mega_disruption,1.0,21
FKID005090,chronic,0.7590947218928296,17
FKID005091,mega_disruption,1.0,8
FKID005098,moderate,1.0,24
FKID005099,moderate,1.0,24
FKID005100,severe,1.0,14
FKID005101,severe,1.0,14
FKID005103,severe,1.0,33
FKID005104,severe,1.0,34
FKID005105,severe,0.09534251931787387,18
FKID005106,rapid_clear,1.0,26
FKID005107,mega_disruption,1.0,47
FKID005108,severe,1.0,0
FKID005111,mega_disruption,1.0,8
FKID005114,severe,1.0,0
FKID005115,chronic,1.0,4
FKID005124,chronic,1.0,17
FKID005125,severe,1.0,33
FKID005127,rapid_clear,1.0,37
FKID005133,rapid_clear,1.0,23
FKID005134,chronic,1.0,4
FKID005135,rapid_clear,0.8929920883257666,37
FKID005136,mega_disruption,1.0,8
FKID005137,mega_disruption,1.0,46
FKID005139,chronic,0.8613755894237208,39
FKID005140,mega_disruption,1.0,29
FKID005142,mega_disruption,1.0,20
FKID005143,chronic,0.6247305586270866,3
FKID005144,rapid_clear,1.0,2
FKID005155,chronic,1.0,25
FKID005161,severe,1.0,19
FKID005162,moderate,1.0,36
FKID005164,rapid_clear,1.0,44
FKID005167,mega_disruption,0.6107651015090589,46
FKID005169,mega_disruption,1.0,46
FKID005171,severe,0.09534251931787387,18
FKID005172,moderate,1.0,12
FKID005173,outlier,0.0,-1
FKID005177,mega_disruption,1.0,28
FKID005178,rapid_clear,1.0,23
FKID005179,chronic,1.0,4
FKID005183,moderate,1.0,12
FKID005184,rapid_clear,1.0,10
FKID005185,mega_disruption,0.6320467684194336,7
FKID005188,mega_disruption,1.0,46
FKID005189,severe,1.0,48
FKID005193,moderate,1.0,15
FKID005194,mega_disruption,1.0,46
FKID005195,severe,0.6614669653135344,34
FKID005197,mega_disruption,1.0,42
FKID005198,moderate,0.9938667787039227,51
FKID005199,severe,1.0,22
FKID005200,moderate,1.0,36
FKID005201,moderate,1.0,12
FKID005202,moderate,1.0,16
FKID005204,severe,1.0,19
FKID005205,chronic,1.0,4
FKID005206,rapid_clear,1.0,23
FKID005208,mega_disruption,1.0,7
FKID005209,severe,1.0,14
FKID005210,severe,1.0,14
FKID005211,severe,1.0,0
FKID005213,moderate,0.5227386476687612,36
FKID005214,rapid_clear,1.0,26
FKID005216,chronic,1.0,50
FKID005218,mega_disruption,0.6107651015090589,46
FKID005219,mega_disruption,1.0,21
FKID005221,moderate,1.0,36
FKID005222,moderate,1.0,36
FKID005223,chronic,1.0,4
FKID005226,severe,0.6614669653135344,34
FKID005227,severe,1.0,14
FKID005231,rapid_clear,1.0,23
FKID005232,moderate,0.943652438940569,40
FKID005234,mega_disruption,1.0,28
FKID005235,moderate,1.0,51
FKID005236,severe,1.0,13
FKID005237,rapid_clear,0.7851696698645753,26
FKID005239,rapid_clear,1.0,23
FKID005240,severe,1.0,34
FKID005241,rapid_clear,1.0,35
FKID005244,mega_disruption,0.6107651015090589,46
FKID005247,chronic,1.0,38
FKID005248,mega_disruption,1.0,47
FKID005253,moderate,1.0,6
FKID005254,mega_disruption,1.0,47
FKID005255,chronic,1.0,4
FKID005256,severe,1.0,33
FKID005258,chronic,1.0,4
FKID005259,moderate,0.9358639992521133,51
FKID005262,mega_disruption,1.0,46
FKID005263,rapid_clear,0.7257993033400807,37
FKID005265,rapid_clear,0.8751626775993792,2
FKID005266,moderate,0.9573809033886831,41
FKID005270,severe,1.0,0
FKID005271,moderate,0.8815320650911982,40
FKID005273,moderate,1.0,36
FKID005274,chronic,1.0,17
FKID005276,chronic,1.0,39
FKID005277,rapid_clear,1.0,26
FKID005280,moderate,1.0,36
FKID005281,mega_disruption,1.0,47
FKID005285,severe,1.0,18
FKID005286,mega_disruption,1.0,20
FKID005288,mega_disruption,1.0,21
FKID005289,severe,1.0,9
FKID005290,outlier,0.0,-1
FKID005291,mega_disruption,1.0,47
FKID005292,mega_disruption,1.0,47
FKID005293,mega_disruption,0.8922931350826683,20
FKID005294,moderate,1.0,41
FKID005295,mega_disruption,1.0,42
FKID005297,rapid_clear,1.0,23
FKID005298,rapid_clear,1.0,23
FKID005327,severe,1.0,13
FKID005339,moderate,1.0,36
FKID005341,chronic,1.0,30
FKID005342,rapid_clear,1.0,5
