event_id,source_batch,is_censored,duration_min,event_cause,corridor_fill,duration_anomaly,iso_flagged,quarantine_reasons,quarantined,excluded_from_posterior,used_for_diagnostics,generated_at
FKID001587,prior_Nov2023_Feb2024,False,5.5782576666666674,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001588,prior_Nov2023_Feb2024,False,13.4008989,vehicle_breakdown,Hosur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001589,prior_Nov2023_Feb2024,False,90.53504385,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001591,prior_Nov2023_Feb2024,False,23368.130840733334,others,Bellary Road 2,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001592,prior_Nov2023_Feb2024,False,177509.79627576665,pot_holes,Non-corridor,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001594,prior_Nov2023_Feb2024,False,11.603118716666668,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001596,prior_Nov2023_Feb2024,False,10.9303683,vehicle_breakdown,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001598,prior_Nov2023_Feb2024,False,99.55250774999999,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001601,prior_Nov2023_Feb2024,False,2880.9232620166667,water_logging,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001602,prior_Nov2023_Feb2024,False,773.65205,construction,ORR East 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001605,prior_Nov2023_Feb2024,False,66.10073248333333,vehicle_breakdown,Hosur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001607,prior_Nov2023_Feb2024,False,71.50056616666667,vehicle_breakdown,Hosur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001608,prior_Nov2023_Feb2024,False,18.836651933333332,vehicle_breakdown,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001616,prior_Nov2023_Feb2024,False,41586.129341550004,road_conditions,Non-corridor,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001620,prior_Nov2023_Feb2024,False,117.39218681666667,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001621,prior_Nov2023_Feb2024,False,110.46526,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001623,prior_Nov2023_Feb2024,False,533.57232925,others,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001632,prior_Nov2023_Feb2024,False,80516.30415538333,others,CBD 2,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001633,prior_Nov2023_Feb2024,False,10.638148583333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001634,prior_Nov2023_Feb2024,False,18.394525433333335,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001635,prior_Nov2023_Feb2024,False,99.88255601666667,others,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001639,prior_Nov2023_Feb2024,False,136782.66806616666,construction,ORR West 1,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001642,prior_Nov2023_Feb2024,False,8.985578633333335,vehicle_breakdown,ORR North 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001643,prior_Nov2023_Feb2024,False,16.6391068,tree_fall,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001644,prior_Nov2023_Feb2024,False,12.881734533333335,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001645,prior_Nov2023_Feb2024,False,131.09396868333334,vehicle_breakdown,Hosur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001646,prior_Nov2023_Feb2024,False,81236.18145395,pot_holes,Non-corridor,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001648,prior_Nov2023_Feb2024,False,19.304282750000002,procession,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001655,prior_Nov2023_Feb2024,False,26556.49345405,construction,ORR East 1,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001656,prior_Nov2023_Feb2024,False,30.11519236666667,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001659,prior_Nov2023_Feb2024,False,25.278318449999997,vehicle_breakdown,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001661,prior_Nov2023_Feb2024,False,18.72494986666667,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001662,prior_Nov2023_Feb2024,False,64.28767333333333,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001667,prior_Nov2023_Feb2024,False,102.76117878333334,vehicle_breakdown,ORR East 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001670,prior_Nov2023_Feb2024,False,40104.70742601667,construction,Bellary Road 2,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001678,prior_Nov2023_Feb2024,False,18.805689683333334,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001679,prior_Nov2023_Feb2024,False,8.3890527,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001682,prior_Nov2023_Feb2024,False,112.30525148333332,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001689,prior_Nov2023_Feb2024,False,87021.12706484999,others,Mysore Road,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001690,prior_Nov2023_Feb2024,False,66.22507335,others,Old Airport Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001691,prior_Nov2023_Feb2024,False,234.17368333333334,public_event,Non-corridor,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001693,prior_Nov2023_Feb2024,False,155558.62440225002,others,Non-corridor,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001698,prior_Nov2023_Feb2024,False,9.717715233333333,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001702,prior_Nov2023_Feb2024,False,61.030100583333336,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001707,prior_Nov2023_Feb2024,False,15.591014699999999,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001708,prior_Nov2023_Feb2024,False,4.77378955,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001709,prior_Nov2023_Feb2024,False,15.929077366666666,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001710,prior_Nov2023_Feb2024,False,50.123021200000004,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001711,prior_Nov2023_Feb2024,False,42.71937091666667,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001721,prior_Nov2023_Feb2024,False,765.5794666666666,construction,ORR East 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001724,prior_Nov2023_Feb2024,False,117.76879753333333,vehicle_breakdown,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001725,prior_Nov2023_Feb2024,False,1443.1942532166665,tree_fall,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001728,prior_Nov2023_Feb2024,False,79744.24602188333,construction,ORR East 1,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001729,prior_Nov2023_Feb2024,False,5.4551318,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001738,prior_Nov2023_Feb2024,False,30165.172037800003,construction,ORR North 1,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001739,prior_Nov2023_Feb2024,False,11.974767750000002,vehicle_breakdown,West of Chord Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001741,prior_Nov2023_Feb2024,False,15.546527383333334,vehicle_breakdown,ORR North 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001744,prior_Nov2023_Feb2024,False,67623.29627145,others,ORR West 1,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001755,prior_Nov2023_Feb2024,False,72.70130863333334,congestion,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001756,prior_Nov2023_Feb2024,False,65.59525101666667,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001757,prior_Nov2023_Feb2024,False,14.030502116666666,vehicle_breakdown,Hennur Main Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001760,prior_Nov2023_Feb2024,False,4.576298216666667,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001762,prior_Nov2023_Feb2024,False,82.4944742,vehicle_breakdown,ORR West 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001765,prior_Nov2023_Feb2024,False,16.363326316666665,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001768,prior_Nov2023_Feb2024,False,3.21337185,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001769,prior_Nov2023_Feb2024,False,9.1037502,accident,ORR North 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001771,prior_Nov2023_Feb2024,False,122.89680243333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001772,prior_Nov2023_Feb2024,False,153.20900648333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001777,prior_Nov2023_Feb2024,False,20.718708183333334,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001799,prior_Nov2023_Feb2024,False,27.85295405,vehicle_breakdown,Bannerghata Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001800,prior_Nov2023_Feb2024,False,112.04517458333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001812,prior_Nov2023_Feb2024,False,10.010460816666667,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001815,prior_Nov2023_Feb2024,False,785.0166333333333,construction,ORR East 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001816,prior_Nov2023_Feb2024,False,15.370875883333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001820,prior_Nov2023_Feb2024,False,45.76001521666667,accident,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001822,prior_Nov2023_Feb2024,False,83.30453795,others,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001827,prior_Nov2023_Feb2024,False,51029.6587882,pot_holes,Airport New South Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001828,prior_Nov2023_Feb2024,False,566.6772309666667,road_conditions,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001829,prior_Nov2023_Feb2024,False,790.2777166666667,construction,ORR East 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001835,prior_Nov2023_Feb2024,False,62284.59207671667,pot_holes,CBD 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001837,prior_Nov2023_Feb2024,False,69.93633795000001,others,ORR West 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001838,prior_Nov2023_Feb2024,False,57.164526783333336,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001843,prior_Nov2023_Feb2024,False,12.721911633333333,vehicle_breakdown,ORR West 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001851,prior_Nov2023_Feb2024,False,55.578412783333334,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001852,prior_Nov2023_Feb2024,False,24.837310600000002,vehicle_breakdown,ORR North 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001854,prior_Nov2023_Feb2024,False,53.36274408333334,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001855,prior_Nov2023_Feb2024,False,26.506782533333332,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001858,prior_Nov2023_Feb2024,False,26.544809666666666,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001861,prior_Nov2023_Feb2024,False,51.91649708333333,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001863,prior_Nov2023_Feb2024,False,68.26804354999999,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001864,prior_Nov2023_Feb2024,False,2.2817703166666665,construction,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001872,prior_Nov2023_Feb2024,False,6.4820150000000005,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001873,prior_Nov2023_Feb2024,False,13.161401233333333,vehicle_breakdown,CBD 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001874,prior_Nov2023_Feb2024,False,28.348933666666667,others,Bannerghata Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001877,prior_Nov2023_Feb2024,False,123973.85654771667,others,Magadi Road,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001879,prior_Nov2023_Feb2024,False,69853.97066598333,pot_holes,Non-corridor,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001885,prior_Nov2023_Feb2024,False,20.946314283333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001888,prior_Nov2023_Feb2024,False,54.41555578333334,vehicle_breakdown,ORR West 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001892,prior_Nov2023_Feb2024,False,27.87250365,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001894,prior_Nov2023_Feb2024,False,777.3821166666668,construction,ORR East 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001897,prior_Nov2023_Feb2024,False,55.317655916666666,others,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001903,prior_Nov2023_Feb2024,False,70.40309615,vehicle_breakdown,Hosur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001904,prior_Nov2023_Feb2024,False,64.34689078333334,vehicle_breakdown,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001906,prior_Nov2023_Feb2024,False,245.19777885,water_logging,ORR West 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001911,prior_Nov2023_Feb2024,False,18.99817295,vehicle_breakdown,Hosur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001912,prior_Nov2023_Feb2024,False,4156.1516019,others,Hennur Main Road,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001913,prior_Nov2023_Feb2024,False,10024.195976733334,road_conditions,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001914,prior_Nov2023_Feb2024,False,5.209710783333334,vehicle_breakdown,Old Madras Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001920,prior_Nov2023_Feb2024,False,77.41273774999999,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001922,prior_Nov2023_Feb2024,False,69.93821856666666,vehicle_breakdown,Old Airport Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001928,prior_Nov2023_Feb2024,False,35.05276381666667,vehicle_breakdown,West of Chord Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001929,prior_Nov2023_Feb2024,False,52.07746276666667,accident,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001930,prior_Nov2023_Feb2024,False,783.75625,construction,ORR East 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001931,prior_Nov2023_Feb2024,False,9464.670240516665,construction,Non-corridor,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001932,prior_Nov2023_Feb2024,False,9458.491297233333,construction,Non-corridor,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001933,prior_Nov2023_Feb2024,False,17.6889574,others,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001937,prior_Nov2023_Feb2024,False,13.282436566666666,others,ORR West 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001939,prior_Nov2023_Feb2024,False,33.299465850000004,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001940,prior_Nov2023_Feb2024,False,64.56195151666667,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001941,prior_Nov2023_Feb2024,False,35.21883235,vehicle_breakdown,Hosur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001942,prior_Nov2023_Feb2024,False,31.519939366666666,others,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001943,prior_Nov2023_Feb2024,False,6.72095,construction,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001944,prior_Nov2023_Feb2024,False,108.22733615,congestion,Hennur Main Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001948,prior_Nov2023_Feb2024,False,2.2310387166666668,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001949,prior_Nov2023_Feb2024,False,57.2864581,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001951,prior_Nov2023_Feb2024,False,61.725270716666664,vehicle_breakdown,Bannerghata Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001954,prior_Nov2023_Feb2024,False,144.07803846666667,vehicle_breakdown,Non-corridor,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001957,prior_Nov2023_Feb2024,False,-0.7516150833333334,others,Mysore Road,False,False,nonpositive_duration,True,True,True,2026-06-19T10:34:30Z
FKID001958,prior_Nov2023_Feb2024,False,9.91719885,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001959,prior_Nov2023_Feb2024,False,95.13714321666666,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001960,prior_Nov2023_Feb2024,False,36.75851303333333,vehicle_breakdown,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001961,prior_Nov2023_Feb2024,False,135.56645735,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001962,prior_Nov2023_Feb2024,False,175.78652098333333,vehicle_breakdown,ORR North 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001965,prior_Nov2023_Feb2024,False,-298.0727833333333,construction,Non-corridor,False,False,nonpositive_duration,True,True,True,2026-06-19T10:34:30Z
FKID001966,prior_Nov2023_Feb2024,False,-1.2179309666666667,vehicle_breakdown,Non-corridor,False,False,nonpositive_duration,True,True,True,2026-06-19T10:34:30Z
FKID001968,prior_Nov2023_Feb2024,False,13.030755666666666,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001969,prior_Nov2023_Feb2024,False,29.79472086666667,vehicle_breakdown,Magadi Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001972,prior_Nov2023_Feb2024,False,102833.99944341667,pot_holes,Bannerghata Road,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001973,prior_Nov2023_Feb2024,False,23.743930483333333,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001974,prior_Nov2023_Feb2024,False,50.50448333333333,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001975,prior_Nov2023_Feb2024,False,29.0898873,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001976,prior_Nov2023_Feb2024,False,102846.21007205,pot_holes,Bannerghata Road,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID001983,prior_Nov2023_Feb2024,False,15.373663483333333,vehicle_breakdown,CBD 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001990,prior_Nov2023_Feb2024,False,88.63287516666666,vehicle_breakdown,Hosur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001991,prior_Nov2023_Feb2024,False,85.63499211666667,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001998,prior_Nov2023_Feb2024,False,31.814843783333334,accident,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID001999,prior_Nov2023_Feb2024,False,16.525977933333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002002,prior_Nov2023_Feb2024,False,8530.49384115,others,Magadi Road,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID002005,prior_Nov2023_Feb2024,False,15846.01785,protest,Tumkur Road,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID002006,prior_Nov2023_Feb2024,False,1838.5423807833333,water_logging,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002009,prior_Nov2023_Feb2024,False,48498.548129383336,road_conditions,West of Chord Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002020,prior_Nov2023_Feb2024,False,5.492729283333333,vehicle_breakdown,ORR East 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002024,prior_Nov2023_Feb2024,False,2289.517529416667,tree_fall,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002026,prior_Nov2023_Feb2024,False,789.29615,construction,ORR East 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002027,prior_Nov2023_Feb2024,False,17.762820299999998,others,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002040,prior_Nov2023_Feb2024,False,112.05360535,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002044,prior_Nov2023_Feb2024,False,146.3850152,vehicle_breakdown,Bellary Road 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002059,prior_Nov2023_Feb2024,False,1440.0486833333334,construction,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002065,prior_Nov2023_Feb2024,False,110.00090083333333,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002066,prior_Nov2023_Feb2024,False,115.77675745,congestion,Hennur Main Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002068,prior_Nov2023_Feb2024,False,43.553649566666664,vehicle_breakdown,West of Chord Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002072,prior_Nov2023_Feb2024,False,8.7919678,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002075,prior_Nov2023_Feb2024,False,39.028780866666665,accident,Mysore Road,False,True,flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID002076,prior_Nov2023_Feb2024,False,50006.927484683336,construction,Bellary Road 2,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID002081,prior_Nov2023_Feb2024,False,9.854202483333333,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002082,prior_Nov2023_Feb2024,False,105.73423235,vehicle_breakdown,Bellary Road 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002087,prior_Nov2023_Feb2024,False,82.21110071666666,vehicle_breakdown,ORR East 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002091,prior_Nov2023_Feb2024,False,41.37271345,accident,ORR North 1,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002094,prior_Nov2023_Feb2024,False,1381.6930457333333,construction,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002096,prior_Nov2023_Feb2024,False,43.65988791666667,accident,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002097,prior_Nov2023_Feb2024,False,792.3166333333334,construction,ORR East 2,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002098,prior_Nov2023_Feb2024,False,41.838232833333336,accident,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002100,prior_Nov2023_Feb2024,False,22.2301904,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002103,prior_Nov2023_Feb2024,False,14.365416666666667,construction,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002109,prior_Nov2023_Feb2024,False,15.814499816666666,others,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002110,prior_Nov2023_Feb2024,False,-659.9485333333333,procession,Non-corridor,False,False,nonpositive_duration,True,True,True,2026-06-19T10:34:30Z
FKID002111,prior_Nov2023_Feb2024,False,1670.6858849166667,others,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002113,prior_Nov2023_Feb2024,False,23236.377036383332,others,Mysore Road,True,False,flagged_duration_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID002118,prior_Nov2023_Feb2024,False,54961.13256288333,construction,Old Airport Road,True,True,flagged_duration_anomaly|flagged_iso_anomaly,True,True,True,2026-06-19T10:34:30Z
FKID002120,prior_Nov2023_Feb2024,False,7.453080083333333,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002121,prior_Nov2023_Feb2024,False,68.80150233333333,accident,Airport New South Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002126,prior_Nov2023_Feb2024,False,111.61205211666667,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002131,prior_Nov2023_Feb2024,False,125.65330900000001,vehicle_breakdown,Mysore Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002142,prior_Nov2023_Feb2024,False,14096.174460083334,pot_holes,Bannerghata Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002144,prior_Nov2023_Feb2024,False,19.639472016666666,vehicle_breakdown,Non-corridor,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002151,prior_Nov2023_Feb2024,False,12.384581016666667,vehicle_breakdown,Tumkur Road,False,False,,False,False,True,2026-06-19T10:34:30Z
FKID002154,prior_Nov2023_Feb2024,False,16.992135533333332,vehicle_breakdown,Bannerghata Road,False,False,,False,False,True,2026-06-19T10:34:30Z
