junction,severity_raw,persistence_norm,hawkes_norm,duration_risk_norm,severity_norm,frailty_norm,obi_entropy,obi_equal,obi_pca,operational_burden_index,entropy_weight_hawkes,pca_weight_hawkes,entropy_weight_severity,pca_weight_severity,entropy_weight_persistence,pca_weight_persistence,entropy_weight_duration_risk,pca_weight_duration_risk,entropy_weight_frailty,pca_weight_frailty
HSR14thMainJunc,28.3916738734558,0.06414037392895777,0.0,0.12944691,0.03800513220845961,0.4362794735145532,0.02875883216877128,0.1335743776967134,0.1856267875488948,0.11598666580479317,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
RingRoad-UllalJunction,30.84904270252157,0.20004605247386126,0.0,0.10068522,0.041294569374082574,0.32207670021651413,0.040347373557523096,0.1328205077101824,0.1722724858338593,0.11514678903385493,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
CholurpalyaJunction(MagadiRd),20.024433972404864,0.03538487286520835,0.0,0.0008245327,0.026804733807270414,0.6160025905095878,0.01543854209259391,0.1358033459772989,0.19082823982670913,0.11402337596553398,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
ModiBridgeJunction,40.45558695473127,0.0,0.0,0.006576067,0.05415390221930055,0.6160025905095878,0.013979350906886576,0.13534651191312064,0.19111107416417825,0.11347897899472847,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
ShivanahalliJunctionWOC,39.75033652638003,0.0,0.0,0.006576067,0.05320985306288147,0.6160025905095878,0.013906956527813725,0.1351577020818368,0.19091332822156953,0.11332599561040668,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Krupanidhi College,20.73667481322472,0.06013602565341258,0.0,0.22226955,0.02775814033906812,0.32207670021651413,0.034339669711613015,0.12644808323497067,0.17749208776408268,0.11275994690355545,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
AnandRaoJunction,28.180586503915393,0.068640715902536,0.0,0.20358309,0.03772257037632967,0.32207670021651413,0.034366806572640095,0.12640461559856023,0.17570838278627038,0.11215993498582356,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
MargosaRd-18thCrossJunc,24.353173621426436,0.2238994011805458,0.0,0.06937008,0.03259919042826151,0.32207670021651413,0.03955404804636805,0.12958907506723943,0.16590893236095747,0.11168401849152165,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
AttiguppeCircleJunction,7.921157311968372,0.033029269423852155,0.0,0.0006520322,0.01060327165728752,0.6160025905095878,0.01390828762406228,0.13205743275931248,0.18690580212850488,0.11095717417062655,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
SubbannaJunction,45.85078434858849,0.054688598117104664,0.0,0.1899653,0.06137592058842472,0.32207670021651413,0.03331707367748879,0.12562130234668745,0.17376045056899395,0.11089960886439006,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
BTM16thMain-ORR Junc,19.866885851584374,0.2927959562611012,0.0,0.006921824,0.026593839684308007,0.32207670021651413,0.041303808786664016,0.12967766404595088,0.15991337025981928,0.1102982810308114,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Rajajinagagr1stBlockJunction,24.370594343286356,0.0,0.0,0.0049943216,0.03262250982959036,0.6160025905095878,0.012182714670467299,0.13072388439073643,0.18612750459176328,0.10967803455098901,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
BucheryJunction,50.818811050843536,0.06831204210960118,0.0,0.16005811,0.06802612770463441,0.32207670021651413,0.03264889482341328,0.12369459619662541,0.16896056260332729,0.108434684541122,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
BM ShriJunc(CMH-100FtRd)Junc,32.581983841625245,0.0,0.0,0.0019527627,0.043614286675523146,0.5972484590478312,0.012465078992339642,0.12856310168777457,0.18210636528744448,0.10771151532251956,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Fire Force Junction,17.14687357876901,0.0,0.0,0.0008245327,0.022952827657411336,0.6160025905095878,0.01105762347423021,0.1279559901742854,0.1828538498036917,0.1072891544840691,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
CID-CarltonHouseJunc,39.09807851550019,0.12137901740801083,0.0,0.11648237,0.052336739626597205,0.32207670021651413,0.03356440461224397,0.12245496537056974,0.1633794062611138,0.10646625874797584,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
RajarajeshwariKalyanaMantapaJunc,12.185297171643178,0.0,0.0,0.0019655484,0.01631125491479518,0.6160025905095878,0.010653274812729234,0.12685587876037344,0.1818042204422553,0.10643779133845266,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
ModiHospital,13.22923867366166,0.0,0.0,0.00023763813,0.01770867639050478,0.6160025905095878,0.010601488450158588,0.12678978100617533,0.18157969837935464,0.10632365594522952,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
"PriyadarshiniHotel,Jayamahal,RT Nagar",24.924279358245975,0.24206756806445284,0.0,0.025167812,0.03336367332312629,0.32207670021651413,0.037644274556192125,0.1245351506532104,0.1565176612896416,0.10623236216634806,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Indiranasgar13thMainJunc,25.140934500351463,0.0,0.0,0.00083124905,0.033653688182977856,0.5972484590478312,0.01159808464631851,0.1263466792568798,0.17968424653282628,0.1058763368120082,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
PrasannaJunction,64.27164792631336,0.002299820758419764,0.0,0.11193808,0.08603411294389425,0.4125846758555054,0.023336504369298443,0.12257133824790957,0.17108058522959946,0.10566280928226916,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
JaiMuniRaoCircle,62.59571780849247,0.002299820758419764,0.0,0.11193808,0.08379071067096693,0.4125846758555054,0.023164469138447493,0.1221226577933241,0.17061066934217547,0.10529926542464903,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Arbindo Circle,41.72708530631042,0.0,0.0,0.21190405,0.055855931594883904,0.32207670021651413,0.028597540813177193,0.11796733614621516,0.16809366234417572,0.10488617976785602,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
WilsonGarden12thCrossJunc,28.9200748049728,0.023090782886068213,0.0,0.20358309,0.03871245039444905,0.32207670021651413,0.029183522928803655,0.11749260499889054,0.1666891499263654,0.10445509261801987,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
"Bellandur Junction, Outer ring road",22.098221141717413,0.07431439051761132,0.0,0.055422965,0.029580708055679087,0.4362794735145532,0.022478157664890547,0.1191195075050035,0.16376462119637433,0.10178742878875613,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
MillCornerRd-SampigeRdJunc,37.62085927276643,0.003010931047204137,0.0,0.19312051,0.050359331993950866,0.32207670021651413,0.026795809679136837,0.11371349452874636,0.16192952725918594,0.1008129438223564,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
WiproJunc-Koramangala,5.376773689039262,0.2622244503644467,0.0,0.0013290441,0.007197356373480758,0.32207670021651413,0.03577213532971337,0.11856551021347546,0.14798377103954083,0.10077380552757655,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
17th Mn 1st Crs Aishwarya Stores Jn,4.0392231910248,0.2622244503644467,0.0,0.0022482264,0.005406909507293816,0.32207670021651413,0.03571938901894051,0.11839125730407689,0.14788388252030452,0.10066484294777396,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
BasaweshwaraCircle,61.01697984688758,0.014409540068298726,0.0,0.17880559,0.08167740994693304,0.2939435972903264,0.028775556368574196,0.1137672273962923,0.15839328462018334,0.10031202279501661,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
K H Road-SiddaiahRdJunc(BMTC-BigBazaar),26.786680803736836,0.08982568096322187,0.0,0.122017935,0.0358566863619694,0.32207670021651413,0.02916669333390108,0.11395540049202181,0.15519298726112066,0.09943836036234784,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
PlatformRdJunction,24.12739112561477,0.13230500509213897,0.0,0.08053108,0.0322969576806636,0.32207670021651413,0.02998206954780368,0.11344194920734134,0.1506332376185856,0.0980190854579102,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
BanashankariBusStandJunc,55.78474677439081,0.0,0.0,0.16005811,0.07467353583397957,0.32207670021651413,0.025271346775936447,0.11136166940057421,0.1565157029756356,0.09771623971738208,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
SindhiColonyJunction,58.56669414995475,0.011440567646494468,0.0,0.14624704,0.07839745427135403,0.32207670021651413,0.025607385594005407,0.11163235326800565,0.15547891848553774,0.09757288578251626,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
BigBazaar(Whitefield)Junc,34.7960634279562,0.05647900460025698,0.0,0.109842874,0.04657805653895591,0.32207670021651413,0.025018692438195562,0.10699532709309441,0.14703956357323014,0.09301786103484004,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
PurnimaTheaterJunc,32.494125791048475,0.06195915691104929,0.0,0.10068522,0.04349667977278715,0.32207670021651413,0.024572737561061677,0.10564355067736092,0.14476291832055646,0.09165973551965968,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
ElectronicCityGate-2Junc,22.432458195498405,0.05127059938616484,0.0,0.11266334,0.030028118218057318,0.32207670021651413,0.023407649078009674,0.1032077522739022,0.1433621874109348,0.08999252958761556,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
TyagiHengalvarayaJunc(DickensonRd),60.82879691642817,0.029552687043755566,0.0,0.08619797,0.08142550802725891,0.32207670021651413,0.02240700200063019,0.10385057351703941,0.1418068417839965,0.08935480576722203,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
LalbaghMainGateJunc,24.41304702279214,0.0048487672519670726,0.0,0.14082445,0.032679337042540606,0.32207670021651413,0.02084158915458445,0.1000858513107203,0.1429441041469719,0.08795718153742554,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
5thMainHSR,36.04693594983725,0.03145262297072446,0.0,0.0027243441,0.048252476151617936,0.4362794735145532,0.014113526134315902,0.10374178335610793,0.14321880635609638,0.08702470528217339,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Kammanahalli-RingRoadJunction,43.442178695439104,0.20863548670928772,0.0,0.008547756,0.05815175787459584,0.23375913533134657,0.03283410518373116,0.10181882716096494,0.12447142509022636,0.08637478581164082,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
CIL CrossJunction-JayamahalRd,16.247062895524238,0.09745877054033801,0.0,0.059308223,0.021748339886393575,0.32207670021651413,0.023197549481183737,0.10011840681391755,0.13501235547086618,0.0861094372553225,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
BMTCJunction-K H Road,38.10169734270811,0.001313929440754802,0.0,0.11648237,0.05100298247051115,0.32207670021651413,0.019599417561272883,0.09817519634590133,0.13877968684161537,0.08551810024959654,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
SagarTheatreJunc,22.602800735010668,0.100741157434578,0.0,0.043712977,0.030256138966807213,0.32207670021651413,0.02279437328148529,0.09935739478757104,0.13279103411630813,0.08498093406178815,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
BagalakunteCrossJunction,9.509374180163974,0.15780568915918564,0.0,0.00089261495,0.012729260858224074,0.32207670021651413,0.02410001888712313,0.09870085303593863,0.12786084596458427,0.08355390596254868,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
KarnatakaBhavanJunction,33.63254348363455,0.01934561132378387,0.0,0.09540259,0.04502056720218009,0.32207670021651413,0.019283499457323813,0.09636909393458801,0.1348690301879406,0.0835072078599508,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
UrvashiJunction,27.54810346249108,0.0,0.0,0.11878465,0.03687592774032035,0.32207670021651413,0.01857616165315713,0.09554745582341494,0.1362435706729218,0.08345572938316463,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
DomlurWaterTank,104.67085894800591,0.03396563074791766,0.0,0.24011937,0.14011255026464528,0.041519047889164995,0.03737592205893721,0.09114331934792677,0.1200901607995405,0.08286980073546817,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
ChaudrayaCircle/UdayaTVCircle(CantonmentJunc),33.33126442267435,0.024518581541123036,0.0,0.087259755,0.04461727465259435,0.32207670021651413,0.0191007978690329,0.09569446218975353,0.1333949064519727,0.08273005550358638,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
BhashyamCircle-SadashivNagar,14.53386726735369,0.13844983605160782,0.0,0.0019244687,0.019455053952010887,0.32207670021651413,0.022475878967059465,0.09638121177803465,0.12565783001983014,0.08150497358830809,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Malleswaram18thCrossRd-SampigeRdJunc,19.842955523158565,0.12579843185632192,0.0,0.006921824,0.026561806515018015,0.32207670021651413,0.022019828073629875,0.09627175253113703,0.1260796991854992,0.08145709326342203,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Shivashankara circle,21.23655194900358,0.001313929440754802,0.0,0.11032796,0.02842727653434625,0.32207670021651413,0.01730206631385197,0.09242917305045684,0.13220858425783347,0.08064660787404743,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
MintoJunction,21.885857888683105,0.0,0.0,0.11020706,0.02929643832421626,0.32207670021651413,0.017205890300412068,0.09231603940601062,0.13208830429825127,0.08053674466822465,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
BhashyamCircle,20.0882033351172,0.035773336609058896,0.0,0.080660805,0.026890095560562367,0.32207670021651413,0.018433836706244603,0.09308018749845968,0.12998609478066736,0.08050003966179055,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
SiddapuraJunction,21.089457720147763,0.0,0.0,0.11032796,0.028230376004997986,0.32207670021651413,0.017135260787916908,0.09212700705643621,0.13190119124883556,0.08038781969772957,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
JP Nagar 9th cross-24th main jn,20.993118649919488,0.0,0.0,0.11032796,0.028101416398136313,0.32207670021651413,0.017125371524629347,0.09210121513506388,0.13187417863106676,0.08036692176358666,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
PotteryCircle,21.835417496355113,0.0,0.0,0.098694354,0.029228918748314674,0.32207670021651413,0.016141678095894296,0.08999999465211188,0.128627939629022,0.07825653745900939,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
BinnyMillJunction,33.62021930703921,0.003010931047204137,0.0,0.081253275,0.045004070043085,0.32207670021651413,0.016094661197168725,0.09026899531640674,0.1273213604553494,0.07789500565630829,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
28thMainJayanagarJunc,35.877975692186915,0.0,0.0,0.07942077,0.04802630572719714,0.32207670021651413,0.015810210008153025,0.08990475473364506,0.12679597788538433,0.07750364754239414,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
DevangaHostelJunction,35.24535318328342,0.008739818700201593,0.0,0.0707872,0.04717947639983567,0.32207670021651413,0.015960182266555684,0.08975663883162464,0.12580455176312588,0.07717379095376874,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
ASC Junction,12.335926864630903,0.0,0.0,0.10268046,0.016512888021107744,0.32207670021651413,0.015533224874362346,0.08825400957123807,0.12715757081172807,0.07698160175244283,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Dr RajkumarRd-10thCrossRdJunc,36.00638352039352,0.06416146528288687,0.0,0.018037992,0.048198192615914744,0.32207670021651413,0.01758497086421703,0.09049486994271284,0.12145413977661738,0.07651132686118241,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
SubedarChatramRd near SheshadripuramPS,36.14935513662373,0.01891526150804581,0.0,0.056190196,0.04838957461054826,0.32207670021651413,0.0158850807107798,0.08911434655196618,0.12374968225789092,0.07624970317354562,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
WilsonGarden10thCrossJunc,24.082433558168805,0.0,0.0,0.08053108,0.032236777421402726,0.32207670021651413,0.014701526595675926,0.08696891213706137,0.12382097549772482,0.07516380474348737,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
KuvempuCircle,39.95972485849284,0.1917670526327194,0.0,0.0023279034,0.05349014056126304,0.19531313895139185,0.029381305364624577,0.08857964711041377,0.10711944026899156,0.0750267975813433,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
ISRO Junction-Airport rd,119.06922020337163,0.0,0.0,0.21357794,0.1593862156897381,0.041519047889164995,0.0324907511536823,0.08289664092779386,0.10930233574398135,0.07489657594181917,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
GopalGowdaJUnc,12.298609853896279,0.0,0.0,0.08690861,0.016462935421168935,0.32207670021651413,0.014078567982952657,0.08508964886253723,0.12242594959338188,0.07386472214629058,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
HainsJunc,26.15605703860356,0.00019735174244307814,0.0,0.06783357,0.03501253255566303,0.32207670021651413,0.013769148691040378,0.08502403142814684,0.12064149413553692,0.07314489141824138,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
RajajinagarEntranceJunction,16.718877384173936,0.0,0.0,0.076127514,0.022379911385098452,0.32207670021651413,0.013540576188089161,0.08411682516894771,0.12043813225413759,0.07269851120372482,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
NandiCross(RaniCross),11.353828998634324,0.08636605234580398,0.0,0.006331794,0.015198250518394598,0.32207670021651413,0.016541278066718484,0.08599455940892438,0.11553539435145073,0.0726904106090312,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
HennurRd-DavisRdJunction,70.10597376193141,0.04798312331245298,0.0,0.048485853,0.09384394922611505,0.2347649577901162,0.020711143640319223,0.08501557662132843,0.1116514430245017,0.07245938776204978,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
KHB Junction,12.185297171643178,0.0,0.0,0.0019234323,0.01631125491479518,0.4125846758555054,0.007604207877447716,0.08616387262222922,0.12307831636706808,0.072282132288915,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
EliteJunc,22.94449185128904,0.0,0.0,0.06637329,0.03071352714710597,0.32207670021651413,0.013282364289160168,0.08383270319901187,0.11926390182029754,0.0721263231028232,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
PuttammaChoultryNagarbhavi,15.02853317835992,0.08274536821160701,0.0,0.0005832091,0.020117214394914058,0.32207670021651413,0.01597164193817465,0.08510449838408413,0.11411155839161663,0.07172923290462514,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
KonanakunteJunction(KanakapurarRd),23.33388048318085,0.00602953756389586,0.0,0.055544417,0.031234763284907454,0.32207670021651413,0.013022375496423705,0.08297708368336035,0.11735290141849455,0.07111745353275954,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
MICO Bande,23.618053144912114,0.018025471912340506,0.0,0.044336874,0.031615157185854025,0.32207670021651413,0.013405632630576285,0.08321084067053794,0.11650759870535257,0.07104135733548893,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
Peenya14thCrossJunc,4.061765723881059,0.08787454525828368,0.0,0.0022482264,0.005437084971598394,0.32207670021651413,0.015591273333810406,0.0835273113757052,0.11257394631138594,0.07056417700696717,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
HoodiJunction,26.128386863314677,0.03349259962950731,0.0,0.023887536,0.0349754932224144,0.32207670021651413,0.013568052979260805,0.08288646572511735,0.11422316947798562,0.07022589606078793,0.7008966279867451,0.0,0.07668496770597802,0.20946572671998667,0.11545994061412446,0.20255965676020243,0.09198833308074497,0.29934076080173705,0.01497013061240744,0.2886338557180738
