risk_rank,event_id,event_cause,operational_risk_score,ors_percentile,operational_tier,service_tier,in_layer5_flag,critical_alert_indicator,generated_at
1717,FKID001098,vehicle_breakdown,40.16314683383217,0.5094339622641509,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1718,FKID007159,vehicle_breakdown,40.16014190107624,0.5091480846197828,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1719,FKID004640,construction,40.15673280959314,0.5088622069754145,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1720,FKID007494,vehicle_breakdown,40.08244072439602,0.5085763293310464,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1721,FKID005434,others,40.07799830270102,0.5082904516866781,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1722,FKID000567,vehicle_breakdown,40.070901239312455,0.5080045740423099,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1723,FKID000095,tree_fall,40.066019949921305,0.5077186963979416,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1724,FKID006681,vehicle_breakdown,40.06524974177008,0.5074328187535735,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1725,FKID003118,vehicle_breakdown,40.053609860272836,0.5071469411092052,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1726,FKID004927,vehicle_breakdown,40.04895634362073,0.5068610634648371,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1727,FKID007179,vehicle_breakdown,40.04548281472647,0.5065751858204688,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1728,FKID004606,vehicle_breakdown,40.042665515831686,0.5062893081761006,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1729,FKID001083,vehicle_breakdown,39.98488276550628,0.5058604917095483,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1730,FKID001086,vehicle_breakdown,39.98488276550628,0.5058604917095483,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1731,FKID005089,others,39.973407196744624,0.505431675242996,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1732,FKID000843,vehicle_breakdown,39.96449458245484,0.5051457975986278,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1733,FKID001088,others,39.94135399934313,0.5048599199542596,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1734,FKID006011,vehicle_breakdown,39.92569615809361,0.5045740423098913,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1735,FKID002916,water_logging,39.917711153668236,0.5042881646655232,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1736,FKID003272,water_logging,39.90639539917958,0.5040022870211549,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1737,FKID007300,vehicle_breakdown,39.9063377249366,0.5037164093767867,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1738,FKID003039,tree_fall,39.88843145812189,0.5034305317324185,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1739,FKID002312,construction,39.8865034439796,0.5031446540880503,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1740,FKID002835,water_logging,39.83009432232409,0.5024299599771298,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1741,FKID002872,water_logging,39.83009432232409,0.5024299599771298,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1742,FKID002875,water_logging,39.83009432232409,0.5024299599771298,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1743,FKID002887,water_logging,39.83009432232409,0.5024299599771298,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1744,FKID000427,water_logging,39.79529750029189,0.5017152658662093,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1745,FKID008023,vehicle_breakdown,39.78499627059137,0.501429388221841,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1746,FKID007435,vehicle_breakdown,39.77866016452702,0.5011435105774729,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1747,FKID005211,others,39.777906150729535,0.5008576329331046,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1748,FKID008025,vehicle_breakdown,39.77233854013335,0.5005717552887364,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1749,FKID002717,water_logging,39.76931455240057,0.4995711835334477,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1750,FKID002721,water_logging,39.76931455240057,0.4995711835334477,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1751,FKID002753,water_logging,39.76931455240057,0.4995711835334477,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1752,FKID002778,water_logging,39.76931455240057,0.4995711835334477,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1753,FKID002792,water_logging,39.76931455240057,0.4995711835334477,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1754,FKID002806,water_logging,39.76931455240057,0.4995711835334477,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1755,FKID003604,vehicle_breakdown,39.76907925838371,0.4985706117781589,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1756,FKID002695,water_logging,39.75601993410968,0.49828473413379076,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1757,FKID000999,vehicle_breakdown,39.747442425178335,0.49799885648942255,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1758,FKID001397,others,39.735460999463584,0.49771297884505433,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1759,FKID000197,vehicle_breakdown,39.7107425980754,0.4974271012006861,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1760,FKID004991,vehicle_breakdown,39.70557587695407,0.4971412235563179,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1761,FKID000612,vehicle_breakdown,39.7022649601137,0.4968553459119497,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1762,FKID003298,water_logging,39.6975319215575,0.49656946826758147,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1763,FKID008157,vehicle_breakdown,39.69088320848831,0.4961406518010292,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1764,FKID008158,vehicle_breakdown,39.69088320848831,0.4961406518010292,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1765,FKID007489,others,39.69014853040514,0.4957118353344768,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1766,FKID000253,construction,39.688242439104684,0.4954259576901086,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1767,FKID002100,vehicle_breakdown,39.681649788523174,0.49514008004574045,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1768,FKID004334,pot_holes,39.67966242150901,0.49485420240137223,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1769,FKID001304,pot_holes,39.675502648868346,0.4944253859348199,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1770,FKID001319,pot_holes,39.675502648868346,0.4944253859348199,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1771,FKID007096,vehicle_breakdown,39.67456180429202,0.4939965694682676,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1772,FKID001153,vehicle_breakdown,39.65254446204462,0.4937106918238994,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1773,FKID002223,vehicle_breakdown,39.64884723600269,0.49342481417953116,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1774,FKID000676,vehicle_breakdown,39.64621402666243,0.49313893653516294,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1775,FKID002876,tree_fall,39.64186276495579,0.4928530588907947,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1776,FKID000568,vehicle_breakdown,39.63901415523957,0.4925671812464265,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1777,FKID004052,vehicle_breakdown,39.635168262192366,0.4922813036020583,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1778,FKID001223,vehicle_breakdown,39.60591846990364,0.49199542595769014,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1779,FKID006421,vehicle_breakdown,39.595740869095266,0.4917095483133219,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1780,FKID001355,tree_fall,39.59408424718905,0.4914236706689537,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1781,FKID002938,vehicle_breakdown,39.58516992843711,0.4911377930245855,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1782,FKID004467,procession,39.58208148358829,0.4908519153802173,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1783,FKID007861,vehicle_breakdown,39.58009185078391,0.49056603773584906,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1784,FKID007729,construction,39.570858446987074,0.49028016009148084,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1785,FKID007084,vehicle_breakdown,39.5360710245965,0.48999428244711263,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1786,FKID005446,construction,39.52800554905313,0.4897084048027444,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1787,FKID001711,vehicle_breakdown,39.52627163450666,0.4894225271583762,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1788,FKID001250,vehicle_breakdown,39.51865623370103,0.489136649514008,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1789,FKID006807,protest,39.50927507754866,0.4888507718696398,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1790,FKID008037,vehicle_breakdown,39.50785499085364,0.4885648942252716,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1791,FKID002495,construction,39.50505254740674,0.4882790165809034,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1792,FKID004983,vehicle_breakdown,39.491765765575444,0.48785020011435104,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1793,FKID004987,vehicle_breakdown,39.491765765575444,0.48785020011435104,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1794,FKID000495,vehicle_breakdown,39.48553322772942,0.48742138364779874,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1795,FKID006127,vehicle_breakdown,39.4763945783946,0.48713550600343053,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1796,FKID006387,vehicle_breakdown,39.46757725005213,0.4868496283590623,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1797,FKID000500,vehicle_breakdown,39.466145152981326,0.4865637507146941,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1798,FKID002630,vehicle_breakdown,39.438360173033495,0.4862778730703259,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1799,FKID002758,others,39.437081265051916,0.48599199542595767,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1800,FKID004826,others,39.43694633410074,0.48570611778158945,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1801,FKID005904,vehicle_breakdown,39.43657462481767,0.4854202401372213,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1802,FKID001702,vehicle_breakdown,39.431365063560484,0.4851343624928531,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1803,FKID003599,others,39.42894501586797,0.48484848484848486,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1804,FKID004444,road_conditions,39.42710386202596,0.48456260720411665,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1805,FKID007979,vehicle_breakdown,39.41765340054056,0.48427672955974843,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1806,FKID006143,vehicle_breakdown,39.41418533446637,0.4839908519153802,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1807,FKID002396,vehicle_breakdown,39.398360047204214,0.483704974271012,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1808,FKID006181,vehicle_breakdown,39.364903687565,0.4834190966266438,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1809,FKID006185,vehicle_breakdown,39.3632092489478,0.48313321898227557,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1810,FKID000218,others,39.34393551496665,0.48284734133790735,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1811,FKID001380,construction,39.34180478466468,0.48256146369353914,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1812,FKID003643,tree_fall,39.34154583233237,0.482275586049171,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1813,FKID006665,vehicle_breakdown,39.335154704359574,0.48198970840480276,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1814,FKID007863,vehicle_breakdown,39.31920879882069,0.48170383076043455,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1815,FKID004473,others,39.30868210175154,0.48141795311606633,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1816,FKID007293,vehicle_breakdown,39.29057725611447,0.4811320754716981,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1817,FKID000332,others,39.28952701228923,0.4808461978273299,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1818,FKID007213,procession,39.28647534820316,0.4805603201829617,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1819,FKID004524,vehicle_breakdown,39.26431234212179,0.48027444253859347,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1820,FKID005946,others,39.23900311380656,0.47998856489422526,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1821,FKID005868,others,39.23767697096838,0.47970268724985704,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1822,FKID007458,vehicle_breakdown,39.23542615897503,0.4794168096054888,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1823,FKID000172,vehicle_breakdown,39.23522246640923,0.47913093196112067,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1824,FKID001374,tree_fall,39.230011378571355,0.47884505431675245,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1825,FKID001707,vehicle_breakdown,39.22410699203138,0.478273299028016,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1826,FKID001708,vehicle_breakdown,39.22410699203138,0.478273299028016,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1827,FKID001710,vehicle_breakdown,39.22410699203138,0.478273299028016,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1828,FKID006150,vehicle_breakdown,39.22389167553937,0.4777015437392796,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1829,FKID008163,vehicle_breakdown,39.22298253112435,0.4774156660949114,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1830,FKID006161,vehicle_breakdown,39.22125138071571,0.47712978845054316,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1831,FKID001656,vehicle_breakdown,39.21573171621344,0.47684391080617494,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1832,FKID004633,vehicle_breakdown,39.20190194250381,0.4765580331618067,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1833,FKID006237,vehicle_breakdown,39.18748912866232,0.4762721555174385,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1834,FKID005124,vehicle_breakdown,39.17044996744537,0.47598627787307035,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1835,FKID003497,accident,39.166979807863406,0.47570040022870214,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1836,FKID003628,others,39.12216395520989,0.4754145225843339,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1837,FKID000109,tree_fall,39.08385899213748,0.4751286449399657,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1838,FKID006682,vehicle_breakdown,39.073156918523495,0.4748427672955975,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1839,FKID002447,construction,39.07259843156271,0.4745568896512293,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1840,FKID001990,vehicle_breakdown,39.06627033700052,0.47427101200686106,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1841,FKID005979,vehicle_breakdown,39.065836355202,0.47398513436249284,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1842,FKID000590,vehicle_breakdown,39.06423327581906,0.47355631789594055,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1843,FKID000599,vehicle_breakdown,39.06423327581906,0.47355631789594055,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1844,FKID005772,others,39.062365065848084,0.4729845626072041,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1845,FKID005773,others,39.062365065848084,0.4729845626072041,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1846,FKID004536,vehicle_breakdown,39.04295199753475,0.4725557461406518,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1847,FKID002082,vehicle_breakdown,39.0164930800274,0.4722698684962836,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1848,FKID002533,construction,39.01469567885917,0.4719839908519154,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1849,FKID005162,vehicle_breakdown,39.00257992939845,0.4716981132075472,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1850,FKID000157,vehicle_breakdown,38.995467604669955,0.47141223556317896,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1851,FKID005870,construction,38.98447228998794,0.47112635791881075,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1852,FKID006935,construction,38.97536506790581,0.47084048027444253,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1853,FKID004160,vehicle_breakdown,38.971532758324855,0.4705546026300743,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1854,FKID000589,vehicle_breakdown,38.96908170027076,0.4702687249857061,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1855,FKID005913,others,38.94888468537088,0.4699828473413379,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1856,FKID001661,vehicle_breakdown,38.94506796146635,0.4696969696969697,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1857,FKID004450,vehicle_breakdown,38.943137475049376,0.4694110920526015,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1858,FKID006198,vehicle_breakdown,38.94310495646698,0.4691252144082333,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1859,FKID001329,vehicle_breakdown,38.94174930121637,0.4688393367638651,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1860,FKID005598,vehicle_breakdown,38.92626954442038,0.46855345911949686,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1861,FKID000538,vehicle_breakdown,38.91796657331241,0.46826758147512865,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1862,FKID006627,vehicle_breakdown,38.89893273207284,0.46798170383076043,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1863,FKID003688,tree_fall,38.89745145196921,0.4676958261863922,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1864,FKID000513,others,38.88620018294959,0.467409948542024,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1865,FKID006380,vehicle_breakdown,38.885038605937154,0.4671240708976558,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1866,FKID005611,construction,38.880173574360654,0.46683819325328757,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1867,FKID004924,others,38.87595948073977,0.4665523156089194,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1868,FKID004680,construction,38.87256307226833,0.4662664379645512,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1869,FKID002555,others,38.83960781515226,0.465980560320183,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1870,FKID006470,vehicle_breakdown,38.82406305563913,0.46569468267581476,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1871,FKID006894,construction,38.81391107932778,0.46540880503144655,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1872,FKID002840,others,38.80545771200234,0.46512292738707833,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1873,FKID002071,procession,38.78188003359589,0.4648370497427101,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1874,FKID004693,pot_holes,38.77826458893128,0.4645511720983419,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1875,FKID000135,others,38.75826320511414,0.4642652944539737,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1876,FKID001972,pot_holes,38.750942832873335,0.46397941680960547,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1877,FKID007396,vehicle_breakdown,38.73875633708916,0.46369353916523726,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1878,FKID002345,road_conditions,38.72753420912638,0.46340766152086904,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1879,FKID004985,construction,38.699492443606474,0.4631217838765009,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1880,FKID006871,vehicle_breakdown,38.69818800226675,0.46283590623213267,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1881,FKID008125,vehicle_breakdown,38.691698508273156,0.46255002858776445,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1882,FKID006946,pot_holes,38.658318336438874,0.46226415094339623,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1883,FKID003261,tree_fall,38.64686079675949,0.4618353344768439,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1884,FKID003271,tree_fall,38.64686079675949,0.4618353344768439,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1885,FKID006855,pot_holes,38.63880349303896,0.4614065180102916,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1886,FKID006685,construction,38.63738730329326,0.4611206403659234,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1887,FKID003673,construction,38.63075870332198,0.46083476272155516,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1888,FKID003191,vehicle_breakdown,38.58675750214349,0.46054888507718694,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1889,FKID002813,water_logging,38.57780938791507,0.4602630074328187,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1890,FKID000020,vehicle_breakdown,38.56977776440835,0.45997712978845057,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1891,FKID003703,tree_fall,38.565330018634796,0.45969125214408235,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1892,FKID002959,road_conditions,38.545917982678745,0.45940537449971414,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1893,FKID002769,water_logging,38.53960287489615,0.4589765580331618,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1894,FKID002776,water_logging,38.53960287489615,0.4589765580331618,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1895,FKID001639,construction,38.53617556562304,0.4585477415666095,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1896,FKID006317,vehicle_breakdown,38.5027570762838,0.4582618639222413,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1897,FKID001976,pot_holes,38.49931231169478,0.457833047455689,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1898,FKID006840,pot_holes,38.49931231169478,0.457833047455689,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1899,FKID006201,vehicle_breakdown,38.49665697379709,0.45740423098913663,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1900,FKID005943,vehicle_breakdown,38.49297535833276,0.4571183533447684,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1901,FKID001272,vehicle_breakdown,38.4855404059321,0.45683247570040025,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1902,FKID002889,others,38.48233354653354,0.45654659805603204,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1903,FKID007243,vehicle_breakdown,38.47795889097051,0.4562607204116638,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1904,FKID000080,others,38.47776200230734,0.4559748427672956,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1905,FKID004288,vehicle_breakdown,38.46877505772462,0.4556889651229274,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1906,FKID006764,pot_holes,38.44821195411682,0.4554030874785592,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1907,FKID000597,vehicle_breakdown,38.440298088502175,0.45511720983419096,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1908,FKID002724,others,38.42483161402228,0.45483133218982275,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1909,FKID004535,protest,38.4181852701466,0.45454545454545453,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1910,FKID006243,vehicle_breakdown,38.408713235803525,0.4542595769010863,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1911,FKID003730,pot_holes,38.40322421264754,0.4539736992567181,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1912,FKID000161,others,38.39324043717775,0.45368782161234994,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1913,FKID004523,others,38.39135216332439,0.4534019439679817,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1914,FKID006248,public_event,38.37366048334425,0.4531160663236135,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1915,FKID005792,pot_holes,38.37176486627254,0.4528301886792453,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1916,FKID002523,vehicle_breakdown,38.35954921995154,0.45240137221269294,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1917,FKID002527,vehicle_breakdown,38.35954921995154,0.45240137221269294,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1918,FKID007826,vehicle_breakdown,38.35562589833523,0.45197255574614065,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1919,FKID004822,construction,38.334415354182056,0.45168667810177243,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1920,FKID003063,vehicle_breakdown,38.33004300032242,0.4514008004574042,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1921,FKID003361,vehicle_breakdown,38.32914701299611,0.451114922813036,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1922,FKID006587,others,38.308132036037854,0.4508290451686678,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1923,FKID002044,vehicle_breakdown,38.28835362462907,0.4505431675242996,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1924,FKID007685,vehicle_breakdown,38.28015351140837,0.4502572898799314,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1925,FKID006304,vehicle_breakdown,38.27031692774221,0.4499714122355632,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1926,FKID004627,vehicle_breakdown,38.26523025657758,0.449685534591195,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1927,FKID007711,accident,38.26293630457814,0.44939965694682676,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1928,FKID004195,road_conditions,38.24703325503519,0.44911377930245855,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1929,FKID006368,vehicle_breakdown,38.17155891155114,0.44882790165809033,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1930,FKID000217,vehicle_breakdown,38.132260060820315,0.4485420240137221,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1931,FKID002988,vehicle_breakdown,38.12770393463853,0.4482561463693539,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1932,FKID006664,others,38.11639751138645,0.4479702687249857,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
1933,FKID001432,vehicle_breakdown,38.11566713636917,0.44768439108061747,Normal,,False,0.0,2026-06-20T01:47:21.561543+00:00
