event_id,start_local,zone,t_hours,hawkes_intensity_asof,split
FKID006967,2023-12-17 06:20:40.744000,Central Zone 2,898.9312749999999,0.915467,train
FKID005107,2023-12-17 06:25:19.398000,West Zone 2,899.0086788888889,0.291539,train
FKID005106,2023-12-17 06:51:49.650000,West Zone 2,899.4504155555555,0.440849,train
FKID006968,2023-12-17 06:58:00.332000,North Zone 2,899.5533827777778,0.363179,train
FKID006969,2023-12-17 07:30:48.632000,Central Zone 2,900.1001327777778,0.45999,train
FKID005344,2023-12-17 07:42:44.013000,East Zone 2,900.2988497222223,0.126333,train
FKID006970,2023-12-17 07:44:52.517000,North Zone 2,900.3345452777777,0.366916,train
FKID006971,2023-12-17 07:51:00.055000,North Zone 2,900.4366391666667,0.572126,train
FKID005345,2023-12-17 08:30:40.435000,West Zone 1,901.0978558333334,0.186257,train
FKID006972,2023-12-17 08:44:07.332000,Central Zone 2,901.3219938888889,0.46543,train
FKID005346,2023-12-17 09:26:26.572000,North Zone 2,902.0273383333333,0.229564,train
FKID005109,2023-12-17 10:10:13.770000,East Zone 2,902.7571155555555,0.074152,train
FKID005112,2023-12-17 11:27:36.067000,North Zone 2,904.0466425000001,0.135333,train
FKID005114,2023-12-17 19:15:48.209000,West Zone 1,911.8500152777779,0.106463,train
FKID005347,2023-12-17 19:20:50.180000,West Zone 1,911.9338961111112,0.480025,train
FKID006973,2023-12-17 19:30:08.092000,Central Zone 1,912.0888716666667,0.286315,train
FKID006974,2023-12-17 19:52:23.326000,Central Zone 2,912.4597699999999,0.26291,train
FKID006975,2023-12-17 20:56:07.076000,South Zone 2,913.5219227777777,0.070415,train
FKID005348,2023-12-17 20:57:48.005000,East Zone 1,913.549958611111,0.076853,train
FKID006976,2023-12-17 21:16:01.955000,West Zone 1,913.8538336111111,0.180371,train
FKID006977,2023-12-17 21:35:44.409000,Central Zone 2,914.1822930555555,0.268246,train
FKID005349,2023-12-17 21:53:28.043000,Central Zone 2,914.4777469444444,0.438503,train
FKID006978,2023-12-17 22:55:37.035000,Central Zone 2,915.5135780555556,0.292206,train
FKID005350,2023-12-17 23:21:55.657000,East Zone 1,915.9520841666666,0.089096,train
FKID005120,2023-12-18 00:13:21.126000,North Zone 1,916.8091588888889,0.082328,train
FKID005125,2023-12-18 00:29:11.685000,North Zone 2,917.0732030555555,0.23333,train
FKID005351,2023-12-18 01:20:34.776000,East Zone 2,917.9296172222222,0.077055,train
FKID006979,2023-12-18 01:51:22.758000,Central Zone 2,918.4429455555555,0.387432,train
FKID005352,2023-12-18 02:06:30.689000,North Zone 2,918.6951486111111,0.295545,train
FKID006980,2023-12-18 02:11:09.244000,Central Zone 2,918.772525,0.886673,train
FKID005129,2023-12-18 02:51:59.895000,East Zone 2,919.4532613888889,0.147249,train
FKID005128,2023-12-18 04:29:17.769000,East Zone 2,921.0748930555557,0.088349,train
FKID006981,2023-12-18 04:46:38.980000,West Zone 1,921.3641183333333,0.106831,train
FKID005353,2023-12-18 05:05:50.417000,North Zone 1,921.6839619444444,0.141958,train
FKID005127,2023-12-18 05:07:07.889000,North Zone 1,921.7054819444444,0.589475,train
FKID005354,2023-12-18 05:29:27.755000,North Zone 1,922.0776669444443,0.686028,train
FKID006982,2023-12-18 05:55:00.829000,North Zone 2,922.5035208333333,0.405521,train
FKID006983,2023-12-18 06:45:57.553000,South Zone 2,923.3526108333334,0.057613,train
FKID006985,2023-12-18 07:07:59.240000,South Zone 2,923.7197461111111,0.72394,train
FKID006984,2023-12-18 07:11:58.373000,West Zone 1,923.7861719444445,0.181907,train
FKID006986,2023-12-18 07:21:03.774000,Central Zone 2,923.9376722222222,0.445316,train
FKID006987,2023-12-18 08:14:16.431000,Central Zone 2,924.8245213888888,0.377693,train
FKID006988,2023-12-18 09:12:31.287000,West Zone 1,925.7953147222222,0.130856,train
FKID005355,2023-12-18 09:34:29.506000,Central Zone 1,926.1614866666666,0.177235,train
FKID006989,2023-12-18 17:59:50.980000,West Zone 1,934.5841183333333,0.106469,train
FKID005138,2023-12-18 18:52:02.476000,East Zone 1,935.4539783333333,0.068608,train
FKID006990,2023-12-18 19:09:49.936000,West Zone 2,935.750495,0.163627,train
FKID006991,2023-12-18 19:14:46.340000,Central Zone 2,935.8328294444445,0.140986,train
FKID006992,2023-12-18 19:15:14.420000,East Zone 1,935.8406294444444,0.231182,train
FKID006993,2023-12-18 19:25:32.614000,South Zone 2,936.01235,0.446599,train
FKID005356,2023-12-18 20:04:44.014000,Central Zone 2,936.6655166666666,0.362636,train
FKID006994,2023-12-18 20:30:48.195000,North Zone 2,937.1000113888889,0.213956,train
FKID006995,2023-12-18 20:37:04.675000,North Zone 1,937.2045891666667,0.200381,train
FKID006996,2023-12-18 20:40:05.786000,West Zone 2,937.2548977777778,0.181922,train
FKID005133,2023-12-18 20:54:19.968000,West Zone 1,937.4921705555555,0.522831,train
FKID006997,2023-12-18 20:56:03.266000,West Zone 2,937.5208644444446,0.466188,train
FKID005134,2023-12-18 21:02:38.892000,East Zone 1,937.6307605555555,0.194592,train
FKID005357,2023-12-18 21:08:14.576000,South Zone 2,937.7240061111111,0.301995,train
FKID005358,2023-12-18 21:09:57.774000,South Zone 2,937.7526722222223,1.096647,train
FKID005359,2023-12-18 21:12:18.984000,South Zone 2,937.7918972222222,1.836926,train
FKID005361,2023-12-18 21:14:45.623000,North Zone 2,937.8326302777778,0.420425,train
FKID005360,2023-12-18 21:14:56.703000,South Zone 2,937.8357080555556,2.525041,train
FKID005362,2023-12-18 21:17:32.360000,South Zone 2,937.8789461111111,3.177011,train
FKID005363,2023-12-18 21:17:36.187000,North Zone 2,937.8800091666666,0.659573,train
FKID006998,2023-12-18 21:22:08.930000,Central Zone 1,937.9557711111112,0.30741,train
FKID005364,2023-12-18 21:23:20.361000,South Zone 2,937.9756130555555,3.539049,train
FKID005365,2023-12-18 21:24:58.229000,South Zone 2,938.0027986111112,4.222138,train
FKID005366,2023-12-18 21:28:21.614000,South Zone 1,938.0592944444444,0.616718,train
FKID005367,2023-12-18 21:32:20.039000,South Zone 1,938.125523611111,1.392159,train
FKID006999,2023-12-18 21:32:59.722000,South Zone 1,938.1365466666666,2.261604,train
FKID005368,2023-12-18 21:33:30.372000,South Zone 1,938.1450605555556,2.750791,train
FKID005369,2023-12-18 21:40:29.172000,South Zone 2,938.261393888889,4.023392,train
FKID005370,2023-12-18 21:45:58.586000,South Zone 2,938.3528977777778,4.315358,train
FKID005371,2023-12-18 21:47:19.169000,South Zone 2,938.3752819444445,5.004618,train
FKID007000,2023-12-18 21:57:36.684000,North Zone 1,938.5468138888888,0.363661,train
FKID004693,2023-12-18 22:02:50.694000,East Zone 2,938.6340388888889,0.313411,train
FKID007001,2023-12-18 22:20:32.104000,South Zone 1,938.9288750000001,1.450324,train
FKID005372,2023-12-18 22:29:46.632000,Central Zone 2,939.0829105555556,1.015533,train
FKID005373,2023-12-18 22:40:07.859000,East Zone 2,939.2554736111111,0.248682,train
FKID005374,2023-12-18 22:49:06.259000,Central Zone 2,939.4050291666666,1.045979,train
FKID005375,2023-12-18 22:59:50.839000,Central Zone 1,939.5840791666667,0.263649,train
FKID005376,2023-12-18 23:03:44.478000,North Zone 2,939.6489788888889,0.530774,train
FKID005377,2023-12-18 23:04:49.083000,North Zone 2,939.6669247222222,0.791348,train
FKID005378,2023-12-18 23:17:12.359000,West Zone 2,939.8733902777778,0.166412,train
FKID005379,2023-12-18 23:17:50.522000,South Zone 2,939.8839911111111,0.998756,train
FKID005141,2023-12-18 23:28:49.007000,East Zone 1,940.0669036111111,0.30601,train
FKID007002,2023-12-18 23:45:00.375000,South Zone 2,940.3367280555556,1.099672,train
FKID000238,2023-12-18 23:52:53.244000,South Zone 2,940.4680805555555,1.384951,train
FKID000239,2023-12-18 23:53:46.629000,South Zone 2,940.4829097222223,2.344232,train
FKID007003,2023-12-18 23:57:54.343000,Central Zone 2,940.5517191666667,1.301099,train
FKID000240,2023-12-18 23:58:28.413000,South Zone 2,940.5611830555556,3.076665,train
FKID007005,2023-12-18 23:59:48.670000,Central Zone 2,940.5834766666666,1.762743,train
FKID007004,2023-12-19 00:00:26.463000,Central Zone 1,940.5939747222222,0.423715,train
FKID007006,2023-12-19 00:01:54.501000,Central Zone 2,940.6184297222222,2.333143,train
FKID005380,2023-12-19 00:56:15.062000,South Zone 2,941.524141111111,1.216329,train
FKID007007,2023-12-19 01:00:43.297000,West Zone 1,941.5986508333334,0.21349,train
FKID007008,2023-12-19 01:04:48.777000,South Zone 2,941.6668397222222,1.714046,train
FKID007009,2023-12-19 01:30:02.670000,Central Zone 2,942.0873655555555,0.687107,train
FKID005382,2023-12-19 02:22:05.197000,East Zone 2,942.9547341666666,0.12303,train
FKID005383,2023-12-19 02:47:52.604830,East Zone 2,943.384569675,0.190776,train
FKID007010,2023-12-19 02:52:49.381000,North Zone 2,943.4670075,0.152014,train
FKID007011,2023-12-19 03:05:08.026000,Central Zone 2,943.6721866666667,0.822134,train
FKID007012,2023-12-19 03:18:49.265000,West Zone 2,943.9003086111111,0.145383,train
FKID007013,2023-12-19 03:26:32.029000,West Zone 2,944.0288541666666,0.358559,train
FKID007014,2023-12-19 03:29:28.563000,North Zone 1,944.0778913888889,0.148602,train
FKID007015,2023-12-19 03:56:46.449000,East Zone 2,944.5328597222222,0.152904,train
FKID007016,2023-12-19 04:06:47.898000,Central Zone 2,944.6999288888888,0.616451,train
FKID007017,2023-12-19 04:08:05.562000,Central Zone 1,944.7215022222222,0.305991,train
FKID005384,2023-12-19 04:32:43.800000,North Zone 2,945.1321238888889,0.367159,train
FKID005385,2023-12-19 04:33:08.376000,West Zone 1,945.1389505555555,0.320349,train
FKID007018,2023-12-19 04:35:34.081000,North Zone 1,945.1794241666666,0.47238,train
FKID007019,2023-12-19 04:58:29.197350,North Zone 1,945.5614009305556,0.50986,train
FKID007020,2023-12-19 05:07:30.100000,South Zone 2,945.7116516666666,0.121869,train
FKID005386,2023-12-19 05:08:28.526000,West Zone 1,945.7278811111111,0.600816,train
FKID007021,2023-12-19 05:08:48.571000,Central Zone 2,945.7334491666667,0.654726,train
FKID007022,2023-12-19 05:12:22.029000,Central Zone 2,945.7927430555555,1.061638,train
FKID005387,2023-12-19 05:12:55.493000,West Zone 1,945.8020386111111,0.93649,train
FKID005388,2023-12-19 05:23:38.165000,West Zone 1,945.9805586111111,1.095594,train
FKID007024,2023-12-19 05:29:21.583000,West Zone 2,946.0759525,0.626527,train
FKID007025,2023-12-19 05:58:41.004000,Central Zone 1,946.5646805555556,0.463647,train
FKID007026,2023-12-19 06:06:34.571000,West Zone 2,946.6962269444444,0.587704,train
FKID007027,2023-12-19 06:10:42.967000,South Zone 2,946.7652258333334,0.242652,train
FKID005389,2023-12-19 06:13:06.931000,Central Zone 1,946.8052158333332,0.546927,train
FKID007028,2023-12-19 06:18:59.031000,Central Zone 1,946.9030213888889,0.8015,train
FKID005390,2023-12-19 06:25:31.479000,West Zone 1,947.0120347222223,1.256931,train
FKID007029,2023-12-19 06:27:40.101000,West Zone 1,947.0477630555556,1.456983,train
FKID007030,2023-12-19 06:28:18.382000,Central Zone 1,947.0583966666667,1.027715,train
FKID007031,2023-12-19 06:53:49.625000,East Zone 1,947.4837419444444,0.082065,train
FKID004125,2023-12-19 07:06:09.328000,South Zone 2,947.689215,0.362354,train
FKID007032,2023-12-19 07:10:50.046000,South Zone 2,947.7671922222222,1.532488,train
FKID007033,2023-12-19 07:28:15.074000,Central Zone 2,948.0574777777778,0.842372,train
FKID007034,2023-12-19 07:40:56.171000,Central Zone 1,948.2688936111111,0.436945,train
FKID007035,2023-12-19 09:44:12.687000,East Zone 2,950.3234813888888,0.067327,train
FKID007036,2023-12-19 18:29:53.797000,West Zone 2,959.0849008333333,0.13787,train
FKID007037,2023-12-19 18:33:48.573000,Central Zone 2,959.1501163888889,0.140989,train
FKID007049,2023-12-19 19:13:35.160000,East Zone 1,959.8130572222223,0.068609,train
FKID007038,2023-12-19 19:23:39.359000,West Zone 1,959.9808902777778,0.173111,train
FKID007039,2023-12-19 19:24:12.369000,North Zone 2,959.9900597222222,0.191619,train
FKID005391,2023-12-19 19:30:06.393000,East Zone 1,960.0883997222222,0.361507,train
FKID007040,2023-12-19 19:53:30.082000,South Zone 2,960.4783133333333,0.217694,train
FKID005392,2023-12-19 19:56:48.302000,South Zone 2,960.5333744444445,0.663285,train
FKID005393,2023-12-19 20:14:13.190000,North Zone 2,960.823621111111,0.249762,train
FKID007041,2023-12-19 21:00:18.161000,Central Zone 2,961.5916686111111,0.307807,train
FKID005394,2023-12-19 21:02:15.695000,East Zone 1,961.6243169444444,0.185907,train
FKID007042,2023-12-19 21:06:11.834000,Central Zone 2,961.6899111111112,0.647368,train
FKID007043,2023-12-19 21:13:24.800000,Central Zone 2,961.8101794444445,0.839228,train
FKID005402,2023-12-19 21:18:49.866528,East Zone 1,961.9004757022223,0.339802,train
FKID007044,2023-12-19 21:53:33.713000,Central Zone 1,962.4793219444445,0.217577,train
FKID007046,2023-12-19 21:56:24.482000,West Zone 1,962.5267577777778,0.222007,train
FKID005395,2023-12-19 22:02:45.434000,Central Zone 1,962.6325777777777,0.454305,train
FKID005396,2023-12-19 22:24:37.015000,North Zone 2,962.9969058333334,0.37105,train
FKID005401,2023-12-19 22:40:09.437000,South Zone 2,963.2559119444444,0.173991,train
FKID005397,2023-12-19 22:49:32.752000,North Zone 1,963.4123883333334,0.244965,train
FKID007047,2023-12-19 22:52:17.061000,West Zone 2,963.4580297222222,0.175974,train
FKID005398,2023-12-19 22:54:25.344000,West Zone 1,963.4936638888888,0.574203,train
FKID005404,2023-12-19 22:59:19.166000,North Zone 1,963.5752811111112,0.529923,train
FKID005400,2023-12-19 23:16:52.740000,West Zone 1,963.8679405555556,0.88165,train
FKID007048,2023-12-20 00:40:22.222000,West Zone 1,965.2594633333333,0.275605,train
FKID005381,2023-12-20 00:45:55.392000,North Zone 1,965.3520105555556,0.270263,train
FKID007050,2023-12-20 01:22:49.055000,Central Zone 2,965.9669169444445,0.160393,train
FKID007051,2023-12-20 02:19:10.180000,West Zone 1,966.9061183333333,0.192486,train
FKID007052,2023-12-20 03:33:12.039000,Central Zone 2,968.1399680555555,0.154591,train
FKID005399,2023-12-20 03:52:39.479000,North Zone 1,968.4642569444445,0.103674,train
FKID005403,2023-12-20 04:20:32.666000,Central Zone 1,968.9290311111112,0.16894,train
FKID005405,2023-12-20 04:30:42.054000,Central Zone 1,969.0983055555555,0.427218,train
FKID005406,2023-12-20 04:51:50.795000,West Zone 1,969.4507336111111,0.39915,train
FKID005407,2023-12-20 05:12:04.002000,West Zone 1,969.7877355555556,0.560701,train
FKID005408,2023-12-20 05:29:44.948000,North Zone 2,970.0824427777778,0.250627,train
FKID005409,2023-12-20 05:46:03.227000,North Zone 2,970.3541869444445,0.374359,train
FKID005410,2023-12-20 05:50:28.757000,Central Zone 2,970.4279452777778,0.526835,train
FKID007053,2023-12-20 06:02:24.811000,North Zone 2,970.6268491666667,0.626983,train
FKID005411,2023-12-20 06:19:03.525000,North Zone 1,970.9042697222221,0.4178,train
FKID007054,2023-12-20 06:28:50.179000,Central Zone 2,971.0672291666666,0.717031,train
FKID007055,2023-12-20 06:32:26.741000,Central Zone 2,971.1273852777778,1.035959,train
FKID007056,2023-12-20 09:12:40.332000,Central Zone 1,973.7978272222222,0.052235,train
FKID007057,2023-12-20 09:39:57.196000,West Zone 2,974.2525116666667,0.13853,train
FKID007058,2023-12-20 19:14:40.670000,West Zone 2,983.8312544444444,0.137872,train
FKID007045,2023-12-20 19:40:50.324000,North Zone 1,984.2672694444444,0.080281,train
FKID007059,2023-12-20 19:42:50.850000,North Zone 1,984.3007488888888,0.331367,train
FKID007061,2023-12-20 19:43:06.957000,Central Zone 2,984.3052230555555,0.140985,train
FKID007060,2023-12-20 19:45:45.137000,North Zone 1,984.3491619444444,0.562097,train
FKID007062,2023-12-20 19:49:47.290000,Central Zone 1,984.4164266666667,0.296738,train
FKID005412,2023-12-20 21:00:57.522000,East Zone 1,985.6026022222221,0.068608,train
FKID007063,2023-12-20 21:06:34.508000,Central Zone 2,985.6962094444444,0.231721,train
FKID007064,2023-12-20 21:08:17.350000,North Zone 1,985.7247766666667,0.2201,train
FKID005413,2023-12-20 21:22:17.429000,Central Zone 1,985.9581319444444,0.237977,train
FKID007065,2023-12-20 21:23:30.215000,North Zone 2,985.9783502777778,0.587547,train
FKID007066,2023-12-20 21:24:40.600000,South Zone 1,985.9979016666666,0.13537,train
FKID007067,2023-12-20 21:34:17.265000,North Zone 2,986.1580863888889,0.704994,train
FKID005415,2023-12-20 21:55:43.531000,Central Zone 1,986.5153825,0.388478,train
FKID007068,2023-12-20 22:04:10.341000,East Zone 1,986.6561630555556,0.24571,train
FKID007070,2023-12-20 22:16:35.963000,Central Zone 2,986.8632802777778,0.597303,train
FKID007069,2023-12-20 22:18:28.683000,North Zone 1,986.8945913888889,0.35873,train
FKID005416,2023-12-20 22:19:29.184000,South Zone 1,986.9113972222221,0.252881,train
FKID005417,2023-12-20 22:30:12.314000,South Zone 1,987.0900444444445,0.920174,train
FKID005418,2023-12-20 22:35:48.667000,North Zone 1,987.1834758333333,0.774617,train
FKID005419,2023-12-20 22:44:40.860000,North Zone 1,987.3313072222221,0.853224,train
FKID005420,2023-12-20 22:55:27.056000,West Zone 2,987.510806111111,0.141666,train
FKID005421,2023-12-20 22:55:35.495000,South Zone 1,987.5131502777778,1.087728,train
FKID007071,2023-12-20 23:36:38.813000,Central Zone 1,988.1974052777778,0.233103,train
FKID005422,2023-12-20 23:50:53.047000,South Zone 1,988.4346925000001,0.659086,train
FKID007072,2023-12-21 00:08:34.352000,Central Zone 2,988.7294994444444,0.326135,train
FKID007073,2023-12-21 00:09:59.096000,Central Zone 2,988.7530394444444,0.832552,train
FKID007074,2023-12-21 00:10:54.275000,Central Zone 2,988.7683669444444,1.356403,train
FKID007075,2023-12-21 00:26:46.374000,West Zone 1,989.0328388888889,0.25512,train
FKID005423,2023-12-21 02:04:39.977000,Central Zone 1,990.6643952777778,0.117548,train
FKID005424,2023-12-21 02:05:24.142000,North Zone 2,990.6766633333333,0.294017,train
FKID005425,2023-12-21 02:07:38.331000,North Zone 2,990.7139380555556,0.498361,train
FKID007076,2023-12-21 02:18:17.464000,Central Zone 2,990.891475,0.628207,train
FKID005426,2023-12-21 02:44:24.988000,East Zone 1,991.3268983333332,0.150971,train
FKID005427,2023-12-21 03:05:08.238000,North Zone 1,991.6722455555555,0.171964,train
FKID007077,2023-12-21 03:16:41.583000,East Zone 1,991.8648413888889,0.341924,train
FKID007078,2023-12-21 04:18:10.349000,Central Zone 2,992.8894986111111,0.19637,train
FKID005429,2023-12-21 04:24:08.096000,East Zone 2,992.9888727777777,0.2077,train
FKID005428,2023-12-21 04:28:09.462000,North Zone 2,993.055918888889,0.320836,train
FKID007079,2023-12-21 04:42:11.590000,Central Zone 2,993.2898433333334,0.764161,train
FKID007080,2023-12-21 05:28:55.499000,Central Zone 2,994.0687069444446,0.515654,train
FKID005154,2023-12-21 05:28:55.499000,Central Zone 2,994.0687069444446,0.515654,train
FKID007081,2023-12-21 05:40:45.424000,South Zone 2,994.2659083333333,0.274321,train
FKID007082,2023-12-21 05:56:50.980000,Central Zone 2,994.5341183333333,0.947303,train
FKID005430,2023-12-21 05:57:23.185000,North Zone 2,994.5430641666667,0.475847,train
FKID007083,2023-12-21 06:08:36.927000,Central Zone 2,994.7302147222223,1.166463,train
FKID007084,2023-12-21 06:20:56.286000,Central Zone 2,994.9355922222222,1.24354,train
FKID007085,2023-12-21 06:33:31.884000,Central Zone 2,995.1454805555555,1.209378,train
FKID005431,2023-12-21 06:46:30.111000,North Zone 1,995.3616547222222,0.135119,train
FKID000135,2023-12-21 07:01:13.955000,North Zone 2,995.6071669444444,0.565361,train
FKID007086,2023-12-21 07:57:38.881000,South Zone 2,996.5474241666667,0.115246,train
FKID007087,2023-12-21 08:39:49.689000,West Zone 1,997.250426388889,0.12861,train
FKID005432,2023-12-21 18:38:58.695000,West Zone 1,1007.2362613888889,0.106463,train
FKID007088,2023-12-21 18:39:47.108000,Central Zone 2,1007.2497094444444,0.140985,train
FKID007089,2023-12-21 18:41:57.205000,Central Zone 2,1007.2858475,0.427429,train
FKID005155,2023-12-21 19:10:20.255000,East Zone 1,1007.7589169444444,0.068608,train
FKID007090,2023-12-21 19:14:22.225000,Central Zone 2,1007.8261308333333,0.429488,train
FKID005433,2023-12-21 19:17:48.357000,East Zone 2,1007.8833897222223,0.272544,train
FKID007091,2023-12-21 19:19:34.492000,Central Zone 2,1007.9128716666667,0.886766,train
FKID007092,2023-12-21 19:30:11.461000,Central Zone 1,1008.0898075,0.33266,train
FKID007093,2023-12-21 19:37:27.159000,Central Zone 2,1008.2108347222222,1.199763,train
FKID005434,2023-12-21 19:57:12.735000,East Zone 2,1008.5401613888888,0.301944,train
FKID007094,2023-12-21 19:59:40.470000,Central Zone 2,1008.5811988888889,1.522875,train
FKID005435,2023-12-21 20:14:04.763000,North Zone 2,1008.8212802777779,0.470015,train
FKID007095,2023-12-21 20:19:40.127000,Central Zone 1,1008.9144369444446,0.555641,train
FKID007096,2023-12-21 20:36:31.608000,West Zone 1,1009.1954038888889,0.286912,train
FKID007097,2023-12-21 20:40:24.950000,East Zone 2,1009.2602211111112,0.241002,train
FKID007098,2023-12-21 20:47:40.240000,South Zone 2,1009.3811350000001,0.279602,train
FKID007099,2023-12-21 21:09:46.935000,West Zone 2,1009.7496613888889,0.200827,train
FKID005437,2023-12-21 21:17:30.983000,South Zone 2,1009.8785636111111,0.766012,train
FKID005438,2023-12-21 21:22:04.733000,South Zone 2,1009.9546052777778,1.16176,train
FKID005439,2023-12-21 21:22:14.193000,Central Zone 2,1009.9572330555555,1.070818,train
FKID007100,2023-12-21 21:24:47.737000,West Zone 1,1009.9998841666667,0.428215,train
FKID007101,2023-12-21 21:26:05.223000,West Zone 2,1010.0214080555556,0.496342,train
FKID005440,2023-12-21 21:33:05.493000,Central Zone 2,1010.1381497222222,1.078669,train
FKID005441,2023-12-21 21:37:37.605000,Central Zone 2,1010.2137363888888,1.225766,train
FKID007102,2023-12-21 21:46:38.700000,Central Zone 1,1010.3640405555556,0.487805,train
FKID005442,2023-12-21 22:15:26.334000,Central Zone 1,1010.8439388888889,0.489579,train
FKID007103,2023-12-21 22:18:21.503000,West Zone 2,1010.8925969444444,0.345255,train
FKID007105,2023-12-21 22:42:22.298000,Central Zone 2,1011.2928177777777,0.774318,train
FKID007104,2023-12-21 22:42:26.153000,Central Zone 2,1011.293888611111,1.224194,train
FKID005443,2023-12-21 22:43:12.008000,Central Zone 1,1011.3066261111111,0.84703,train
FKID007106,2023-12-21 23:24:20.511000,Central Zone 2,1011.9923213888889,0.896999,train
FKID007107,2023-12-21 23:29:48.476000,North Zone 2,1012.0834227777779,0.480691,train
FKID007108,2023-12-21 23:33:19.348000,West Zone 2,1012.1419983333334,0.222212,train
FKID005445,2023-12-21 23:35:34.517000,North Zone 2,1012.1795452777777,0.681401,train
FKID007109,2023-12-21 23:43:25.599000,East Zone 2,1012.3104013888889,0.166485,train
FKID005446,2023-12-22 00:19:29.632000,Central Zone 1,1012.9115216666667,0.260709,train
FKID007110,2023-12-22 00:23:07.112000,West Zone 2,1012.9719327777779,0.253534,train
FKID007111,2023-12-22 00:24:37.842000,Central Zone 2,1012.9971355555556,1.043085,train
FKID007112,2023-12-22 00:40:15.888000,South Zone 2,1013.257703888889,0.232388,train
FKID005444,2023-12-22 01:51:40.477000,North Zone 1,1014.4478674999999,0.116933,train
FKID007113,2023-12-22 02:20:35.873000,Central Zone 1,1014.9299219444445,0.127713,train
FKID007114,2023-12-22 02:26:22.130000,Central Zone 1,1015.0261044444444,0.309623,train
FKID007115,2023-12-22 02:31:00.843000,West Zone 1,1015.1035247222221,0.403033,train
FKID005447,2023-12-22 02:59:12.665000,North Zone 2,1015.5734752777778,0.281192,train
FKID007116,2023-12-22 04:34:29.273000,Central Zone 2,1017.1614219444444,0.194177,train
FKID007117,2023-12-22 05:05:17.019000,North Zone 1,1017.6746847222223,0.103938,train
FKID007118,2023-12-22 05:06:00.324000,North Zone 1,1017.6867138888889,0.658993,train
FKID005448,2023-12-22 05:08:11.951000,East Zone 1,1017.7232769444444,0.075763,train
FKID007119,2023-12-22 05:14:37.582000,West Zone 1,1017.8303966666666,0.659305,train
FKID005449,2023-12-22 05:47:40.049000,West Zone 1,1018.3810819444444,0.514182,train
FKID001125,2023-12-22 06:10:12.925000,North Zone 1,1018.7568808333334,0.431441,train
FKID005450,2023-12-22 06:30:01.912000,West Zone 1,1019.0871549999999,0.622075,train
FKID007120,2023-12-22 06:33:06.302000,North Zone 1,1019.1383744444445,0.828288,train
FKID007121,2023-12-22 06:34:51.518000,North Zone 1,1019.1676011111111,1.035902,train
FKID007122,2023-12-22 06:47:56.406000,South Zone 2,1019.3856255555555,0.068473,train
FKID007123,2023-12-22 06:52:19.620000,South Zone 2,1019.4587405555556,1.146514,train
FKID005451,2023-12-22 06:54:55.831000,West Zone 1,1019.5021325,0.823531,train
FKID007124,2023-12-22 07:03:23.669000,Central Zone 1,1019.6431986111112,0.409013,train
FKID005452,2023-12-22 07:49:46.583000,West Zone 1,1020.4162302777778,0.488927,train
FKID005453,2023-12-22 09:11:01.507000,West Zone 1,1021.7703758333333,0.214878,train
FKID007126,2023-12-22 18:54:57.306000,Central Zone 2,1031.5025422222222,0.140985,train
FKID005160,2023-12-22 19:13:10.910000,Central Zone 2,1031.8063211111112,0.347897,train
FKID005454,2023-12-22 19:22:25.371000,East Zone 2,1031.9603380555557,0.128384,train
FKID005157,2023-12-22 19:31:32.254000,South Zone 2,1032.1122500000001,0.177474,train
FKID005158,2023-12-22 19:32:40.796000,North Zone 2,1032.1312894444445,0.197616,train
FKID007127,2023-12-22 19:33:48.380000,West Zone 2,1032.1500627777777,0.137871,train
FKID005455,2023-12-22 19:40:30.946000,Central Zone 2,1032.2618866666667,0.777128,train
FKID001689,2023-12-22 19:42:51.341000,Central Zone 2,1032.3008852777778,0.991735,train
FKID005456,2023-12-22 20:27:31.617000,North Zone 1,1033.045406388889,0.119468,train
FKID007129,2023-12-22 20:56:56.255000,Central Zone 2,1033.535583611111,0.369564,train
FKID005457,2023-12-22 20:59:29.032000,East Zone 1,1033.5780216666667,0.099435,train
FKID007128,2023-12-22 21:01:47.309000,Central Zone 2,1033.6164319444445,0.539512,train
FKID007131,2023-12-22 21:14:18.929000,West Zone 2,1033.8252152777777,0.16242,train
FKID007130,2023-12-22 21:14:41.495000,Central Zone 2,1033.831483611111,0.891594,train
FKID005458,2023-12-22 21:23:43.565000,West Zone 1,1033.9820586111111,0.479857,train
FKID007132,2023-12-22 21:36:24.342000,Central Zone 1,1034.1933855555556,0.430078,train
FKID007133,2023-12-22 22:10:07.204000,Central Zone 2,1034.7552916666666,0.571112,train
FKID005459,2023-12-22 22:13:42.377000,Central Zone 1,1034.8150619444446,0.42536,train
FKID007134,2023-12-22 22:28:50.256000,South Zone 1,1035.0672505555556,0.136159,train
FKID007135,2023-12-22 23:04:20.364000,North Zone 1,1035.6589472222222,0.169098,train
FKID007136,2023-12-22 23:20:48.721000,North Zone 2,1035.9334908333333,0.32656,train
FKID007137,2023-12-22 23:40:17.101000,Central Zone 1,1036.2580408333333,0.227835,train
FKID005460,2023-12-23 00:39:22.773000,North Zone 2,1037.2429497222222,0.259556,train
FKID007138,2023-12-23 00:41:17.644000,North Zone 2,1037.2748583333334,0.647003,train
FKID007139,2023-12-23 01:40:48.429000,North Zone 2,1038.2667430555555,0.333211,train
FKID007140,2023-12-23 01:52:00.300000,West Zone 1,1038.453373888889,0.126371,train
