event_id,start_local,duration_min,is_censored,event_cause,corridor,zone,junction,priority,requires_road_closure,event_type,hour_local,dow_local,month,is_weekend,trust_score,geo_valid,duration_anomaly,iso_flagged,mnar_predicted_prob,is_true_planned_event,snapshot_date,asof_p50_duration,asof_p80_duration,asof_p95_duration,asof_surv_prob_60,asof_surv_prob_120,asof_surv_prob_180,asof_rmst_180,asof_quantile_fallback_level,asof_quantile_support,asof_corridor_burden,asof_junction_burden,asof_obi_proxy,asof_corridor_event_rate,asof_nbr_mean_burden,asof_nbr_mean_duration,asof_fragility_proxy,asof_hawkes_intensity,asof_burstiness,asof_branching_ratio_proxy,asof_retrieval_confidence,asof_retrieval_n_eff,asof_retrieval_mean_sim,asof_retrieval_max_sim,asof_planned_support,asof_ims_proxy,asof_retrieval_fallback,obi_x_fragility,retrieval_x_risk,fragility_x_duration,trust_x_confidence,hotspot_x_duration,hawkes_x_obi,nbr_mean_obi,nbr_mean_fragility,nbr_mean_duration,nbr_mean_severity,coverage_flag
FKID001088,2024-02-13 12:45:14.499000+05:30,3801.1654547,False,others,Bellary Road 1,,,High,False,unplanned,12.0,1.0,2.0,0,0.7,True,True,False,0.35967316239649433,False,2024-02-12,406.3289395,28398.509444010095,138575.07780882163,0.6666666666666666,0.6,0.6,121.42661951555556,cause_corridor,15,61.70013805781369,623.9633053676172,0.09872601723635648,352.0,72.41982022791453,66.78322692407409,2.4575927655480334,1.7557949411858667,1.1798059138019579,1.1114762671743634,0.2719239475049132,93.0,0.40594180636256383,0.6842650103519669,93,1.8443132907522966,exact,0.24262834573144013,0.2719239475049132,998.5910621480045,0.19034676325343924,25070.551664035025,0.17334264162702337,72.41982022791453,2.4575927655480334,66.78322692407409,4836.429288081466,True
FKID001089,2024-02-13 12:59:11.620000+05:30,70.369317,False,congestion,Hennur Main Road,,,High,False,unplanned,12.0,1.0,2.0,0,1.0,True,False,False,0.8364976620332695,False,2024-02-12,49.0920747,84.48880049666668,109.30045002833333,0.375,0.0,0.0,53.47713915833333,cause_only,8,11.854346995530591,623.9633053676172,0.018968068834949604,48.0,105.77256156124206,60.15516430833333,0.3691667241200144,0.24716768426239263,0.0,1.00644912956318,0.273981887385671,93.0,0.40901400298314744,0.6842650103519669,93,1.8582711856287015,exact,0.007002379834681283,0.0,18.123160397254036,0.273981887385671,581.9544882243083,0.004688293648864153,105.77256156124206,0.3691667241200144,60.15516430833333,6362.765820029818,True
FKID001098,2024-02-13 14:02:06.690000+05:30,35.98495698333333,False,vehicle_breakdown,Mysore Road,,,High,False,unplanned,14.0,1.0,2.0,0,1.0,True,False,False,0.5490622432070535,False,2024-02-12,36.09585188333334,63.85411359666667,109.74008382583327,0.25,0.046052631578947366,0.0,43.0025332258772,cause_corridor,152,74.09974975934844,623.9633053676172,0.11856656082513731,410.0,71.04208559441068,68.89021570925927,3.6062639676699977,2.4601673000969213,0.0,1.0353449384744136,0.2820619263524731,93.0,0.4051403637658897,0.7111801242236024,93,1.840672100784538,exact,0.4275823160742458,0.0,130.17117002921825,0.2820619263524731,2674.6935919055063,0.29169357582695543,71.04208559441068,3.6062639676699977,68.89021570925927,4894.104601034612,True
FKID001104,2024-02-13 14:40:51.588000+05:30,59.906866666666666,False,procession,Non-corridor,,,Low,False,planned,14.0,1.0,2.0,0,1.0,True,False,False,0.3762567442640192,True,2024-02-12,38.40874121666666,169.67798653666668,7321.753323333323,0.4117647058823529,0.29411764705882354,0.17647058823529413,73.96577290196078,cause_corridor,17,352.8529401034126,623.9633053676172,0.564597852502487,1780.0,40.069508889514644,65.02272474814815,13.755176323002301,9.76201139092083,1.1181645240890739,1.1000476214166788,0.5664263277691934,93.0,0.597152652552372,0.9689440993788819,93,2.7130405305598844,exact,7.766143012760154,0.5664263277691934,528.3190077798158,0.5664263277691934,13552.637263971958,5.511610667418716,40.069508889514644,13.755176323002301,65.02272474814815,2605.428647316386,True
FKID001111,2024-02-13 16:37:16.906000+05:30,425.9449986166667,False,others,Tumkur Road,,,High,True,unplanned,16.0,1.0,2.0,0,0.7,True,False,True,0.21311209345967322,False,2024-02-12,6849.5461629500005,15167.06097458667,27108.64325076248,1.0,0.9166666666666666,0.9166666666666666,171.8163951125,cause_corridor,12,59.21117114358254,623.9633053676172,0.09474343635064018,272.0,72.69637210727355,69.29909127777779,2.4236828259429664,1.7676235642423765,,1.147902886693979,0.1667408574546457,93.0,0.3182506289098154,0.5351966873706004,93,1.4459064217801116,exact,0.22962803955386715,0.1667408574546457,16601.12740064546,0.11671860021825198,405569.65011030156,0.16747073065068935,72.69637210727355,2.4236828259429664,69.29909127777779,5037.792526225249,True
FKID001109,2024-02-13 23:53:41.997000+05:30,32.482557983333336,False,vehicle_breakdown,ORR East 1,,,High,False,unplanned,23.0,1.0,2.0,0,1.0,True,False,False,0.6319068626556916,False,2024-02-12,39.86270186666666,81.51911791666667,288.0137164733297,0.35135135135135137,0.05405405405405406,0.05405405405405406,51.98363175495495,cause_corridor,37,27.311704020693195,623.9633053676172,0.04370129219767207,134.0,88.50284037107116,84.98122186333333,1.1589815654855338,0.9506638420603508,0.0,1.3905696568423669,0.20550865190702022,93.0,0.34082459538280013,0.6159420289855072,93,1.5484666058719612,exact,0.05064899204499872,0.20550865190702022,46.200136613912434,0.20550865190702022,1088.718314847534,0.04154523834364096,88.50284037107116,1.1589815654855338,84.98122186333333,7521.079513109172,True
FKID001112,2024-02-14 00:45:48.113000+05:30,65096.484923816664,False,construction,Non-corridor,,,Low,False,unplanned,0.0,2.0,2.0,0,0.48999999999999994,True,True,True,0.14429032213534718,False,2024-02-13,1080.7534168166667,8611.494688846667,22523.156275629983,0.8082191780821918,0.7671232876712328,0.726027397260274,139.75529367488582,cause_corridor,73,342.4126927405066,609.9375136354261,0.5604708912094072,1787.0,38.971075648032205,64.62622874444445,13.508041181238834,9.267741107393897,0.9812282798264423,1.0443499964132459,0.42256112871971985,93.0,0.5186224092254947,0.8322981366459627,93,2.3562544858024888,exact,7.570863879342303,0.42256112871971985,14598.861661124112,0.2070549530726627,370063.6876406979,5.194299117959116,38.971075648032205,13.508041181238834,64.62622874444445,2518.5536492467777,True
FKID001119,2024-02-14 00:52:43.709000+05:30,68.54527198333334,False,vehicle_breakdown,Non-corridor,,,Low,True,unplanned,0.0,2.0,2.0,0,0.7,True,False,True,0.5923236623627197,False,2024-02-13,45.618598600000006,81.3702813,126.63686324666666,0.37150127226463103,0.06615776081424936,0.005089058524173028,53.53118809609839,cause_corridor,393,342.4126927405066,609.9375136354261,0.5604708912094072,1787.0,38.971075648032205,64.62622874444445,13.508041181238834,9.267741107393897,0.9812282798264423,1.0443499964132459,0.34489428179324,93.0,0.45257018188294484,0.7784679089026916,93,2.05615974595977,exact,7.570863879342303,0.34489428179324,616.2179085192043,0.24142599725526798,15620.387185674306,5.194299117959116,38.971075648032205,13.508041181238834,64.62622874444445,2518.5536492467777,True
FKID001115,2024-02-14 00:58:48.438000+05:30,3387.139090366667,False,others,Non-corridor,,,Low,True,unplanned,0.0,2.0,2.0,0,0.48999999999999994,True,True,True,0.3062272617030308,False,2024-02-13,606.3979657083332,30112.756747433334,90210.49530602084,0.7169811320754716,0.6226415094339622,0.5943396226415094,128.75089133616353,cause_corridor,106,342.4126927405066,609.9375136354261,0.5604708912094072,1787.0,38.971075648032205,64.62622874444445,13.508041181238834,9.267741107393897,0.9812282798264423,1.0443499964132459,0.34489428179324,93.0,0.45257018188294484,0.7784679089026916,93,2.05615974595977,exact,7.570863879342303,0.34489428179324,8191.248693007619,0.16899819807868757,207638.36031055576,5.194299117959116,38.971075648032205,13.508041181238834,64.62622874444445,2518.5536492467777,True
FKID001123,2024-02-14 00:59:47.677000+05:30,14674.775293166666,False,others,Bellary Road 1,,,High,False,unplanned,0.0,2.0,2.0,0,0.7,True,True,False,0.36056355061035783,False,2024-02-13,406.3289395,28398.509444010095,138575.07780882163,0.6666666666666666,0.6,0.6,121.42661951555556,cause_corridor,15,60.615184532077116,609.9375136354261,0.09921666811943214,354.0,70.28190989341324,66.78164967222223,2.4011177325420894,1.6428448751739786,,1.0399751397914583,0.24656961514417058,93.0,0.384981856230103,0.6542443064182194,93,1.7490860586788477,exact,0.2382309011853119,0.24656961514417058,975.6436218784718,0.1725987306009194,24629.703648515697,0.16299759475184655,70.28190989341324,2.4011177325420894,66.78164967222223,4693.541884796613,True
FKID001122,2024-02-14 01:31:34.822000+05:30,141.574881,False,vehicle_breakdown,Bellary Road 2,,,High,False,unplanned,1.0,2.0,2.0,0,1.0,True,False,False,0.638599942638941,False,2024-02-13,45.69163531666666,82.60910995666671,118.59156716166657,0.3898305084745763,0.05084745762711865,0.0,54.04881766864408,cause_corridor,59,53.29660172843966,609.9375136354261,0.08723740241664739,260.0,71.0950857604841,65.51521640277777,1.5133300217323895,1.0088979860431384,0.5653479791651153,1.0000158168466322,0.30057996733665115,93.0,0.4002760524499655,0.767080745341615,93,1.8185721005635627,exact,0.1320189800950622,0.30057996733665115,69.14652346675958,0.30057996733665115,2435.208889793491,0.08801363960579037,71.0950857604841,1.5133300217323895,65.51521640277777,4657.80992877216,True
FKID001128,2024-02-14 02:03:49.596000+05:30,631.9400666666667,False,construction,ORR East 2,,,High,False,planned,2.0,2.0,2.0,0,1.0,True,False,False,0.14207854731310007,False,2024-02-13,724.28725,728.4731633333333,736.5842033333333,1.0,1.0,1.0,180.0,cause_corridor,48,16.89837016387153,609.9375136354261,0.02765973571227703,84.0,96.64105117369964,146.670526825,1.2644333460492492,0.842973394121207,0.0,1.0000305417929476,0.2591841923649704,93.0,0.3971370689463256,0.6666666666666667,93,1.804310773189844,exact,0.03497389217751236,0.0,915.812951018309,0.2591841923649704,12239.274055472559,0.023316421293873728,96.64105117369964,1.2644333460492492,146.670526825,14174.39388856831,True
FKID001139,2024-02-14 02:47:32.729000+05:30,36.627531100000006,False,water_logging,Old Madras Road,,,High,False,unplanned,2.0,2.0,2.0,0,1.0,True,False,False,0.580752208415538,False,2024-02-13,15326.452592308333,61905.20773125,112945.45970255665,0.9807692307692307,0.9807692307692307,0.9615384615384616,176.60710179711538,cause_only,52,27.1005468129413,609.9375136354261,0.044358950315029136,146.0,77.35646387430084,74.29083432857144,0.7765728970997763,0.5177152647331843,,0.999998068440055,0.2591841923649704,93.0,0.3971370689463256,0.6666666666666667,93,1.804310773189844,exact,0.03444795855844721,0.2591841923649704,11902.107691871259,0.2591841923649704,415355.2459541775,0.02296530570563148,77.35646387430084,0.7765728970997763,74.29083432857144,5746.8762419298055,True
FKID001140,2024-02-14 02:59:40.204000+05:30,60.76119708333333,False,vehicle_breakdown,Non-corridor,,,Low,False,unplanned,2.0,2.0,2.0,0,1.0,True,False,False,0.6375052948268521,False,2024-02-13,45.618598600000006,81.3702813,126.63686324666666,0.37150127226463103,0.06615776081424936,0.005089058524173028,53.53118809609839,cause_corridor,393,342.4126927405066,609.9375136354261,0.5604708912094072,1787.0,38.971075648032205,64.62622874444445,13.508041181238834,9.267741107393897,0.9812282798264423,1.0443499964132459,0.4389196052513135,93.0,0.5307776219417173,0.8447204968944099,93,2.411479200313485,exact,7.570863879342303,0.4389196052513135,616.2179085192043,0.4389196052513135,15620.387185674306,5.194299117959116,38.971075648032205,13.508041181238834,64.62622874444445,2518.5536492467777,True
FKID001135,2024-02-14 03:11:05.612000+05:30,15958.09634375,False,construction,Mysore Road,,,High,True,planned,3.0,2.0,2.0,0,0.48999999999999994,True,True,True,0.08814538032693624,False,2024-02-13,2.8478333333333334,608.9166751700002,1149.32965918,0.4,0.4,0.4,72.71058666666667,cause_corridor,5,72.4148346407258,609.9375136354261,0.11853067298129444,412.0,68.97083765911894,68.43688720277778,3.5843593167437797,2.416357998244485,,1.016908087074417,0.2232608706932513,93.0,0.3453104476947394,0.6604554865424431,93,1.5688471552748287,exact,0.4248565220204129,0.0,10.207657940866827,0.10939782663969312,206.2253799176803,0.2864125396956523,68.97083765911894,3.5843593167437797,68.43688720277778,4720.149437158221,True
FKID001143,2024-02-14 03:59:51.516000+05:30,33.748134783333334,False,vehicle_breakdown,Mysore Road,,,High,True,unplanned,3.0,2.0,2.0,0,1.0,True,False,False,0.502201836760194,False,2024-02-13,36.22502158333334,63.76379696000001,109.46034614333337,0.24836601307189543,0.0457516339869281,0.0,43.07568703061002,cause_corridor,153,72.4148346407258,609.9375136354261,0.11853067298129444,412.0,68.97083765911894,68.43688720277778,3.5843593167437797,2.416357998244485,,1.016908087074417,0.2232608706932513,93.0,0.3453104476947394,0.6604554865424431,93,1.5688471552748287,exact,0.4248565220204129,0.0,129.84349361146536,0.2232608706932513,2623.228947813807,0.2864125396956523,68.97083765911894,3.5843593167437797,68.43688720277778,4720.149437158221,True
FKID001149,2024-02-14 04:34:20.297000+05:30,114.61164653333334,False,vehicle_breakdown,Tumkur Road,,,High,False,unplanned,4.0,2.0,2.0,0,1.0,True,False,False,0.5201416192326579,False,2024-02-13,32.0667969,66.15617367333334,116.1871824375,0.22807017543859648,0.02631578947368421,0.0,43.410434723830406,cause_corridor,114,56.32340825092333,609.9375136354261,0.09219176592343623,272.0,70.75877392465256,68.89088744907409,2.320137186987198,1.56053228633084,,1.0134168566745232,0.2599154290443004,93.0,0.4058193637436275,0.6542443064182194,93,1.8437569978405555,exact,0.21389754445298353,0.0,74.3993679552558,0.2599154290443004,1806.1112930981426,0.14386822725737755,70.75877392465256,2.320137186987198,68.89088744907409,4874.634730477717,True
FKID001153,2024-02-14 05:07:37.741000+05:30,95.59043028333333,False,vehicle_breakdown,Mysore Road,,,High,False,unplanned,5.0,2.0,2.0,0,1.0,True,False,False,0.549779660851509,False,2024-02-13,36.22502158333334,63.76379696000001,109.46034614333337,0.24836601307189543,0.0457516339869281,0.0,43.07568703061002,cause_corridor,153,72.4148346407258,609.9375136354261,0.11853067298129444,412.0,68.97083765911894,68.43688720277778,3.5843593167437797,2.416357998244485,,1.016908087074417,0.32356090514340574,93.0,0.4179077895767937,0.7908902691511387,93,1.8986782798542374,exact,0.4248565220204129,0.0,129.84349361146536,0.32356090514340574,2623.228947813807,0.2864125396956523,68.97083765911894,3.5843593167437797,68.43688720277778,4720.149437158221,True
FKID002610,2024-02-14 07:55:12.025000+05:30,30240.56625,False,construction,ORR East 2,,,High,False,planned,7.0,2.0,2.0,0,0.7,True,True,False,0.14188241499184517,False,2024-02-13,724.28725,728.4731633333333,736.5842033333333,1.0,1.0,1.0,180.0,cause_corridor,48,16.89837016387153,609.9375136354261,0.02765973571227703,84.0,96.64105117369964,146.670526825,1.2644333460492492,0.842973394121207,0.0,1.0000305417929476,0.25896679767652103,93.0,0.4121641176339635,0.6418219461697723,93,1.8725830850853065,exact,0.03497389217751236,0.0,915.812951018309,0.18127675837356472,12239.274055472559,0.023316421293873728,96.64105117369964,1.2644333460492492,146.670526825,14174.39388856831,True
FKID001154,2024-02-14 08:23:28.140000+05:30,11.97852685,False,vehicle_breakdown,Hosur Road,,,High,False,unplanned,8.0,2.0,2.0,0,1.0,True,False,False,0.6266824847665884,False,2024-02-13,48.62803473333334,86.54174110000001,114.57613495000001,0.36585365853658536,0.024390243902439025,0.0,55.540640389430905,cause_corridor,41,35.023418938979496,609.9375136354261,0.057327334068209716,199.0,83.92541488875699,79.24821991166667,1.1748713738179046,0.783322203058483,,1.0001416358187694,0.2656900600587796,93.0,0.4148355929562101,0.6542443064182194,93,1.8847203849778325,exact,0.06735224373403552,0.2656900600587796,57.13168597321612,0.2656900600587796,1703.1200326447795,0.044905773617779664,83.92541488875699,1.1748713738179046,79.24821991166667,6650.939735282078,True
FKID001155,2024-02-14 09:07:01.537000+05:30,24.2304184,False,vehicle_breakdown,Magadi Road,,,High,False,unplanned,9.0,2.0,2.0,0,1.0,True,False,False,0.6329547952207477,False,2024-02-13,46.903321283333334,98.93852616666666,124.47250456999998,0.4666666666666667,0.08888888888888889,0.0,56.36138324666667,cause_corridor,45,29.23990499862466,609.9375136354261,0.04786071299604861,136.0,73.76805206379686,64.75674404722221,1.207249659306522,0.808254522902396,0.0,1.0063889622202193,0.2873659529145124,93.0,0.4289944121641176,0.6842650103519669,93,1.949048074408223,exact,0.05777982945864692,0.2873659529145124,56.62401863964851,0.2873659529145124,1371.4486584446367,0.038683637748389774,73.76805206379686,1.207249659306522,64.75674404722221,4776.978866357455,True
FKID001161,2024-02-14 09:51:29.009000+05:30,28482.065575,False,construction,Hennur Main Road,,,High,False,unplanned,9.0,2.0,2.0,0,0.7,True,True,False,0.14180402536112077,False,2024-02-13,721.277525,6237.622645016667,36537.406012758336,0.8053097345132744,0.7610619469026548,0.7256637168141593,140.53660662728615,cause_only,226,11.27620367039033,609.9375136354261,0.018457212756981478,48.0,102.38426680016242,59.59534972222222,0.3684462079925407,0.24572665200744517,0.0,1.0005813493030198,0.26942150587559005,93.0,0.4167056256817827,0.6604554865424431,93,1.8932164949026007,exact,0.006800490050421373,0.26942150587559005,265.75196899649495,0.18859505411291302,8133.272274775053,0.004535429096162166,102.38426680016242,0.3684462079925407,59.59534972222222,6101.626186008985,True
FKID001165,2024-02-14 10:15:46.195000+05:30,109.25451818333333,False,vehicle_breakdown,ORR East 1,,,High,False,unplanned,10.0,2.0,2.0,0,1.0,True,False,False,0.6328799844290698,False,2024-02-13,39.86270186666666,81.51911791666667,288.0137164733297,0.35135135135135137,0.05405405405405406,0.05405405405405406,51.98363175495495,cause_corridor,37,25.979696497737816,609.9375136354261,0.04252431045385285,134.0,85.73415937700534,84.96014777833332,1.0375859574360076,0.7078726259612981,0.0,1.0354303498466477,0.266960181081022,93.0,0.4128987733475812,0.6604554865424431,93,1.8759208425557505,exact,0.044122627376566935,0.266960181081022,41.36097968231145,0.266960181081022,1035.6208960758065,0.030101795308162295,85.73415937700534,1.0375859574360076,84.96014777833332,7283.986850321556,True
FKID001169,2024-02-14 11:18:37.455000+05:30,89.5580396,False,vehicle_breakdown,Non-corridor,,,Low,False,unplanned,11.0,2.0,2.0,0,1.0,True,False,False,0.6368353266462276,False,2024-02-13,45.618598600000006,81.3702813,126.63686324666666,0.37150127226463103,0.06615776081424936,0.005089058524173028,53.53118809609839,cause_corridor,393,342.4126927405066,609.9375136354261,0.5604708912094072,1787.0,38.971075648032205,64.62622874444445,13.508041181238834,9.267741107393897,0.9812282798264423,1.0443499964132459,0.43999617822123044,93.0,0.543400342839333,0.8271221532091096,93,2.468827942305673,exact,7.570863879342303,0.43999617822123044,616.2179085192043,0.43999617822123044,15620.387185674306,5.194299117959116,38.971075648032205,13.508041181238834,64.62622874444445,2518.5536492467777,True
FKID001173,2024-02-14 11:23:00.875000+05:30,62.10533875,False,vehicle_breakdown,Non-corridor,,,Low,False,unplanned,11.0,2.0,2.0,0,1.0,True,False,False,0.6368353266462276,False,2024-02-13,45.618598600000006,81.3702813,126.63686324666666,0.37150127226463103,0.06615776081424936,0.005089058524173028,53.53118809609839,cause_corridor,393,342.4126927405066,609.9375136354261,0.5604708912094072,1787.0,38.971075648032205,64.62622874444445,13.508041181238834,9.267741107393897,0.9812282798264423,1.0443499964132459,0.43999617822123044,93.0,0.543400342839333,0.8271221532091096,93,2.468827942305673,exact,7.570863879342303,0.43999617822123044,616.2179085192043,0.43999617822123044,15620.387185674306,5.194299117959116,38.971075648032205,13.508041181238834,64.62622874444445,2518.5536492467777,True
FKID001172,2024-02-14 11:33:36.452000+05:30,180.91461453333335,False,others,Non-corridor,,,Low,False,unplanned,11.0,2.0,2.0,0,1.0,True,False,False,0.3475690769799957,False,2024-02-13,606.3979657083332,30112.756747433334,90210.49530602084,0.7169811320754716,0.6226415094339622,0.5943396226415094,128.75089133616353,cause_corridor,106,342.4126927405066,609.9375136354261,0.5604708912094072,1787.0,38.971075648032205,64.62622874444445,13.508041181238834,9.267741107393897,0.9812282798264423,1.0443499964132459,0.43999617822123044,93.0,0.543400342839333,0.8271221532091096,93,2.468827942305673,exact,7.570863879342303,0.43999617822123044,8191.248693007619,0.43999617822123044,207638.36031055576,5.194299117959116,38.971075648032205,13.508041181238834,64.62622874444445,2518.5536492467777,True
FKID001171,2024-02-14 11:44:58.144000+05:30,65744.16664185,False,pot_holes,ORR North 2,,,High,False,unplanned,11.0,2.0,2.0,0,0.7,True,False,True,0.6649333822064432,False,2024-02-13,33578.09680898333,86916.19956512004,155359.88106394748,0.9629629629629629,0.9444444444444444,0.9444444444444444,172.1316304484568,cause_only,108,29.24287890830204,609.9375136354261,0.04786558077648606,123.0,89.29128886747357,59.95563269444443,0.8860911211445125,0.5907294586671434,0.0,1.0000034988325093,0.26742217863499346,93.0,0.4097597898439415,0.6666666666666667,93,1.8616595151820328,exact,0.04241326613446976,0.26742217863499346,29753.25344737102,0.1871955250444954,981920.2189563427,0.028275608620882037,89.29128886747357,0.8860911211445125,59.95563269444443,5353.515718151781,True
FKID001174,2024-02-14 12:21:10.160000+05:30,4.185284566666667,False,vehicle_breakdown,Bellary Road 2,,,High,False,unplanned,12.0,2.0,2.0,0,1.0,True,False,False,0.6377820882456237,False,2024-02-13,45.69163531666666,82.60910995666671,118.59156716166657,0.3898305084745763,0.05084745762711865,0.0,54.04881766864408,cause_corridor,59,53.29660172843966,609.9375136354261,0.08723740241664739,260.0,71.0950857604841,65.51521640277777,1.5133300217323895,1.0088979860431384,0.5653479791651153,1.0000158168466322,0.3262795570256093,93.0,0.4149023798392662,0.8033126293995859,93,1.8850238174751452,exact,0.1320189800950622,0.3262795570256093,69.14652346675958,0.3262795570256093,2435.208889793491,0.08801363960579037,71.0950857604841,1.5133300217323895,65.51521640277777,4657.80992877216,True
FKID001181,2024-02-15 00:49:59.864000+05:30,47.697048333333335,False,vehicle_breakdown,ORR North 2,,,High,False,unplanned,0.0,3.0,2.0,0,1.0,True,False,False,0.633627803745264,False,2024-02-14,34.99272956666667,85.36032308000003,117.70262729916666,0.35714285714285715,0.03571428571428571,0.0,47.44333911428571,cause_corridor,28,28.789157068487064,643.1275824199159,0.04469480558545466,124.0,90.584436260251,59.84264514583333,0.8860897268258701,0.5907266700298586,0.0,0.9999987781486144,0.2562294089190643,95.0,0.3858450474011115,0.6780538302277433,95,1.7611311442920847,exact,0.039603608071750895,0.2562294089190643,31.006698182619214,0.2562294089190643,1007.411187749858,0.026402413671127556,90.584436260251,0.8860897268258701,59.84264514583333,5420.812274857558,True
FKID001190,2024-02-15 00:53:19.895000+05:30,20766.25861996667,False,pot_holes,Varthur Road,,,High,False,unplanned,0.0,3.0,2.0,0,1.0,True,False,False,0.6657220630740704,False,2024-02-14,31510.201385300003,85818.09812926337,155265.32120477333,0.963302752293578,0.944954128440367,0.944954128440367,172.20381732507647,cause_only,109,7.167064826298764,643.1275824199159,0.011126778330735188,45.0,99.97644211965053,228.9618347625,0.39824303193321176,0.26549604875546556,,1.0000001551811908,0.2562294089190643,95.0,0.3858450474011115,0.6780538302277433,95,1.7611311442920847,exact,0.004431161938080742,0.2562294089190643,12548.718136507961,0.2562294089190643,225835.65601817425,0.0029541156821881274,99.97644211965053,0.39824303193321176,228.9618347625,22890.789620742067,True
FKID001189,2024-02-15 01:16:40.535000+05:30,4766.704643183333,False,construction,Hennur Main Road,,,High,False,unplanned,1.0,3.0,2.0,0,0.7,True,True,False,0.1421178009137255,False,2024-02-14,721.277525,6077.574587010009,35110.48544745468,0.8070175438596491,0.7631578947368421,0.7280701754385965,140.88277674459064,cause_only,228,13.633669925386933,643.1275824199159,0.02116610171259356,51.0,104.17295485488853,60.09230203888888,0.39036520921236395,0.2895646544470917,,1.1790865593543964,0.26466688832881197,95.0,0.39493298463550186,0.6842650103519669,95,1.8026116541720476,exact,0.00826250972324676,0.26466688832881197,281.5616519468011,0.18526682183016838,9833.659700450022,0.00612895492839915,104.17295485488853,0.39036520921236395,60.09230203888888,6259.992667423498,True
FKID001194,2024-02-15 01:41:10.169000+05:30,62.15927346666667,False,vehicle_breakdown,Bannerghata Road,,,High,False,unplanned,1.0,3.0,2.0,0,1.0,True,False,False,0.6335530507103119,False,2024-02-14,23.094614033333336,62.12391769333336,95.9315847399999,0.23076923076923078,0.07692307692307693,0.0,39.57631656538461,cause_corridor,13,22.52789971409107,643.1275824199159,0.03497428200397233,120.0,86.64555911258297,71.83544093333333,0.6294101481600293,0.4623352736536216,,1.1609361119427664,0.2626513801981729,95.0,0.39192546583850946,0.6842650103519669,95,1.7888842911901899,exact,0.02201316801791087,0.0,14.535984440419027,0.2626513801981729,520.2731488785737,0.01616984424114548,86.64555911258297,0.6294101481600293,71.83544093333333,6224.221943767596,True
FKID001196,2024-02-15 02:06:31.805000+05:30,1638.5179018833333,False,water_logging,Non-corridor,,,Low,False,unplanned,2.0,3.0,2.0,0,1.0,True,False,False,0.4758225813946053,False,2024-02-14,33628.63178339167,74389.32266039666,109600.17091486331,0.9545454545454546,0.9545454545454546,0.9545454545454546,173.50345165757574,cause_corridor,22,342.2029739572029,643.1275824199159,0.5312658288464908,1804.0,40.18752754503988,64.977108825,13.647588957107537,9.5468366591313,1.1166780217233747,1.0758003180264994,0.42638274688980304,95.0,0.5303367113435764,0.8209109730848861,95,2.420641409290053,exact,7.25049765905395,0.42638274688980304,458949.7437696517,0.42638274688980304,11507817.806388346,5.0719080905754526,40.18752754503988,13.647588957107537,64.977108825,2611.269350701741,True
FKID001205,2024-02-15 02:08:15.130000+05:30,63.467518033333334,False,vehicle_breakdown,Non-corridor,,,Low,False,unplanned,2.0,3.0,2.0,0,1.0,True,False,False,0.6375052948268521,False,2024-02-14,45.61544075,81.35257048333334,126.55148726166667,0.37092731829573933,0.06516290726817042,0.005012531328320802,53.32671608416876,cause_corridor,399,342.2029739572029,643.1275824199159,0.5312658288464908,1804.0,40.18752754503988,64.977108825,13.647588957107537,9.5468366591313,1.1166780217233747,1.0758003180264994,0.42638274688980304,95.0,0.5303367113435764,0.8209109730848861,95,2.420641409290053,exact,7.25049765905395,0.42638274688980304,622.5407854532931,0.42638274688980304,15609.739483018582,5.0719080905754526,40.18752754503988,13.647588957107537,64.977108825,2611.269350701741,True
FKID001203,2024-02-15 02:22:21.751000+05:30,27.9523293,False,vehicle_breakdown,Bannerghata Road,,,High,False,unplanned,2.0,3.0,2.0,0,1.0,True,False,False,0.6334782912457484,False,2024-02-14,23.094614033333336,62.12391769333336,95.9315847399999,0.23076923076923078,0.07692307692307693,0.0,39.57631656538461,cause_corridor,13,22.52789971409107,643.1275824199159,0.03497428200397233,120.0,86.64555911258297,71.83544093333333,0.6294101481600293,0.4623352736536216,,1.1609361119427664,0.2691473272410713,95.0,0.3980058842759072,0.6904761904761906,95,1.816637438088294,exact,0.02201316801791087,0.0,14.535984440419027,0.2691473272410713,520.2731488785737,0.01616984424114548,86.64555911258297,0.6294101481600293,71.83544093333333,6224.221943767596,True
FKID001204,2024-02-15 02:25:40.234000+05:30,790.0961000000001,False,construction,ORR East 2,,,High,False,planned,2.0,3.0,2.0,0,1.0,True,False,False,0.14207854731310007,False,2024-02-14,724.28725,728.5839633333334,742.8224008333333,1.0,1.0,1.0,180.0,cause_corridor,50,19.915798076972578,643.1275824199159,0.03091902694517619,88.0,96.29370855297115,146.62647511875,1.3562354355006683,1.0265775730240452,1.655911371149438,1.2178426195929433,0.2691473272410713,95.0,0.3980058842759072,0.6904761904761906,95,1.816637438088294,exact,0.04193347997424793,0.0,982.3040339313313,0.2691473272410713,14424.758620725757,0.03174077964164403,96.29370855297115,1.3562354355006683,146.62647511875,14119.207061234389,True
