planned_event_id,planned_cause,retrieved_event_id,retrieved_cause,retrieved_corridor,gower_score,hybrid_score,final_score,rank
FKID002292,procession,FKID004485,procession,Magadi Road,0.8403,0.9593,0.9117,5
FKID002292,procession,FKID007161,procession,Magadi Road,0.832,0.9243,0.8874,6
FKID002292,procession,FKID002212,procession,Bannerghata Road,0.8503,0.7411,0.7848,7
FKID002292,procession,FKID007249,procession,Magadi Road,0.7461,0.8091,0.7839,8
FKID002292,procession,FKID007248,procession,Magadi Road,0.751,0.8047,0.7833,9
FKID002292,procession,FKID002282,procession,Hennur Main Road,0.8277,0.7283,0.768,10
FKID002408,public_event,FKID002409,public_event,Old Airport Road,0.9999,1.0,1.0,1
FKID002408,public_event,FKID002410,public_event,Old Airport Road,0.9997,1.0,0.9999,2
FKID002408,public_event,FKID002416,public_event,Old Airport Road,0.9992,1.0,0.9997,3
FKID002408,public_event,FKID002411,public_event,Old Airport Road,0.9932,0.9957,0.9947,4
FKID002408,public_event,FKID002406,others,Old Airport Road,0.8574,0.65,0.7329,5
FKID002408,public_event,FKID006401,public_event,Old Airport Road,0.6705,0.7395,0.7119,6
FKID002408,public_event,FKID001922,vehicle_breakdown,Old Airport Road,0.8243,0.6368,0.7118,7
FKID002408,public_event,FKID003458,vehicle_breakdown,Old Airport Road,0.8377,0.6239,0.7094,8
FKID002408,public_event,FKID001064,public_event,Bellary Road 1,0.7335,0.6931,0.7093,9
FKID002408,public_event,FKID005754,public_event,Bellary Road 1,0.7335,0.6931,0.7093,10
FKID002409,public_event,FKID002408,public_event,Old Airport Road,0.9999,1.0,1.0,1
FKID002409,public_event,FKID002410,public_event,Old Airport Road,0.9996,1.0,0.9999,2
FKID002409,public_event,FKID002416,public_event,Old Airport Road,0.9993,1.0,0.9997,3
FKID002409,public_event,FKID002411,public_event,Old Airport Road,0.9933,0.9957,0.9947,4
FKID002409,public_event,FKID002406,others,Old Airport Road,0.8574,0.65,0.733,5
FKID002409,public_event,FKID006401,public_event,Old Airport Road,0.6706,0.7395,0.712,6
FKID002409,public_event,FKID001922,vehicle_breakdown,Old Airport Road,0.8244,0.6368,0.7118,7
FKID002409,public_event,FKID003458,vehicle_breakdown,Old Airport Road,0.8378,0.6239,0.7095,8
FKID002409,public_event,FKID001064,public_event,Bellary Road 1,0.7336,0.6931,0.7093,9
FKID002409,public_event,FKID005754,public_event,Bellary Road 1,0.7336,0.6931,0.7093,10
FKID002410,public_event,FKID002408,public_event,Old Airport Road,0.9997,1.0,0.9999,1
FKID002410,public_event,FKID002409,public_event,Old Airport Road,0.9996,1.0,0.9999,2
FKID002410,public_event,FKID002416,public_event,Old Airport Road,0.999,1.0,0.9996,3
FKID002410,public_event,FKID002411,public_event,Old Airport Road,0.9929,0.9957,0.9946,4
FKID002410,public_event,FKID002406,others,Old Airport Road,0.8571,0.65,0.7328,5
FKID002410,public_event,FKID006401,public_event,Old Airport Road,0.6702,0.7395,0.7118,6
FKID002410,public_event,FKID001922,vehicle_breakdown,Old Airport Road,0.8241,0.6368,0.7117,7
FKID002410,public_event,FKID003458,vehicle_breakdown,Old Airport Road,0.8374,0.6239,0.7093,8
FKID002410,public_event,FKID001064,public_event,Bellary Road 1,0.7333,0.6931,0.7092,9
FKID002410,public_event,FKID005754,public_event,Bellary Road 1,0.7333,0.6931,0.7092,10
FKID002411,public_event,FKID002416,public_event,Old Airport Road,0.994,0.9957,0.995,1
FKID002411,public_event,FKID002409,public_event,Old Airport Road,0.9933,0.9957,0.9947,2
FKID002411,public_event,FKID002408,public_event,Old Airport Road,0.9932,0.9957,0.9947,3
FKID002411,public_event,FKID002410,public_event,Old Airport Road,0.9929,0.9957,0.9946,4
FKID002411,public_event,FKID002406,others,Old Airport Road,0.8545,0.6457,0.7292,5
FKID002411,public_event,FKID006401,public_event,Old Airport Road,0.6676,0.7352,0.7082,6
FKID002411,public_event,FKID001922,vehicle_breakdown,Old Airport Road,0.8215,0.6324,0.708,7
FKID002411,public_event,FKID003458,vehicle_breakdown,Old Airport Road,0.8348,0.6196,0.7057,8
FKID002411,public_event,FKID001064,public_event,Bellary Road 1,0.7307,0.6887,0.7055,9
FKID002411,public_event,FKID005754,public_event,Bellary Road 1,0.7307,0.6887,0.7055,10
FKID002416,public_event,FKID002409,public_event,Old Airport Road,0.9993,1.0,0.9997,1
FKID002416,public_event,FKID002408,public_event,Old Airport Road,0.9992,1.0,0.9997,2
FKID002416,public_event,FKID002410,public_event,Old Airport Road,0.999,1.0,0.9996,3
FKID002416,public_event,FKID002411,public_event,Old Airport Road,0.994,0.9957,0.995,4
FKID002416,public_event,FKID002406,others,Old Airport Road,0.8581,0.65,0.7332,5
FKID002416,public_event,FKID006401,public_event,Old Airport Road,0.6713,0.7395,0.7122,6
FKID002416,public_event,FKID001922,vehicle_breakdown,Old Airport Road,0.8251,0.6368,0.7121,7
FKID002416,public_event,FKID003458,vehicle_breakdown,Old Airport Road,0.8385,0.6239,0.7097,8
FKID002416,public_event,FKID005754,public_event,Bellary Road 1,0.7343,0.6931,0.7096,9
FKID002416,public_event,FKID001680,public_event,CBD 2,0.7343,0.6931,0.7096,10
FKID002440,public_event,FKID005099,public_event,Non-corridor,0.9712,0.9909,0.983,1
FKID002440,public_event,FKID005098,public_event,Non-corridor,0.9711,0.9909,0.983,2
FKID002440,public_event,FKID006806,public_event,Non-corridor,0.8901,0.9648,0.9349,3
FKID002440,public_event,FKID002445,public_event,Non-corridor,0.8901,0.9648,0.9349,4
FKID002440,public_event,FKID004906,public_event,Non-corridor,0.8909,0.9549,0.9293,5
FKID002440,public_event,FKID004609,public_event,Non-corridor,0.8218,0.9593,0.9043,6
FKID002440,public_event,FKID006105,public_event,Non-corridor,0.862,0.9289,0.9021,7
FKID002440,public_event,FKID004887,public_event,Non-corridor,0.7895,0.9506,0.8862,8
FKID002440,public_event,FKID004884,public_event,Non-corridor,0.7895,0.9506,0.8862,9
FKID002440,public_event,FKID004885,public_event,Non-corridor,0.789,0.9506,0.8859,10
FKID002445,public_event,FKID006806,public_event,Non-corridor,1.0,1.0,1.0,1
FKID002445,public_event,FKID005099,public_event,Non-corridor,0.9121,0.9739,0.9492,2
FKID002445,public_event,FKID005098,public_event,Non-corridor,0.9119,0.9739,0.9491,3
FKID002445,public_event,FKID002440,public_event,Non-corridor,0.8901,0.9648,0.9349,4
FKID002445,public_event,FKID004430,public_event,Non-corridor,0.8078,0.9783,0.9101,5
FKID002445,public_event,FKID006105,public_event,Non-corridor,0.8471,0.9458,0.9063,6
FKID002445,public_event,FKID006547,public_event,Non-corridor,0.8635,0.9326,0.905,7
FKID002445,public_event,FKID006650,public_event,Non-corridor,0.8419,0.9457,0.9041,8
FKID002445,public_event,FKID004609,public_event,Non-corridor,0.843,0.9328,0.8969,9
FKID002445,public_event,FKID006581,public_event,Non-corridor,0.8375,0.9283,0.892,10
FKID002483,public_event,FKID001578,public_event,Old Madras Road,1.0,1.0,1.0,1
FKID002483,public_event,FKID001573,public_event,Old Madras Road,1.0,1.0,1.0,2
FKID002483,public_event,FKID001581,public_event,Old Madras Road,1.0,1.0,1.0,3
FKID002483,public_event,FKID003704,public_event,Mysore Road,0.8889,0.75,0.8056,4
FKID002483,public_event,FKID008131,public_event,Hennur Main Road,0.8889,0.75,0.8056,5
FKID002483,public_event,FKID006283,public_event,Hosur Road,0.8889,0.75,0.8056,6
FKID002483,public_event,FKID003763,public_event,ORR West 1,0.8889,0.75,0.8056,7
FKID002483,public_event,FKID008054,public_event,ORR West 1,0.8889,0.75,0.8056,8
FKID002483,public_event,FKID004486,public_event,Bellary Road 1,0.8889,0.75,0.8056,9
FKID002483,public_event,FKID000502,public_event,ORR East 1,0.8556,0.75,0.7922,10
FKID002602,procession,FKID002110,procession,Non-corridor,0.9752,0.9824,0.9795,1
FKID002602,procession,FKID000478,procession,Non-corridor,0.943,0.9868,0.9693,2
FKID002602,procession,FKID003783,procession,Non-corridor,0.9382,0.9868,0.9673,3
FKID002602,procession,FKID007408,procession,Non-corridor,0.9466,0.9779,0.9653,4
FKID002602,procession,FKID001569,procession,Non-corridor,0.9334,0.9824,0.9628,5
FKID002602,procession,FKID001648,procession,Non-corridor,0.946,0.9737,0.9626,6
FKID002602,procession,FKID000717,procession,Non-corridor,0.936,0.9783,0.9614,7
FKID002602,procession,FKID001647,procession,Non-corridor,0.9422,0.9737,0.9611,8
FKID002602,procession,FKID001865,procession,Non-corridor,0.933,0.9739,0.9575,9
FKID002602,procession,FKID001104,procession,Non-corridor,0.938,0.9694,0.9568,10
FKID002639,protest,FKID004535,protest,Non-corridor,0.855,0.9593,0.9176,1
FKID002639,protest,FKID004161,protest,Non-corridor,0.8258,0.9462,0.8981,2
FKID002639,protest,FKID000378,protest,Non-corridor,0.8889,0.85,0.8656,3
FKID002639,protest,FKID000920,protest,Non-corridor,0.8506,0.8368,0.8423,4
FKID002639,protest,FKID000922,protest,Non-corridor,0.8454,0.8368,0.8402,5
FKID002639,protest,FKID000921,protest,Non-corridor,0.8454,0.8368,0.8402,6
FKID002639,protest,FKID004165,protest,Non-corridor,0.6817,0.9419,0.8378,7
FKID002639,protest,FKID001198,protest,Non-corridor,0.8323,0.837,0.8351,8
FKID002639,protest,FKID002322,vehicle_breakdown,Non-corridor,0.8889,0.65,0.7456,9
FKID002639,protest,FKID000364,vehicle_breakdown,Non-corridor,0.8889,0.65,0.7456,10
FKID002684,procession,FKID001047,procession,Hosur Road,0.9384,0.9824,0.9648,1
FKID002684,procession,FKID006703,procession,Hosur Road,0.8145,0.9287,0.883,2
FKID002684,procession,FKID002282,procession,Hennur Main Road,0.8559,0.737,0.7845,3
FKID002684,procession,FKID007191,procession,Airport New South Road,0.8494,0.7235,0.7739,4
FKID002684,procession,FKID004703,procession,Magadi Road,0.8494,0.7235,0.7739,5
FKID002684,procession,FKID002212,procession,Bannerghata Road,0.8398,0.715,0.7649,6
FKID002684,procession,FKID002292,procession,Magadi Road,0.8317,0.7152,0.7618,7
FKID002684,procession,FKID001217,vehicle_breakdown,Hosur Road,0.8788,0.6455,0.7388,8
FKID002684,procession,FKID004488,procession,Hennur Main Road,0.7793,0.7105,0.738,9
FKID002684,procession,FKID003200,vehicle_breakdown,Hosur Road,0.8679,0.65,0.7372,10
FKID002883,public_event,FKID008131,public_event,Hennur Main Road,0.6546,0.8235,0.7559,1
FKID002883,public_event,FKID003577,public_event,Mysore Road,0.6925,0.7411,0.7217,2
FKID002883,public_event,FKID002549,others,Hennur Main Road,0.8422,0.6413,0.7217,3
FKID002883,public_event,FKID002174,others,Hennur Main Road,0.8184,0.6411,0.712,4
FKID002883,public_event,FKID001189,construction,Hennur Main Road,0.8136,0.6368,0.7075,5
FKID002883,public_event,FKID006639,public_event,Bellary Road 2,0.7006,0.7047,0.7031,6
FKID002883,public_event,FKID001161,construction,Hennur Main Road,0.8128,0.6194,0.6967,7
FKID002883,public_event,FKID000008,public_event,CBD 2,0.6546,0.7235,0.6959,8
FKID002883,public_event,FKID001683,public_event,CBD 2,0.6546,0.7235,0.6959,9
FKID002883,public_event,FKID001680,public_event,CBD 2,0.6546,0.7235,0.6959,10
FKID003127,public_event,FKID001691,public_event,Non-corridor,0.9527,0.9781,0.9679,1
FKID003127,public_event,FKID001801,public_event,Non-corridor,0.9176,0.9561,0.9407,2
FKID003127,public_event,FKID004632,public_event,Non-corridor,0.9176,0.9561,0.9407,3
FKID003127,public_event,FKID004426,public_event,Non-corridor,0.9176,0.9561,0.9407,4
FKID003127,public_event,FKID001734,public_event,Non-corridor,0.8843,0.9561,0.9274,5
FKID003127,public_event,FKID005806,public_event,Non-corridor,0.8843,0.9561,0.9274,6
FKID003127,public_event,FKID000737,public_event,Non-corridor,0.8843,0.9561,0.9274,7
FKID003127,public_event,FKID001481,public_event,Non-corridor,0.8843,0.9561,0.9274,8
FKID003127,public_event,FKID000437,public_event,Non-corridor,0.8843,0.9561,0.9274,9
FKID003127,public_event,FKID004771,public_event,Non-corridor,0.8843,0.9561,0.9274,10
FKID003153,procession,FKID002110,procession,Non-corridor,0.909,0.9955,0.9609,1
FKID003153,procession,FKID002602,procession,Non-corridor,0.9048,0.987,0.9541,2
FKID003153,procession,FKID000361,procession,Non-corridor,0.8913,0.987,0.9487,3
FKID003153,procession,FKID007408,procession,Non-corridor,0.8804,0.9909,0.9467,4
FKID003153,procession,FKID000717,procession,Non-corridor,0.8754,0.9913,0.945,5
FKID003153,procession,FKID001492,procession,Non-corridor,0.8723,0.9911,0.9436,6
FKID003153,procession,FKID003783,procession,Non-corridor,0.8901,0.9737,0.9403,7
FKID003153,procession,FKID001865,procession,Non-corridor,0.8688,0.987,0.9397,8
FKID003153,procession,FKID004092,procession,Non-corridor,0.8645,0.9824,0.9353,9
FKID003153,procession,FKID000878,procession,Non-corridor,0.8619,0.965,0.9238,10
FKID003180,procession,FKID006315,procession,Non-corridor,0.8906,0.9474,0.9247,1
FKID003180,procession,FKID001167,procession,Non-corridor,0.8906,0.9474,0.9247,2
FKID003180,procession,FKID002254,procession,Non-corridor,0.9016,0.9391,0.9241,3
FKID003180,procession,FKID000468,procession,Non-corridor,0.8628,0.9433,0.9111,4
FKID003180,procession,FKID004509,procession,Non-corridor,0.8659,0.9387,0.9096,5
FKID003180,procession,FKID004184,procession,Non-corridor,0.8293,0.946,0.8993,6
FKID003180,procession,FKID007787,procession,Non-corridor,0.8105,0.93,0.8822,7
FKID003180,procession,FKID004750,procession,Non-corridor,0.8022,0.9243,0.8754,8
FKID003180,procession,FKID005353,procession,Non-corridor,0.7789,0.9287,0.8687,9
FKID003180,procession,FKID007215,procession,Non-corridor,0.7833,0.92,0.8653,10
FKID003577,public_event,FKID006666,public_event,Mysore Road,0.8449,0.9636,0.9161,1
FKID003577,public_event,FKID003704,public_event,Mysore Road,0.8204,0.8233,0.8222,2
FKID003577,public_event,FKID005634,public_event,Mysore Road,0.8107,0.8146,0.8131,3
FKID003577,public_event,FKID000946,public_event,CBD 2,0.8204,0.7233,0.7622,4
FKID003577,public_event,FKID001683,public_event,CBD 2,0.8204,0.7233,0.7622,5
FKID003577,public_event,FKID000439,public_event,CBD 2,0.8204,0.7233,0.7622,6
FKID003577,public_event,FKID001988,public_event,CBD 2,0.8204,0.7233,0.7622,7
FKID003577,public_event,FKID001680,public_event,CBD 2,0.8204,0.7233,0.7622,8
FKID003577,public_event,FKID001064,public_event,Bellary Road 1,0.8204,0.7233,0.7622,9
FKID003577,public_event,FKID005754,public_event,Bellary Road 1,0.8204,0.7233,0.7622,10
FKID003704,public_event,FKID005634,public_event,Mysore Road,0.9533,0.9913,0.9761,1
FKID003704,public_event,FKID003577,public_event,Mysore Road,0.8204,0.8233,0.8222,2
FKID003704,public_event,FKID006283,public_event,Hosur Road,0.8889,0.75,0.8056,3
FKID003704,public_event,FKID008054,public_event,ORR West 1,0.8889,0.75,0.8056,4
FKID003704,public_event,FKID004486,public_event,Bellary Road 1,0.8889,0.75,0.8056,5
FKID003704,public_event,FKID003763,public_event,ORR West 1,0.8889,0.75,0.8056,6
FKID003704,public_event,FKID008131,public_event,Hennur Main Road,0.8889,0.75,0.8056,7
FKID003704,public_event,FKID001573,public_event,Old Madras Road,0.8889,0.75,0.8056,8
FKID003704,public_event,FKID002483,public_event,Old Madras Road,0.8889,0.75,0.8056,9
FKID003704,public_event,FKID001581,public_event,Old Madras Road,0.8889,0.75,0.8056,10
FKID003731,procession,FKID005248,procession,Non-corridor,0.8942,0.9502,0.9278,1
FKID003731,procession,FKID007408,procession,Non-corridor,0.8362,0.9826,0.9241,2
FKID003731,procession,FKID000478,procession,Non-corridor,0.8221,0.9911,0.9235,3
FKID003731,procession,FKID001569,procession,Non-corridor,0.8225,0.9868,0.9211,4
FKID003731,procession,FKID003153,procession,Non-corridor,0.8414,0.9735,0.9207,5
FKID003731,procession,FKID001647,procession,Non-corridor,0.8313,0.9781,0.9194,6
FKID003731,procession,FKID001648,procession,Non-corridor,0.8276,0.9781,0.9179,7
FKID003731,procession,FKID002602,procession,Non-corridor,0.8122,0.9866,0.9168,8
FKID003731,procession,FKID001104,procession,Non-corridor,0.8259,0.9737,0.9146,9
FKID003731,procession,FKID002110,procession,Non-corridor,0.8076,0.9781,0.9099,10
FKID003755,public_event,FKID000737,public_event,Non-corridor,1.0,1.0,1.0,1
FKID003755,public_event,FKID000437,public_event,Non-corridor,1.0,1.0,1.0,2
FKID003755,public_event,FKID001481,public_event,Non-corridor,1.0,1.0,1.0,3
FKID003755,public_event,FKID008130,public_event,Non-corridor,1.0,1.0,1.0,4
FKID003755,public_event,FKID000433,public_event,Non-corridor,1.0,1.0,1.0,5
FKID003755,public_event,FKID007173,public_event,Non-corridor,1.0,1.0,1.0,6
FKID003755,public_event,FKID005805,public_event,Non-corridor,1.0,1.0,1.0,7
FKID003755,public_event,FKID005806,public_event,Non-corridor,1.0,1.0,1.0,8
FKID003755,public_event,FKID001734,public_event,Non-corridor,1.0,1.0,1.0,9
FKID003755,public_event,FKID004707,public_event,Non-corridor,1.0,1.0,1.0,10
FKID003758,public_event,FKID000737,public_event,Non-corridor,1.0,1.0,1.0,1
FKID003758,public_event,FKID000437,public_event,Non-corridor,1.0,1.0,1.0,2
FKID003758,public_event,FKID001481,public_event,Non-corridor,1.0,1.0,1.0,3
FKID003758,public_event,FKID008130,public_event,Non-corridor,1.0,1.0,1.0,4
FKID003758,public_event,FKID000433,public_event,Non-corridor,1.0,1.0,1.0,5
FKID003758,public_event,FKID007173,public_event,Non-corridor,1.0,1.0,1.0,6
FKID003758,public_event,FKID005805,public_event,Non-corridor,1.0,1.0,1.0,7
FKID003758,public_event,FKID005806,public_event,Non-corridor,1.0,1.0,1.0,8
FKID003758,public_event,FKID001734,public_event,Non-corridor,1.0,1.0,1.0,9
FKID003758,public_event,FKID003755,public_event,Non-corridor,1.0,1.0,1.0,10
FKID003763,public_event,FKID008054,public_event,ORR West 1,1.0,1.0,1.0,1
FKID003763,public_event,FKID001578,public_event,Old Madras Road,0.8889,0.75,0.8056,2
FKID003763,public_event,FKID002483,public_event,Old Madras Road,0.8889,0.75,0.8056,3
FKID003763,public_event,FKID006283,public_event,Hosur Road,0.8889,0.75,0.8056,4
FKID003763,public_event,FKID001573,public_event,Old Madras Road,0.8889,0.75,0.8056,5
FKID003763,public_event,FKID001581,public_event,Old Madras Road,0.8889,0.75,0.8056,6
FKID003763,public_event,FKID003704,public_event,Mysore Road,0.8889,0.75,0.8056,7
FKID003763,public_event,FKID004486,public_event,Bellary Road 1,0.8889,0.75,0.8056,8
FKID003763,public_event,FKID008131,public_event,Hennur Main Road,0.8889,0.75,0.8056,9
FKID003763,public_event,FKID000502,public_event,ORR East 1,0.8556,0.75,0.7922,10
FKID003783,procession,FKID000878,procession,Non-corridor,0.9516,0.9822,0.97,1
FKID003783,procession,FKID002602,procession,Non-corridor,0.9382,0.9868,0.9673,2
FKID003783,procession,FKID004449,procession,Non-corridor,0.9327,0.9864,0.9649,3
FKID003783,procession,FKID000949,procession,Non-corridor,0.9283,0.9779,0.958,4
FKID003783,procession,FKID000952,procession,Non-corridor,0.9259,0.9779,0.9571,5
FKID003783,procession,FKID000478,procession,Non-corridor,0.9005,0.9909,0.9548,6
FKID003783,procession,FKID001492,procession,Non-corridor,0.9234,0.9735,0.9535,7
FKID003783,procession,FKID000956,procession,Non-corridor,0.9205,0.9735,0.9523,8
FKID003783,procession,FKID001569,procession,Non-corridor,0.9009,0.9866,0.9523,9
FKID003783,procession,FKID001647,procession,Non-corridor,0.9097,0.9779,0.9506,10
FKID004092,procession,FKID001865,procession,Non-corridor,0.984,0.9955,0.9909,1
FKID004092,procession,FKID000717,procession,Non-corridor,0.981,0.9911,0.9871,2
FKID004092,procession,FKID007575,procession,Non-corridor,0.9555,0.9777,0.9688,3
FKID004092,procession,FKID007408,procession,Non-corridor,0.9296,0.9733,0.9558,4
FKID004092,procession,FKID000361,procession,Non-corridor,0.8955,0.9955,0.9555,5
FKID004092,procession,FKID002110,procession,Non-corridor,0.9212,0.9779,0.9552,6
FKID004092,procession,FKID002602,procession,Non-corridor,0.917,0.9694,0.9484,7
FKID004092,procession,FKID000478,procession,Non-corridor,0.9341,0.9561,0.9473,8
FKID004092,procession,FKID001569,procession,Non-corridor,0.9345,0.9518,0.9449,9
FKID004092,procession,FKID004738,procession,Non-corridor,0.9125,0.9593,0.9406,10
FKID004127,procession,FKID004901,procession,Non-corridor,0.9815,1.0,0.9926,1
FKID004127,procession,FKID004902,procession,Non-corridor,0.9738,1.0,0.9895,2
FKID004127,procession,FKID004747,procession,Non-corridor,0.9714,0.9955,0.9858,3
FKID004127,procession,FKID005127,procession,Non-corridor,0.9658,0.9911,0.981,4
FKID004127,procession,FKID004753,procession,Non-corridor,0.9651,0.9911,0.9807,5
FKID004127,procession,FKID005956,procession,Non-corridor,0.9581,0.9957,0.9806,6
FKID004127,procession,FKID005354,procession,Non-corridor,0.9614,0.9911,0.9792,7
FKID004127,procession,FKID004471,procession,Non-corridor,0.9622,0.9826,0.9744,8
FKID004127,procession,FKID004418,procession,Non-corridor,0.9569,0.9824,0.9722,9
FKID004127,procession,FKID004738,procession,Non-corridor,0.9424,0.9694,0.9586,10
FKID004161,protest,FKID004535,protest,Non-corridor,0.9535,0.9783,0.9684,1
FKID004161,protest,FKID004165,protest,Non-corridor,0.8559,0.9957,0.9398,2
FKID004161,protest,FKID002639,protest,Non-corridor,0.8258,0.9462,0.8981,3
FKID004161,protest,FKID000378,protest,Non-corridor,0.7147,0.7962,0.7636,4
FKID004161,protest,FKID001198,protest,Non-corridor,0.7322,0.7832,0.7628,5
FKID004161,protest,FKID004127,procession,Non-corridor,0.8889,0.65,0.7456,6
FKID004161,protest,FKID004141,construction,Non-corridor,0.8889,0.65,0.7456,7
FKID004161,protest,FKID004128,vehicle_breakdown,Non-corridor,0.8889,0.65,0.7456,8
FKID004161,protest,FKID001131,water_logging,Non-corridor,0.8889,0.65,0.7456,9
FKID004161,protest,FKID006278,vehicle_breakdown,Non-corridor,0.8885,0.65,0.7454,10
FKID004165,protest,FKID004161,protest,Non-corridor,0.8559,0.9957,0.9398,1
FKID004165,protest,FKID004535,protest,Non-corridor,0.8095,0.9739,0.9081,2
FKID004165,protest,FKID002639,protest,Non-corridor,0.6817,0.9419,0.8378,3
FKID004165,protest,FKID004527,public_event,Non-corridor,0.8889,0.65,0.7456,4
FKID004165,protest,FKID004721,vip_movement,Non-corridor,0.8889,0.65,0.7456,5
FKID004165,protest,FKID005248,procession,Non-corridor,0.8889,0.65,0.7456,6
FKID004165,protest,FKID005925,pot_holes,Non-corridor,0.8655,0.6457,0.7336,7
FKID004165,protest,FKID004381,construction,Non-corridor,0.8556,0.65,0.7322,8
FKID004165,protest,FKID006119,others,Non-corridor,0.8696,0.6326,0.7274,9
FKID004165,protest,FKID004941,vehicle_breakdown,Non-corridor,0.8696,0.6326,0.7274,10
FKID004184,procession,FKID004750,procession,Non-corridor,0.9729,0.9783,0.9761,1
FKID004184,procession,FKID005353,procession,Non-corridor,0.9451,0.9826,0.9676,2
FKID004184,procession,FKID007215,procession,Non-corridor,0.917,0.9739,0.9512,3
FKID004184,procession,FKID004467,procession,Non-corridor,0.934,0.9476,0.9422,4
FKID004184,procession,FKID003180,procession,Non-corridor,0.8293,0.946,0.8993,5
FKID004184,procession,FKID000468,procession,Non-corridor,0.8322,0.9154,0.8821,6
FKID004184,procession,FKID004509,procession,Non-corridor,0.8352,0.9109,0.8806,7
FKID004184,procession,FKID002254,procession,Non-corridor,0.8165,0.9113,0.8733,8
FKID004184,procession,FKID007787,procession,Non-corridor,0.7995,0.9022,0.8611,9
FKID004184,procession,FKID006315,procession,Non-corridor,0.7639,0.9196,0.8573,10
FKID004386,public_event,FKID005273,public_event,Magadi Road,0.9999,1.0,1.0,1
FKID004386,public_event,FKID004629,public_event,Magadi Road,0.9593,0.9955,0.981,2
FKID004386,public_event,FKID006666,public_event,Mysore Road,0.8368,0.7196,0.7665,3
FKID004386,public_event,FKID006638,public_event,Bellary Road 2,0.8181,0.7196,0.759,4
FKID004386,public_event,FKID006633,public_event,Bellary Road 2,0.8181,0.7196,0.759,5
FKID004386,public_event,FKID006248,public_event,Bellary Road 2,0.7638,0.7455,0.7528,6
FKID004386,public_event,FKID006635,public_event,Bellary Road 2,0.7995,0.7196,0.7515,7
FKID004386,public_event,FKID007012,public_event,West of Chord Road,0.7638,0.737,0.7477,8
FKID004386,public_event,FKID007013,public_event,West of Chord Road,0.7635,0.737,0.7476,9
FKID004386,public_event,FKID005491,others,Magadi Road,0.8721,0.6457,0.7362,10
FKID004418,procession,FKID004753,procession,Non-corridor,0.9889,0.9913,0.9903,1
FKID004418,procession,FKID004471,procession,Non-corridor,0.9851,0.9911,0.9887,2
FKID004418,procession,FKID004747,procession,Non-corridor,0.9855,0.987,0.9864,3
FKID004418,procession,FKID004738,procession,Non-corridor,0.9855,0.987,0.9864,4
FKID004418,procession,FKID005127,procession,Non-corridor,0.98,0.9826,0.9815,5
FKID004418,procession,FKID005354,procession,Non-corridor,0.9755,0.9826,0.9798,6
FKID004418,procession,FKID004901,procession,Non-corridor,0.9754,0.9824,0.9796,7
FKID004418,procession,FKID004902,procession,Non-corridor,0.9678,0.9824,0.9765,8
FKID004418,procession,FKID004127,procession,Non-corridor,0.9569,0.9824,0.9722,9
FKID004418,procession,FKID004505,procession,Non-corridor,0.93,0.987,0.9642,10
FKID004426,public_event,FKID001801,public_event,Non-corridor,1.0,1.0,1.0,1
FKID004426,public_event,FKID004632,public_event,Non-corridor,1.0,1.0,1.0,2
FKID004426,public_event,FKID000437,public_event,Non-corridor,0.9667,1.0,0.9867,3
FKID004426,public_event,FKID001734,public_event,Non-corridor,0.9667,1.0,0.9867,4
FKID004426,public_event,FKID000737,public_event,Non-corridor,0.9667,1.0,0.9867,5
FKID004426,public_event,FKID000433,public_event,Non-corridor,0.9667,1.0,0.9867,6
FKID004426,public_event,FKID004771,public_event,Non-corridor,0.9667,1.0,0.9867,7
FKID004426,public_event,FKID001481,public_event,Non-corridor,0.9667,1.0,0.9867,8
FKID004426,public_event,FKID000994,public_event,Non-corridor,0.9667,1.0,0.9867,9
FKID004426,public_event,FKID007173,public_event,Non-corridor,0.9667,1.0,0.9867,10
FKID004430,public_event,FKID002445,public_event,Non-corridor,0.8078,0.9783,0.9101,1
FKID004430,public_event,FKID006806,public_event,Non-corridor,0.8078,0.9783,0.9101,2
FKID004430,public_event,FKID005291,public_event,Non-corridor,0.8429,0.9326,0.8967,3
FKID004430,public_event,FKID006581,public_event,Non-corridor,0.748,0.95,0.8692,4
FKID004430,public_event,FKID004527,public_event,Non-corridor,0.7781,0.9198,0.8631,5
FKID004430,public_event,FKID005098,public_event,Non-corridor,0.7267,0.9522,0.862,6
FKID004430,public_event,FKID005099,public_event,Non-corridor,0.7266,0.9522,0.8619,7
FKID004430,public_event,FKID006547,public_event,Non-corridor,0.722,0.9457,0.8562,8
FKID004430,public_event,FKID002440,public_event,Non-corridor,0.6978,0.9431,0.845,9
FKID004430,public_event,FKID006650,public_event,Non-corridor,0.7237,0.9239,0.8438,10
FKID004449,procession,FKID000949,procession,Non-corridor,0.9754,0.9824,0.9796,1
FKID004449,procession,FKID000952,procession,Non-corridor,0.973,0.9824,0.9787,2
FKID004449,procession,FKID000878,procession,Non-corridor,0.9617,0.9868,0.9767,3
FKID004449,procession,FKID001492,procession,Non-corridor,0.9706,0.9781,0.9751,4
FKID004449,procession,FKID000956,procession,Non-corridor,0.9676,0.9781,0.9739,5
FKID004449,procession,FKID003783,procession,Non-corridor,0.9327,0.9864,0.9649,6
FKID004449,procession,FKID000478,procession,Non-corridor,0.8736,0.9955,0.9467,7
