event_id,event_cause,corridor_fill,duration_min,log_duration,actual_high_impact,start_local,duration_p50,high_impact_prob,high_impact_prob_calibrated,retrieval_confidence,prior_period,feedback_period,log_pred_p50,log_residual,processed_at
FKID002736,accident,Non-corridor,8.980089583333333,2.300592066568991,0,2024-03-24 03:11:55.873000+05:30,38.85088514834585,0.0972133749800601,0.0439560439560439,0.4326772435194743,Nov2023-Feb2024,Mar2024-Apr2024,3.685144616993201,1.38455255042421,2026-06-19T10:34:30Z
FKID002740,water_logging,ORR West 1,1218.6891324166668,7.106351295763312,0,2024-03-07 11:30:48.319000+05:30,5193.024763868788,0.0347512139533652,0.0,0.3011512516075904,Nov2023-Feb2024,Mar2024-Apr2024,8.555264159995076,1.4489128642317644,2026-06-19T10:34:30Z
FKID002741,tree_fall,CBD 2,26812.21993335,10.196650325970973,1,2024-03-07 11:22:50.112000+05:30,11885.51664641194,0.6131090235270003,0.8181818181818182,0.3020464153675923,Nov2023-Feb2024,Mar2024-Apr2024,9.383159981784235,0.8134903441867376,2026-06-19T10:34:30Z
FKID002742,water_logging,Non-corridor,50341.18918006667,10.82659875562746,0,2024-03-07 11:23:28.543000+05:30,31143.95867485763,0.4860894247545768,0.2738095238095238,0.4361046045019098,Nov2023-Feb2024,Mar2024-Apr2024,10.34640767082455,0.4801910848029092,2026-06-19T10:34:30Z
FKID002745,water_logging,Old Airport Road,93.40865363333334,4.547632738794665,0,2024-03-07 11:28:08.517000+05:30,2852.5636367337006,0.0515782289095422,0.0158730158730158,0.3222489390556898,Nov2023-Feb2024,Mar2024-Apr2024,7.956323891019034,3.4086911522243692,2026-06-19T10:34:30Z
FKID002748,water_logging,ORR East 2,30.67920825,3.4556605745253313,0,2024-03-07 11:27:33.556000+05:30,1430.3471522449688,0.033175781560007,0.0,0.3011512516075904,Nov2023-Feb2024,Mar2024-Apr2024,7.266371344296649,3.810710769771318,2026-06-19T10:34:30Z
FKID002749,water_logging,Mysore Road,177.56342588333334,5.184943865183476,0,2024-03-07 11:26:34.697000+05:30,1228.0003214978883,0.0277274163594243,0.0,0.234419862150547,Nov2023-Feb2024,Mar2024-Apr2024,7.113956371159075,1.9290125059755994,2026-06-19T10:34:30Z
FKID002753,water_logging,Non-corridor,3898.6085132,8.268631445848436,0,2024-03-07 11:35:12.482000+05:30,2107.645632372103,0.0268040086573007,0.0,0.4361046045019098,Nov2023-Feb2024,Mar2024-Apr2024,7.653801139984329,0.6148303058641078,2026-06-19T10:34:30Z
FKID002754,tree_fall,Non-corridor,16715.2699351,9.724137771744434,1,2024-03-07 11:32:56.975000+05:30,12763.856567112827,0.6245550367149878,0.8181818181818182,0.4361046045019098,Nov2023-Feb2024,Mar2024-Apr2024,9.454451093193562,0.26968667855087247,2026-06-19T10:34:30Z
FKID002758,others,Non-corridor,1291.4888951166665,7.16432501455973,0,2024-03-24 03:43:01.109000+05:30,60.02769557782832,0.0345289459257112,0.0,0.4326772435194743,Nov2023-Feb2024,Mar2024-Apr2024,4.111327787000793,3.0529972275589374,2026-06-19T10:34:30Z
FKID002759,tree_fall,ORR West 1,66.95399586666666,4.218830944852941,0,2024-03-07 11:36:27.625000+05:30,138.30597334464505,0.0568217617122724,0.0439560439560439,0.3011512516075904,Nov2023-Feb2024,Mar2024-Apr2024,4.93667276101962,0.7178418161666791,2026-06-19T10:34:30Z
FKID002760,tree_fall,Non-corridor,1114.93334045,7.017446410377732,0,2024-03-07 11:40:04.003000+05:30,220.0286829385427,0.0456499558199667,0.0,0.3902447217183654,Nov2023-Feb2024,Mar2024-Apr2024,5.398292480148371,1.619153930229361,2026-06-19T10:34:30Z
FKID002765,vehicle_breakdown,West of Chord Road,72.65351976666668,4.29937193221704,0,2024-03-24 04:52:10.356000+05:30,38.67723554871189,0.1450310255060655,0.241014799154334,0.2831660489360574,Nov2023-Feb2024,Mar2024-Apr2024,3.6807776113584474,0.6185943208585929,2026-06-19T10:34:30Z
FKID002766,tree_fall,Non-corridor,38932.58754488333,10.569612590093088,1,2024-03-07 11:39:05.242000+05:30,12763.856567112827,0.6245550367149878,0.8181818181818182,0.4361046045019098,Nov2023-Feb2024,Mar2024-Apr2024,9.454451093193562,1.1151614968995265,2026-06-19T10:34:30Z
FKID002767,road_conditions,Magadi Road,19134.726547916667,9.859312366719152,0,2024-03-24 04:40:33.234000+05:30,1745.8714958133107,0.0418299484247152,0.0,0.3307051162020434,Nov2023-Feb2024,Mar2024-Apr2024,7.465581750366961,2.393730616352191,2026-06-19T10:34:30Z
FKID002768,vehicle_breakdown,Mysore Road,8.7606476,2.2783587506827905,0,2024-03-24 05:54:26.981000+05:30,39.474854888482945,0.2763160450832434,0.241014799154334,0.3437155672818253,Nov2023-Feb2024,Mar2024-Apr2024,3.700680914343756,1.4223221636609655,2026-06-19T10:34:30Z
FKID002769,water_logging,Mysore Road,26811.17271485,10.196611269156712,0,2024-03-07 11:44:19.180000+05:30,18949.953894330414,0.7895693301704426,0.8181818181818182,0.234419862150547,Nov2023-Feb2024,Mar2024-Apr2024,9.84960954667537,0.3470017224813411,2026-06-19T10:34:30Z
FKID002771,water_logging,Non-corridor,2421.883144183333,7.792713491912439,0,2024-03-07 11:47:33.914000+05:30,2139.786689022732,0.0369825261188221,0.0,0.3902447217183654,Nov2023-Feb2024,Mar2024-Apr2024,7.668928652156139,0.12378483975629972,2026-06-19T10:34:30Z
FKID002776,water_logging,Mysore Road,26809.619967733335,10.196553355458473,0,2024-03-07 11:45:54.796000+05:30,18949.953894330414,0.7895693301704426,0.8181818181818182,0.234419862150547,Nov2023-Feb2024,Mar2024-Apr2024,9.84960954667537,0.34694380878310227,2026-06-19T10:34:30Z
FKID002777,water_logging,Non-corridor,51651.45217408333,10.852292950169751,0,2024-03-07 11:52:54.148000+05:30,31143.95867485763,0.4860894247545768,0.2738095238095238,0.4361046045019098,Nov2023-Feb2024,Mar2024-Apr2024,10.34640767082455,0.5058852793452004,2026-06-19T10:34:30Z
FKID002778,water_logging,Non-corridor,188.00503193333333,5.241773638691121,0,2024-03-07 11:50:21.938000+05:30,2107.645632372103,0.0268040086573007,0.0,0.4361046045019098,Nov2023-Feb2024,Mar2024-Apr2024,7.653801139984329,2.412027501293208,2026-06-19T10:34:30Z
FKID002781,tree_fall,Non-corridor,18.082762549999998,2.948785443275257,0,2024-03-07 11:49:45.098000+05:30,233.75806687901144,0.0347854624008563,0.0,0.4361046045019098,Nov2023-Feb2024,Mar2024-Apr2024,5.458555481199813,2.509770037924556,2026-06-19T10:34:30Z
FKID002786,vehicle_breakdown,Bannerghata Road,146.04922566666667,4.990767399203526,1,2024-03-24 10:28:13.522000+05:30,167.266757372285,0.7209730116682475,0.8181818181818182,0.3200507138168098,Nov2023-Feb2024,Mar2024-Apr2024,5.125550561617494,0.13478316241396815,2026-06-19T10:34:30Z
FKID002792,water_logging,Non-corridor,41.48510733333333,3.7491535988341735,0,2024-03-07 11:54:35.906000+05:30,2107.645632372103,0.0268040086573007,0.0,0.4361046045019098,Nov2023-Feb2024,Mar2024-Apr2024,7.653801139984329,3.904647541150155,2026-06-19T10:34:30Z
FKID002793,water_logging,Bellary Road 1,3886.3786027166666,8.2654903284029,0,2024-03-07 11:54:26.417000+05:30,4829.86476118958,0.0315371338030625,0.0,0.3011512516075904,Nov2023-Feb2024,Mar2024-Apr2024,8.482780770204709,0.21729044180180956,2026-06-19T10:34:30Z
FKID002795,vehicle_breakdown,Bellary Road 2,14.264672216666666,2.725541153088079,0,2024-03-24 11:12:05.534000+05:30,41.13439270469004,0.2273248733803639,0.241014799154334,0.3244496332351927,Nov2023-Feb2024,Mar2024-Apr2024,3.7408643360360765,1.0153231829479976,2026-06-19T10:34:30Z
FKID002797,vehicle_breakdown,Tumkur Road,108.20570536666668,4.693233308893477,1,2024-03-24 11:20:20.839000+05:30,39.0284918180874,0.1799957320451699,0.241014799154334,0.2842293171591105,Nov2023-Feb2024,Mar2024-Apr2024,3.689591496004116,1.0036418128893612,2026-06-19T10:34:30Z
FKID002798,tree_fall,Non-corridor,2904.7070553500002,7.974432032218183,0,2024-03-07 11:56:10.207000+05:30,220.0286829385427,0.0456499558199667,0.0,0.3902447217183654,Nov2023-Feb2024,Mar2024-Apr2024,5.398292480148371,2.5761395520698116,2026-06-19T10:34:30Z
FKID002799,water_logging,Non-corridor,71.25115430000001,4.280148303335507,0,2024-03-07 11:57:26.006000+05:30,14553.410867131774,0.2742497159250739,0.241014799154334,0.3902447217183654,Nov2023-Feb2024,Mar2024-Apr2024,9.585649379038431,5.3055010757029235,2026-06-19T10:34:30Z
FKID002800,water_logging,Non-corridor,149.96828003333334,5.017069748743556,0,2024-03-07 11:56:15.726000+05:30,2139.786689022732,0.0369825261188221,0.0,0.3902447217183654,Nov2023-Feb2024,Mar2024-Apr2024,7.668928652156139,2.651858903412583,2026-06-19T10:34:30Z
FKID002804,tree_fall,Non-corridor,914.0249496,6.818951332226179,0,2024-03-07 11:57:03.839000+05:30,233.75806687901144,0.0347854624008563,0.0,0.4361046045019098,Nov2023-Feb2024,Mar2024-Apr2024,5.458555481199813,1.3603958510263663,2026-06-19T10:34:30Z
FKID002805,construction,ORR East 2,70.73783333333334,4.273018269993936,0,2024-03-24 10:55:01.730000+05:30,3170.664010094059,0.4544034319503856,0.2738095238095238,0.2825571004832382,Nov2023-Feb2024,Mar2024-Apr2024,8.062011653466643,3.7889933834727065,2026-06-19T10:34:30Z
FKID002806,water_logging,Non-corridor,72.15094443333334,4.292525038296436,0,2024-03-07 11:55:24.212000+05:30,2107.645632372103,0.0268040086573007,0.0,0.4361046045019098,Nov2023-Feb2024,Mar2024-Apr2024,7.653801139984329,3.361276101687893,2026-06-19T10:34:30Z
FKID002807,water_logging,Old Madras Road,201.7505084166667,5.31197620059616,0,2024-03-07 11:58:39.076000+05:30,2214.0291588366763,0.0354771952309681,0.0,0.1982335935863212,Nov2023-Feb2024,Mar2024-Apr2024,7.703020846652938,2.3910446460567787,2026-06-19T10:34:30Z
FKID002810,tree_fall,Tumkur Road,933.8846359333334,6.840423137647731,0,2024-03-07 11:59:12.975000+05:30,139.01027210636153,0.0332701804955798,0.0,0.3219178900628286,Nov2023-Feb2024,Mar2024-Apr2024,4.9417157921059935,1.8987073455417374,2026-06-19T10:34:30Z
FKID002811,water_logging,ORR West 1,1190.4635745833334,7.082937725012603,0,2024-03-07 11:58:59.293000+05:30,5193.024763868788,0.0347512139533652,0.0,0.3011512516075904,Nov2023-Feb2024,Mar2024-Apr2024,8.555264159995076,1.472326434982473,2026-06-19T10:34:30Z
FKID002813,water_logging,Mysore Road,36880.80059298334,10.515473499498881,0,2024-03-07 12:01:55.411000+05:30,18580.42485338352,0.7769899853561548,0.8181818181818182,0.2300927821039473,Nov2023-Feb2024,Mar2024-Apr2024,9.82991769690777,0.6855558025911108,2026-06-19T10:34:30Z
FKID002814,vehicle_breakdown,Non-corridor,1.7176543333333332,0.9997691307955713,0,2024-03-24 13:19:41.393000+05:30,33.26064141102449,0.2598398875962137,0.241014799154334,0.3455284552845528,Nov2023-Feb2024,Mar2024-Apr2024,3.5339972145836667,2.5342280837880953,2026-06-19T10:34:30Z
FKID002815,water_logging,ORR West 1,118.58968551666666,4.784066596298077,0,2024-03-07 11:59:51.092000+05:30,5193.024763868788,0.0347512139533652,0.0,0.3011512516075904,Nov2023-Feb2024,Mar2024-Apr2024,8.555264159995076,3.771197563696999,2026-06-19T10:34:30Z
FKID002817,tree_fall,ORR West 1,1.9152,1.069938428083502,0,2024-03-07 11:30:51.088000+05:30,121.50446562544242,0.0559960849609498,0.0439560439560439,0.3011512516075904,Nov2023-Feb2024,Mar2024-Apr2024,4.808147483405592,3.73820905532209,2026-06-19T10:34:30Z
FKID002818,tree_fall,Non-corridor,220.28841453333334,5.399466893826378,0,2024-03-07 12:01:34.908000+05:30,226.3975092568846,0.0464361165096627,0.0,0.3846537036727244,Nov2023-Feb2024,Mar2024-Apr2024,5.426699628120498,0.02723273429412032,2026-06-19T10:34:30Z
FKID002819,water_logging,Bellary Road 1,42.345254966666666,3.7691972385657713,0,2024-03-07 11:59:24.108000+05:30,4829.86476118958,0.0315371338030625,0.0,0.3011512516075904,Nov2023-Feb2024,Mar2024-Apr2024,8.482780770204709,4.713583531638937,2026-06-19T10:34:30Z
FKID002822,vehicle_breakdown,Bannerghata Road,108.71099421666666,4.6978495830129905,1,2024-03-07 12:02:54.856000+05:30,33.97802894278312,0.1852674943888221,0.241014799154334,0.357596641212652,Nov2023-Feb2024,Mar2024-Apr2024,3.5547201198834335,1.143129463129557,2026-06-19T10:34:30Z
FKID002823,vehicle_breakdown,Mysore Road,93.48512965,4.548442463916539,1,2024-03-24 13:19:41.393000+05:30,36.26680376232643,0.2816485612885857,0.241014799154334,0.3192842354333037,Nov2023-Feb2024,Mar2024-Apr2024,3.6181029508205347,0.9303395130960039,2026-06-19T10:34:30Z
FKID002824,water_logging,ORR East 1,8507.797322316666,9.048855886352886,0,2024-03-07 12:05:37.600000+05:30,1864.9620845104157,0.0260276502851001,0.0,0.2962334272083123,Nov2023-Feb2024,Mar2024-Apr2024,7.531532062074602,1.517323824278284,2026-06-19T10:34:30Z
FKID002825,water_logging,Non-corridor,20131.716831383335,9.910101473828185,0,2024-03-07 12:11:00.454000+05:30,31130.80518653221,0.4833813510543352,0.2738095238095238,0.4368512571117968,Nov2023-Feb2024,Mar2024-Apr2024,10.345985250399806,0.4358837765716217,2026-06-19T10:34:30Z
FKID002828,vehicle_breakdown,Non-corridor,7.642841166666667,2.1567313674949258,0,2024-03-07 11:59:12.529000+05:30,29.5265325833051,0.1974130441360134,0.241014799154334,0.4361046045019098,Nov2023-Feb2024,Mar2024-Apr2024,3.4185962262156977,1.261864858720772,2026-06-19T10:34:30Z
FKID002835,water_logging,Non-corridor,14395.4198455,9.57473483281228,0,2024-03-07 12:14:21.199000+05:30,1993.4085800866196,0.0272748895254894,0.0,0.4368512571117968,Nov2023-Feb2024,Mar2024-Apr2024,7.598102834289254,1.9766319985230272,2026-06-19T10:34:30Z
FKID002840,others,Tumkur Road,61764.8110647,11.031105271345881,1,2024-03-07 12:13:17.663000+05:30,36158.35605414564,0.7617583959966496,0.8181818181818182,0.3168411416626807,Nov2023-Feb2024,Mar2024-Apr2024,10.495691006110421,0.5354142652354597,2026-06-19T10:34:30Z
FKID002842,tree_fall,Tumkur Road,28204.771228,10.247281889462716,1,2024-03-07 12:16:19.911000+05:30,7030.011603883316,0.601368796910748,0.8181818181818182,0.3168411416626807,Nov2023-Feb2024,Mar2024-Apr2024,8.858085872586551,1.3891960168761646,2026-06-19T10:34:30Z
FKID002845,vehicle_breakdown,Bellary Road 2,151.79433328333334,5.029092790202664,1,2024-03-07 12:15:56.876000+05:30,39.128615963141925,0.2396116095012574,0.241014799154334,0.3349154038382336,Nov2023-Feb2024,Mar2024-Apr2024,3.6920896948513264,1.3370030953513372,2026-06-19T10:34:30Z
FKID002846,vehicle_breakdown,ORR East 1,16.044057783333333,2.8358016258767753,0,2024-03-24 14:35:42.473000+05:30,34.43778298353898,0.1561401366301947,0.241014799154334,0.2773765691439562,Nov2023-Feb2024,Mar2024-Apr2024,3.5677785668822315,0.7319769410054562,2026-06-19T10:34:30Z
FKID002848,vehicle_breakdown,Non-corridor,29.089931583333335,3.4041906169050167,0,2024-03-24 14:53:28.548000+05:30,27.136775509580797,0.2075312683169249,0.241014799154334,0.4393057328976129,Nov2023-Feb2024,Mar2024-Apr2024,3.3370774576856617,0.06711315921935501,2026-06-19T10:34:30Z
FKID002849,vehicle_breakdown,Bannerghata Road,34.15102665,3.5596538255115036,0,2024-03-24 14:52:44.457000+05:30,29.497816311468537,0.1213387223929256,0.241014799154334,0.2989418599289963,Nov2023-Feb2024,Mar2024-Apr2024,3.4176550847049314,0.14199874080657215,2026-06-19T10:34:30Z
FKID002851,vehicle_breakdown,Tumkur Road,91.52639778333334,4.527493985246283,1,2024-03-24 15:58:49.698000+05:30,36.25551425207494,0.1672998710840286,0.241014799154334,0.272037174868103,Nov2023-Feb2024,Mar2024-Apr2024,3.6177999674824246,0.9096940177638588,2026-06-19T10:34:30Z
FKID002853,others,Non-corridor,2163.54553765,7.67996570507607,0,2024-03-07 12:15:35.684000+05:30,51.988750929523995,0.0317323181343296,0.0,0.4368512571117968,Nov2023-Feb2024,Mar2024-Apr2024,3.970079644411867,3.7098860606642026,2026-06-19T10:34:30Z
FKID002854,tree_fall,CBD 2,6519.827883249999,8.782756622818523,1,2024-03-07 12:11:11.348000+05:30,12382.196149385803,0.5751700185186925,0.4347826086956521,0.29712073865463,Nov2023-Feb2024,Mar2024-Apr2024,9.424095683304923,0.6413390604864002,2026-06-19T10:34:30Z
FKID002855,tree_fall,Non-corridor,31142.1346171,10.346349102399616,1,2024-03-07 12:15:42.523000+05:30,30498.49484694406,0.8584859809465409,1.0,0.3846537036727244,Nov2023-Feb2024,Mar2024-Apr2024,10.325465400063068,0.02088370233654757,2026-06-19T10:34:30Z
FKID002856,water_logging,Non-corridor,18112.855905,9.804432444006489,0,2024-03-07 12:16:10.343000+05:30,37021.90602665415,0.7737859670780021,0.8181818181818182,0.3846537036727244,Nov2023-Feb2024,Mar2024-Apr2024,10.51929208187574,0.7148596378692513,2026-06-19T10:34:30Z
FKID002857,vehicle_breakdown,Mysore Road,35.252319033333336,3.590503352587811,0,2024-03-25 02:09:15.790000+05:30,50.22352138774728,0.3891329328392271,0.2738095238095238,0.3290700693961346,Nov2023-Feb2024,Mar2024-Apr2024,3.936198828657062,0.3456954760692512,2026-06-19T10:34:30Z
FKID002858,water_logging,Bannerghata Road,1.26526015,0.8176896088516344,0,2024-03-07 12:16:33.300000+05:30,3935.810208326661,0.0425100267852115,0.0,0.357596641212652,Nov2023-Feb2024,Mar2024-Apr2024,8.278126082600291,7.460436473748657,2026-06-19T10:34:30Z
FKID002861,vehicle_breakdown,Tumkur Road,6.159646333333333,1.9684605849667443,0,2024-03-25 03:09:30.020000+05:30,50.902720323346166,0.2454650793517268,0.241014799154334,0.3481188499547633,Nov2023-Feb2024,Mar2024-Apr2024,3.9493712035062587,1.9809106185395144,2026-06-19T10:34:30Z
FKID002864,tree_fall,Non-corridor,1173.6232398833333,7.068702728252246,0,2024-03-07 12:15:47.004000+05:30,225.15398579109677,0.0353914588127036,0.0,0.4368512571117968,Nov2023-Feb2024,Mar2024-Apr2024,5.421216120314625,1.647486607937621,2026-06-19T10:34:30Z
FKID002865,water_logging,Bannerghata Road,2294.902803066667,7.738881423384266,0,2024-03-07 12:17:56.358000+05:30,3935.810208326661,0.0425100267852115,0.0,0.357596641212652,Nov2023-Feb2024,Mar2024-Apr2024,8.278126082600291,0.5392446592160249,2026-06-19T10:34:30Z
FKID002867,others,West of Chord Road,39.91002743333333,3.711375202518773,0,2024-03-07 11:38:32.505000+05:30,88.84738939169824,0.0304787550091089,0.0,0.2176653387152409,Nov2023-Feb2024,Mar2024-Apr2024,4.498112557623243,0.7867373551044694,2026-06-19T10:34:30Z
FKID002868,tree_fall,Non-corridor,31140.59239556667,10.346299580739728,1,2024-03-07 12:17:11.341000+05:30,30498.49484694406,0.8584859809465409,1.0,0.3846537036727244,Nov2023-Feb2024,Mar2024-Apr2024,10.325465400063068,0.020834180676660097,2026-06-19T10:34:30Z
FKID002872,water_logging,Non-corridor,282.94748196666666,5.648789298408322,0,2024-03-07 12:21:41.978000+05:30,1993.4085800866196,0.0272748895254894,0.0,0.4368512571117968,Nov2023-Feb2024,Mar2024-Apr2024,7.598102834289254,1.9493135358809317,2026-06-19T10:34:30Z
FKID002875,water_logging,Non-corridor,1785.8880387,7.48823085997895,0,2024-03-07 12:32:52.522000+05:30,1993.4085800866196,0.0272748895254894,0.0,0.4368512571117968,Nov2023-Feb2024,Mar2024-Apr2024,7.598102834289254,0.1098719743103036,2026-06-19T10:34:30Z
FKID002876,tree_fall,Tumkur Road,61745.06009625,11.030785448345343,1,2024-03-07 12:32:57.622000+05:30,24649.70437118118,0.8436195439030516,1.0,0.3168411416626807,Nov2023-Feb2024,Mar2024-Apr2024,10.11256075395837,0.9182246943869732,2026-06-19T10:34:30Z
FKID002877,others,Tumkur Road,61.567407450000005,4.1362444947583645,0,2024-03-25 02:55:27.053000+05:30,521.9040314804349,0.0371234337564614,0.0,0.3414545768304272,Nov2023-Feb2024,Mar2024-Apr2024,6.259397951014115,2.123153456255751,2026-06-19T10:34:30Z
FKID002883,public_event,Hennur Main Road,5939.989983333333,8.689631062330642,1,2024-03-25 03:31:11.601000+05:30,4005.3898240845856,0.7227423853419401,0.8181818181818182,0.3761563775458351,Nov2023-Feb2024,Mar2024-Apr2024,8.29564582154751,0.3939852407831328,2026-06-19T10:34:30Z
FKID002885,vehicle_breakdown,Bellary Road 1,36.67477173333334,3.628990685657664,0,2024-03-07 12:34:10.516000+05:30,29.7577863397667,0.2722986623682537,0.241014799154334,0.1942423422017818,Nov2023-Feb2024,Mar2024-Apr2024,3.4261431765005526,0.20284750915711136,2026-06-19T10:34:30Z
FKID002887,water_logging,Non-corridor,2863.879304833333,7.960281500803629,0,2024-03-07 12:44:31.068000+05:30,1993.4085800866196,0.0272748895254894,0.0,0.4368512571117968,Nov2023-Feb2024,Mar2024-Apr2024,7.598102834289254,0.36217866651437536,2026-06-19T10:34:30Z
FKID002889,others,Mysore Road,14100.886411849999,9.5540638554919,1,2024-03-07 12:49:38.460000+05:30,7969.814330686997,0.4571798649494226,0.2738095238095238,0.3313572056566853,Nov2023-Feb2024,Mar2024-Apr2024,8.983541941055016,0.5705219144368847,2026-06-19T10:34:30Z
FKID002890,others,Mysore Road,16.937478916666667,2.886892318141681,0,2024-03-25 04:54:28.283000+05:30,65.94318060287301,0.0589619508817023,0.0439560439560439,0.3410751153318209,Nov2023-Feb2024,Mar2024-Apr2024,4.203844208889148,1.3169518907474669,2026-06-19T10:34:30Z
FKID002893,vehicle_breakdown,Old Madras Road,41.53308571666666,3.7502822605171695,0,2024-03-25 05:35:25.424000+05:30,35.61072069743491,0.2347429661655023,0.241014799154334,0.2978329937987757,Nov2023-Feb2024,Mar2024-Apr2024,3.600341112746492,0.14994114777067757,2026-06-19T10:34:30Z
FKID002894,road_conditions,Non-corridor,37266.54718006667,10.525878178127998,1,2024-03-07 12:38:23.543000+05:30,13385.049761457682,0.3447020741194458,0.2738095238095238,0.3846537036727244,Nov2023-Feb2024,Mar2024-Apr2024,9.501968381079173,1.023909797048825,2026-06-19T10:34:30Z
FKID002897,tree_fall,Non-corridor,76.98202371666666,4.356478334957473,0,2024-03-25 06:23:19.534000+05:30,162.98409186345404,0.0631294109239673,0.0439560439560439,0.4008863988305243,Nov2023-Feb2024,Mar2024-Apr2024,5.099769422286716,0.7432910873292427,2026-06-19T10:34:30Z
FKID002898,water_logging,ORR East 1,759.0033270166666,6.633322810924303,0,2024-03-07 12:58:00.608000+05:30,1864.9620845104157,0.0260276502851001,0.0,0.2962334272083123,Nov2023-Feb2024,Mar2024-Apr2024,7.531532062074602,0.8982092511502984,2026-06-19T10:34:30Z
FKID002901,water_logging,Non-corridor,18072.047706783334,9.802177030503673,0,2024-03-07 12:56:51.859000+05:30,37021.90602665415,0.7737859670780021,0.8181818181818182,0.3846537036727244,Nov2023-Feb2024,Mar2024-Apr2024,10.51929208187574,0.7171150513720672,2026-06-19T10:34:30Z
FKID002902,tree_fall,Non-corridor,75.3254728,4.33500673316448,0,2024-03-07 12:52:48.574000+05:30,225.15398579109677,0.0353914588127036,0.0,0.4368512571117968,Nov2023-Feb2024,Mar2024-Apr2024,5.421216120314625,1.086209387150145,2026-06-19T10:34:30Z
FKID002904,vehicle_breakdown,Non-corridor,133.49633208333333,4.901536927914154,1,2024-03-25 07:43:31.756000+05:30,27.261546051084665,0.2420732631428514,0.241014799154334,0.4578676400128927,Nov2023-Feb2024,Mar2024-Apr2024,3.3415020838662697,1.560034844047884,2026-06-19T10:34:30Z
FKID002905,tree_fall,Bellary Road 1,12688.42250265,9.448524051607505,1,2024-03-07 12:55:23.651000+05:30,25618.59873705277,0.8255255552535109,1.0,0.1942423422017818,Nov2023-Feb2024,Mar2024-Apr2024,10.151112913230211,0.7025888616227061,2026-06-19T10:34:30Z
FKID002909,tree_fall,Non-corridor,8604.974344016668,9.060211932220113,1,2024-03-07 13:35:43.414000+05:30,31286.52217700229,0.8524433593189259,1.0,0.3787419925841537,Nov2023-Feb2024,Mar2024-Apr2024,10.350974644553276,1.2907627123331622,2026-06-19T10:34:30Z
FKID002910,vehicle_breakdown,Mysore Road,32.21089145,3.5028778778468213,0,2024-03-25 07:52:58.577000+05:30,46.46466985051059,0.3951672013636916,0.2738095238095238,0.3541816263062332,Nov2023-Feb2024,Mar2024-Apr2024,3.859985641668796,0.3571077638219746,2026-06-19T10:34:30Z
FKID002914,tree_fall,West of Chord Road,37409.31172533333,10.529701659981448,1,2024-03-07 13:31:29.587000+05:30,11572.869551400325,0.5548120619728234,0.4347826086956521,0.2945678262940756,Nov2023-Feb2024,Mar2024-Apr2024,9.356505211239122,1.1731964487423259,2026-06-19T10:34:30Z
FKID002916,water_logging,Non-corridor,2055.8126417666667,7.62891280226042,0,2024-03-07 13:37:21.634000+05:30,1992.6624271837252,0.0285483360516184,0.0,0.4338699953496853,Nov2023-Feb2024,Mar2024-Apr2024,7.597728641898877,0.031184160361542368,2026-06-19T10:34:30Z
FKID002918,vehicle_breakdown,Non-corridor,9.313865683333335,2.3334891727917246,0,2024-03-25 09:57:37.575000+05:30,27.23238147616436,0.242580065026183,0.241014799154334,0.4657590702602158,Nov2023-Feb2024,Mar2024-Apr2024,3.3404695984722568,1.0069804256805321,2026-06-19T10:34:30Z
FKID002920,vehicle_breakdown,Hosur Road,133.745803,4.9033900627363245,1,2024-03-25 09:20:20.226000+05:30,40.32874239548181,0.2915013478016044,0.241014799154334,0.3492522738306453,Nov2023-Feb2024,Mar2024-Apr2024,3.7215581996910254,1.181831863045299,2026-06-19T10:34:30Z
FKID002922,vehicle_breakdown,Non-corridor,18.826966283333334,2.987042944611949,0,2024-03-25 12:31:37.036000+05:30,25.15876326547859,0.2319594505648474,0.241014799154334,0.4603885337292426,Nov2023-Feb2024,Mar2024-Apr2024,3.2641842496870055,0.27714130507505663,2026-06-19T10:34:30Z
FKID002924,tree_fall,Non-corridor,1414.7297125500002,7.255400375066061,0,2024-03-07 13:58:30.460000+05:30,1350.8484608108035,0.2921683010437676,0.241014799154334,0.3787419925841537,Nov2023-Feb2024,Mar2024-Apr2024,7.209228165121784,0.04617220994427651,2026-06-19T10:34:30Z
FKID002925,tree_fall,Non-corridor,8590.158413066667,9.058488861889153,1,2024-03-07 13:51:55.888000+05:30,31286.52217700229,0.8524433593189259,1.0,0.3787419925841537,Nov2023-Feb2024,Mar2024-Apr2024,10.350974644553276,1.292485782664123,2026-06-19T10:34:30Z
FKID002934,vehicle_breakdown,Non-corridor,23.6800304,3.2059944308030413,0,2024-03-07 14:08:36.341000+05:30,29.487952844276652,0.1899609121861718,0.241014799154334,0.4299988047033614,Nov2023-Feb2024,Mar2024-Apr2024,3.417331616872536,0.2113371860694948,2026-06-19T10:34:30Z
FKID002935,vehicle_breakdown,Bellary Road 1,12.157235616666666,2.57697184430777,0,2024-03-25 17:14:20.768000+05:30,41.01233704983068,0.3172681680093733,0.2738095238095238,0.2716230830401555,Nov2023-Feb2024,Mar2024-Apr2024,3.7379633144321147,1.160991470124345,2026-06-19T10:34:30Z
FKID002937,vehicle_breakdown,Non-corridor,162.0998554,5.094362623053921,1,2024-03-25 23:08:51.282000+05:30,33.54410057194683,0.2454147270629219,0.241014799154334,0.3816393317495301,Nov2023-Feb2024,Mar2024-Apr2024,3.542236785183997,1.5521258378699239,2026-06-19T10:34:30Z
