event_id,quantile_crossing_flag,clamp_flag,fallback_blend_flag,tail_risk_flag,duration_sanity_flag,duration_guard_reason,duration_reliability
FKID008105,0,0,0,0,1,sanitized_ok,0.7605136543482874
FKID005008,0,0,0,0,1,sanitized_ok,0.8225533308768624
FKID005007,0,0,0,0,1,sanitized_ok,0.8119616059885106
FKID008107,0,0,0,0,1,sanitized_ok,0.8144789085571544
FKID005010,0,0,0,1,0,tail_risk_high,0.4318418469651205
FKID005011,0,1,0,0,0,p95_clamped,0.7332664609237071
FKID005013,0,0,0,0,1,sanitized_ok,0.7342150020148853
FKID008109,0,0,0,0,1,sanitized_ok,0.7874499018127165
FKID001319,0,0,0,0,1,sanitized_ok,0.649881590438168
FKID001304,0,0,0,0,1,sanitized_ok,0.649881590438168
FKID005019,0,0,0,0,1,sanitized_ok,0.8262382638754885
FKID000376,0,0,0,0,1,sanitized_ok,0.7506452523206995
FKID008117,0,0,0,0,1,sanitized_ok,0.7786341663019409
FKID008119,0,0,0,0,1,sanitized_ok,0.8182874362230863
FKID005029,0,0,0,0,1,sanitized_ok,0.8063101783615846
FKID008125,0,0,0,0,1,sanitized_ok,0.802833356718734
FKID008126,0,0,0,0,1,sanitized_ok,0.7953078535862802
FKID008115,0,0,0,0,1,sanitized_ok,0.48701151802208675
FKID005039,0,1,0,0,0,p95_clamped,0.6893130687512613
FKID005041,0,0,0,0,1,sanitized_ok,0.7168240014040824
FKID008132,0,0,0,0,1,sanitized_ok,0.7033778385318576
FKID008133,0,0,0,0,1,sanitized_ok,0.7487816784679577
FKID008135,0,0,0,0,1,sanitized_ok,0.7938120367314393
FKID008136,0,0,0,0,1,sanitized_ok,0.5089733033247481
FKID002708,0,0,0,0,1,sanitized_ok,0.7057229118173052
FKID005087,0,0,0,0,1,sanitized_ok,0.8014700278053692
FKID008142,0,0,0,0,1,sanitized_ok,0.7962126048983096
FKID008143,0,1,0,0,0,p95_clamped,0.7927166348792499
FKID005103,0,0,0,0,1,sanitized_ok,0.8176536920569667
FKID008144,0,0,0,0,1,sanitized_ok,0.7861866929878317
FKID005104,0,0,0,0,1,sanitized_ok,0.8189109928303531
FKID008149,0,0,0,0,1,sanitized_ok,0.7944780438732029
FKID005135,0,0,0,0,1,sanitized_ok,0.8204244501936123
FKID008152,0,0,0,0,1,sanitized_ok,0.7826495616792906
FKID005136,1,0,0,1,0,raw_quantile_crossing|tail_risk_high,0.6967404686407249
FKID005144,0,0,0,0,1,sanitized_ok,0.7085100658273803
FKID005143,0,0,0,0,1,sanitized_ok,0.7780930301822009
FKID005140,0,0,0,0,1,sanitized_ok,0.6948590747237182
FKID005142,0,0,0,1,0,tail_risk_high,0.6684325119068866
FKID000670,0,0,0,0,1,sanitized_ok,0.7486617284900974
FKID008157,0,0,0,0,1,sanitized_ok,0.8035381905243753
FKID008158,0,0,0,0,1,sanitized_ok,0.8035381905243753
FKID008155,0,0,0,0,1,sanitized_ok,0.7019325335878984
FKID008159,0,1,0,0,0,p95_clamped,0.7886123118641508
FKID008160,0,0,0,0,1,sanitized_ok,0.8019361357879475
FKID005161,0,1,0,0,0,p95_clamped,0.8315669340983196
FKID005162,0,0,0,0,1,sanitized_ok,0.8092906567498384
FKID008163,0,0,0,0,1,sanitized_ok,0.8036787467389092
FKID005171,0,0,0,0,1,sanitized_ok,0.7525497484494519
FKID005172,0,0,0,0,1,sanitized_ok,0.7900230441035352
FKID005183,0,0,0,0,1,sanitized_ok,0.7999868235236193
FKID008164,0,0,0,0,1,sanitized_ok,0.7947091280537728
FKID008165,0,0,0,0,1,sanitized_ok,0.7958691741234358
FKID008166,0,0,0,0,1,sanitized_ok,0.7958691741234358
FKID005173,0,0,0,0,1,sanitized_ok,0.8307082336594985
FKID005169,0,0,0,1,0,tail_risk_high,0.4490435994812056
FKID005179,0,0,0,0,1,sanitized_ok,0.7886985938867387
FKID005178,0,0,0,0,1,sanitized_ok,0.8050432746771885
FKID008168,0,0,0,0,1,sanitized_ok,0.762345077877768
FKID008169,0,0,0,0,1,sanitized_ok,0.8326374521675924
FKID008170,0,0,0,0,1,sanitized_ok,0.8325601220722019
FKID005184,0,0,0,0,1,sanitized_ok,0.8448119730588309
FKID005177,0,0,0,0,1,sanitized_ok,0.7150736557294521
FKID003698,0,0,0,0,1,sanitized_ok,0.8484696421543452
FKID003699,0,0,0,0,1,sanitized_ok,0.8166462776916873
FKID008172,0,0,0,0,1,sanitized_ok,0.801351329541901
FKID003731,0,1,0,1,0,p95_clamped|tail_risk_high,0.7674613008272679
FKID000001,0,0,0,0,1,sanitized_ok,0.811940392622094
FKID000004,0,0,0,0,1,sanitized_ok,0.8048589170592148
FKID000007,0,0,0,1,0,tail_risk_high,0.7143020140101218
FKID000028,0,0,0,0,1,sanitized_ok,0.7481048035581667
FKID000040,0,1,0,0,0,p95_clamped,0.7108922546228109
FKID000052,0,0,0,0,1,sanitized_ok,0.7919868861698344
FKID000049,0,0,0,0,1,sanitized_ok,0.8066838787767666
FKID000053,0,0,0,0,1,sanitized_ok,0.8119835279154217
FKID000055,0,0,0,0,1,sanitized_ok,0.7744687173169533
FKID000057,0,0,0,0,1,sanitized_ok,0.8307917402358389
FKID000061,0,0,0,0,1,sanitized_ok,0.8098050634799935
FKID000063,0,0,0,0,1,sanitized_ok,0.8322015485467184
FKID000073,0,0,0,1,0,tail_risk_high,0.6980500022166828
FKID000072,0,0,0,0,1,sanitized_ok,0.7336919887117879
FKID000069,0,0,0,0,1,sanitized_ok,0.812366477013829
FKID000070,0,0,0,0,1,sanitized_ok,0.812366477013829
FKID000071,0,0,0,0,1,sanitized_ok,0.8326980244294564
FKID000086,0,0,0,0,1,sanitized_ok,0.8320810925765164
FKID000090,0,0,0,0,1,sanitized_ok,0.7862893310362747
FKID000093,0,0,0,0,1,sanitized_ok,0.8210228535095037
FKID000087,0,0,0,0,1,sanitized_ok,0.8200454266333628
FKID000107,0,0,0,0,1,sanitized_ok,0.8102684112379938
FKID000123,0,0,0,0,1,sanitized_ok,0.8145812551222127
FKID001211,0,1,0,0,0,p95_clamped,0.7233311116603787
FKID000134,0,0,0,0,1,sanitized_ok,0.7393965487870394
FKID000132,0,0,0,0,1,sanitized_ok,0.8050066309041419
FKID000131,0,0,0,0,1,sanitized_ok,0.8215786476216675
FKID000139,0,0,0,0,1,sanitized_ok,0.795546092340608
FKID000145,0,1,0,0,0,p95_clamped,0.777858897751102
FKID000672,0,0,0,0,1,sanitized_ok,0.6867135458987285
FKID000164,0,0,0,1,0,tail_risk_high,0.4497782769188255
FKID000162,0,1,0,0,0,p95_clamped,0.8071779112023152
FKID000166,0,1,0,0,0,p95_clamped,0.7772183370576691
FKID000171,0,0,0,0,1,sanitized_ok,0.8482757912962761
FKID000176,0,0,0,0,1,sanitized_ok,0.8056003396076572
FKID000188,0,0,0,0,1,sanitized_ok,0.8219877558612891
FKID000183,0,0,0,0,1,sanitized_ok,0.8128114778919486
FKID000184,0,0,0,0,1,sanitized_ok,0.8212061405396243
FKID000203,0,0,0,0,1,sanitized_ok,0.8471679336795215
FKID000199,0,1,0,0,0,p95_clamped,0.7786957178901326
FKID000202,0,1,0,0,0,p95_clamped,0.813129322406964
FKID000206,0,0,0,0,1,sanitized_ok,0.7421020590291248
FKID000214,0,0,0,0,1,sanitized_ok,0.8002873624267334
FKID000217,0,0,0,0,1,sanitized_ok,0.8187381705679135
FKID000224,0,0,0,0,1,sanitized_ok,0.796402482668554
FKID000229,0,1,0,0,0,p95_clamped,0.7302260311011429
FKID000234,0,0,0,0,1,sanitized_ok,0.7978199577632417
FKID000235,0,0,0,0,1,sanitized_ok,0.792838493845754
FKID000241,0,1,0,0,0,p95_clamped,0.785918769369919
FKID000245,0,0,0,0,1,sanitized_ok,0.8091122754507568
FKID000249,0,0,0,0,1,sanitized_ok,0.799851402597443
FKID000253,0,1,0,0,0,p95_clamped,0.7490747187885208
FKID000256,0,0,0,0,1,sanitized_ok,0.8083525616203662
FKID000260,0,1,0,0,0,p95_clamped,0.7944972306567131
FKID000265,0,1,0,0,0,p95_clamped,0.8309329812124671
FKID000264,0,0,0,0,1,sanitized_ok,0.7730960756859636
FKID000268,0,0,0,0,1,sanitized_ok,0.8068505820137564
FKID000271,0,0,0,0,1,sanitized_ok,0.7997541860433003
FKID000273,0,0,0,0,1,sanitized_ok,0.8356730030496651
FKID000274,0,0,0,0,1,sanitized_ok,0.8356730030496651
FKID000285,0,0,0,0,1,sanitized_ok,0.4041101364124864
FKID000287,0,0,0,1,0,tail_risk_high,0.6754007621655864
FKID000294,0,1,0,0,0,p95_clamped,0.8194332323210971
FKID000301,0,0,0,0,1,sanitized_ok,0.792715414391463
FKID000303,0,0,0,0,1,sanitized_ok,0.7589283864722255
FKID000304,0,1,0,0,0,p95_clamped,0.705048604171057
FKID000309,0,1,0,0,0,p95_clamped,0.7911165872104309
FKID000312,1,0,0,0,0,raw_quantile_crossing,0.7946966106025222
FKID000313,0,0,0,0,1,sanitized_ok,0.8282025255136114
FKID000317,0,0,0,0,1,sanitized_ok,0.6978327837311106
FKID000315,0,1,0,0,0,p95_clamped,0.8212516283032061
FKID000322,0,0,0,0,1,sanitized_ok,0.8194206684389743
FKID000321,0,0,0,0,1,sanitized_ok,0.8100587718700982
FKID000330,0,0,0,0,1,sanitized_ok,0.8089887442702308
FKID000338,1,0,0,1,0,raw_quantile_crossing|tail_risk_high,0.7826017224008307
FKID000336,0,0,0,0,1,sanitized_ok,0.7768692490058818
FKID000346,0,0,0,1,0,tail_risk_high,0.4306132539693831
FKID000345,0,0,0,0,1,sanitized_ok,0.6972937565856829
FKID000344,0,0,0,0,1,sanitized_ok,0.7753830766217695
FKID000343,0,0,0,0,1,sanitized_ok,0.8266072613383801
FKID000354,0,0,0,0,1,sanitized_ok,0.7562260153548785
FKID000358,0,0,0,0,1,sanitized_ok,0.8111262985495862
FKID000366,0,0,0,0,1,sanitized_ok,0.7773460956019209
FKID000369,0,0,0,0,1,sanitized_ok,0.7958085883993783
FKID000372,0,1,0,0,0,p95_clamped,0.7853078670499045
FKID000377,0,0,0,0,1,sanitized_ok,0.8305081356273845
FKID000692,0,0,0,0,1,sanitized_ok,0.7672444067050755
FKID000380,0,0,0,0,1,sanitized_ok,0.8317478678941784
FKID000384,0,0,0,0,1,sanitized_ok,0.8167796181902771
FKID000382,0,0,0,0,1,sanitized_ok,0.8317478678941784
FKID000383,0,0,0,0,1,sanitized_ok,0.8139796589579682
FKID000385,0,0,0,0,1,sanitized_ok,0.8141961078224974
FKID000387,0,0,0,0,1,sanitized_ok,0.8333358798261408
FKID000398,0,0,0,0,1,sanitized_ok,0.8072767713053872
FKID000397,0,0,0,0,1,sanitized_ok,0.7799832032359886
FKID000394,0,0,0,0,1,sanitized_ok,0.6749186048079883
FKID000395,0,0,0,0,1,sanitized_ok,0.806841991733981
FKID000402,0,0,0,0,1,sanitized_ok,0.8360906069849213
FKID000407,0,0,0,0,1,sanitized_ok,0.8337872317073194
FKID000416,0,0,0,0,1,sanitized_ok,0.8337872317073194
FKID000415,0,0,0,0,1,sanitized_ok,0.4949354186366201
FKID000417,0,0,0,0,1,sanitized_ok,0.7625175442203912
FKID000431,0,0,0,0,1,sanitized_ok,0.8283032758980811
FKID000434,0,0,0,0,1,sanitized_ok,0.7628896688134001
FKID000442,0,0,0,0,1,sanitized_ok,0.7672607561580815
FKID000444,0,0,0,1,0,tail_risk_high,0.6683910872307145
FKID000450,0,0,0,0,1,sanitized_ok,0.8054485954399416
FKID000458,0,0,0,0,1,sanitized_ok,0.8016511448116793
FKID000461,0,0,0,0,1,sanitized_ok,0.7574084837714892
FKID000464,0,0,0,0,1,sanitized_ok,0.8113762778579325
FKID000468,0,1,0,1,0,p95_clamped|tail_risk_high,0.7452592511676492
FKID000467,0,0,0,0,1,sanitized_ok,0.8437070615346038
FKID000471,0,0,0,0,1,sanitized_ok,0.814704783864174
FKID000472,0,1,0,0,0,p95_clamped,0.8117913422821919
FKID000473,0,1,0,0,0,p95_clamped,0.8117913422821919
FKID000474,0,0,0,0,1,sanitized_ok,0.8144048591259548
FKID000478,0,0,0,0,1,sanitized_ok,0.8299676137529947
FKID000479,0,0,0,0,1,sanitized_ok,0.8187180802186004
FKID000482,0,0,0,0,1,sanitized_ok,0.7604627033471032
FKID000495,0,0,0,0,1,sanitized_ok,0.7954518799584128
FKID000499,0,0,0,0,1,sanitized_ok,0.42899373162341253
FKID000501,0,0,0,0,1,sanitized_ok,0.7418034159187753
FKID000500,0,0,0,0,1,sanitized_ok,0.8169794615142698
FKID000503,0,0,0,0,1,sanitized_ok,0.8042598056272031
FKID003103,0,0,0,1,0,tail_risk_high,0.4128581926726906
FKID000504,0,1,0,0,0,p95_clamped,0.7715910254037402
FKID000505,0,0,0,0,1,sanitized_ok,0.7293902839160689
FKID000506,0,0,0,0,1,sanitized_ok,0.7656011443071891
FKID000521,0,0,0,0,1,sanitized_ok,0.7409232084186229
FKID000520,0,0,0,0,1,sanitized_ok,0.8188311335999306
FKID000533,0,1,0,0,0,p95_clamped,0.8271353284470964
FKID000538,0,0,0,0,1,sanitized_ok,0.8246811163910617
FKID000537,0,0,0,0,1,sanitized_ok,0.7836255226651209
FKID000532,0,0,0,0,1,sanitized_ok,0.42463703590179314
FKID000535,0,0,0,0,1,sanitized_ok,0.8221092444217217
FKID000556,0,0,0,0,1,sanitized_ok,0.8214190494306728
FKID000561,0,0,0,1,0,tail_risk_high,0.7095805283059472
FKID000563,0,0,0,0,1,sanitized_ok,0.816686155407961
FKID000569,0,1,0,0,0,p95_clamped,0.7940013047056355
FKID000578,0,0,0,0,1,sanitized_ok,0.8063262301770154
FKID000586,0,0,0,0,1,sanitized_ok,0.7931572024217315
FKID000587,0,0,0,0,1,sanitized_ok,0.846661793143445
FKID000589,0,0,0,0,1,sanitized_ok,0.821174549800882
FKID000590,0,0,0,0,1,sanitized_ok,0.8233814727982706
FKID000588,0,0,0,0,1,sanitized_ok,0.8519216327034538
FKID000629,0,0,0,0,1,sanitized_ok,0.7938258920988661
FKID000599,0,0,0,0,1,sanitized_ok,0.8233814727982706
FKID000598,0,0,0,0,1,sanitized_ok,0.8552498259272485
FKID000604,0,0,0,0,1,sanitized_ok,0.8553152493603036
FKID000605,0,0,0,0,1,sanitized_ok,0.8070051308887998
FKID000609,0,0,0,0,1,sanitized_ok,0.8547196474225122
FKID000610,0,0,0,0,1,sanitized_ok,0.8121300671292999
FKID000608,0,0,0,0,1,sanitized_ok,0.6906045820081543
FKID000617,0,0,0,0,1,sanitized_ok,0.6737892932228304
FKID000623,0,1,0,0,0,p95_clamped,0.8130154449469675
FKID000624,0,0,0,0,1,sanitized_ok,0.6791604757216527
FKID000632,0,0,0,0,1,sanitized_ok,0.8359271267360462
FKID000635,0,0,0,0,1,sanitized_ok,0.8095449256711431
FKID000636,0,0,0,0,1,sanitized_ok,0.816956413603241
FKID000638,0,0,0,0,1,sanitized_ok,0.720586519292338
FKID000647,0,0,0,0,1,sanitized_ok,0.7447688787713316
FKID000646,0,1,0,0,0,p95_clamped,0.8336266754419446
FKID000653,0,0,0,0,1,sanitized_ok,0.7502174470406582
FKID000650,0,0,0,0,1,sanitized_ok,0.8124434570142126
FKID000651,0,0,0,0,1,sanitized_ok,0.6634136788186472
FKID000658,0,0,0,0,1,sanitized_ok,0.8257310573233454
FKID000657,0,0,0,0,1,sanitized_ok,0.8311815451027175
FKID000664,0,0,0,0,1,sanitized_ok,0.7888287736530831
FKID000675,0,0,0,1,0,tail_risk_high,0.6735734974090939
FKID000676,0,0,0,0,1,sanitized_ok,0.8282732575488092
FKID000679,0,0,0,1,0,tail_risk_high,0.6305992027959514
FKID000684,0,0,0,0,1,sanitized_ok,0.7606198119441829
FKID000681,0,0,0,0,1,sanitized_ok,0.8024508320185365
FKID000685,0,0,0,0,1,sanitized_ok,0.8422901581126907
FKID000694,0,1,0,0,0,p95_clamped,0.7912345963370568
FKID000695,0,0,0,0,1,sanitized_ok,0.8012434832648299
FKID000699,0,1,0,0,0,p95_clamped,0.7908112298917112
FKID000701,0,0,0,0,1,sanitized_ok,0.7998760098952822
FKID000708,0,0,0,0,1,sanitized_ok,0.8213181559631182
FKID000711,0,0,0,1,0,tail_risk_high,0.7343001383289149
FKID000715,0,1,0,0,0,p95_clamped,0.742044953984577
FKID000719,0,0,0,0,1,sanitized_ok,0.8328479336911012
FKID000726,0,0,0,1,0,tail_risk_high,0.45766481527253255
FKID000732,0,1,0,0,0,p95_clamped,0.7963740474832877
FKID000805,0,0,0,0,1,sanitized_ok,0.7935422361709479
FKID000741,0,0,0,1,0,tail_risk_high,0.7054084461096631
FKID000748,0,0,0,0,1,sanitized_ok,0.757132539839275
FKID000745,0,0,0,0,1,sanitized_ok,0.8147068913462556
FKID000749,0,0,0,0,1,sanitized_ok,0.7980727315326059
FKID000750,0,0,0,0,1,sanitized_ok,0.7193649245353062
FKID000752,0,0,0,0,1,sanitized_ok,0.8213362908061617
FKID000757,0,0,0,0,1,sanitized_ok,0.8180468988357125
FKID000756,0,0,0,0,1,sanitized_ok,0.8408270943077821
FKID000769,0,0,0,0,1,sanitized_ok,0.8026229300154173
FKID000773,1,0,0,1,0,raw_quantile_crossing|tail_risk_high,0.7867157979124033
FKID000783,0,0,0,0,1,sanitized_ok,0.838390449514382
FKID000787,0,0,0,0,1,sanitized_ok,0.8132827976883494
FKID000789,0,0,0,0,1,sanitized_ok,0.8079790481640305
FKID000792,0,0,0,0,1,sanitized_ok,0.8071177231841722
FKID000800,0,0,0,0,1,sanitized_ok,0.8052473477837366
FKID000817,0,1,0,0,0,p95_clamped,0.8059836741303583
FKID000816,0,1,0,0,0,p95_clamped,0.7272980318657492
FKID000818,0,0,0,0,1,sanitized_ok,0.7938683406306367
FKID000821,0,0,0,0,1,sanitized_ok,0.8368442070023475
FKID000824,0,0,0,0,1,sanitized_ok,0.8090066142458675
FKID000822,0,0,0,0,1,sanitized_ok,0.670652461892467
FKID000823,0,0,0,0,1,sanitized_ok,0.6416765439449482
FKID000827,0,1,0,0,0,p95_clamped,0.7955007658287058
FKID000828,0,0,0,0,1,sanitized_ok,0.810949448959617
FKID000831,0,0,0,0,1,sanitized_ok,0.8446423904050215
FKID000834,0,0,0,1,0,tail_risk_high,0.7045446441266521
FKID000848,0,0,0,0,1,sanitized_ok,0.7626858552461361
FKID000858,0,0,0,0,1,sanitized_ok,0.8446117319598277
FKID000859,0,0,0,0,1,sanitized_ok,0.821107128757646
FKID000857,0,1,0,0,0,p95_clamped,0.8267726008934784
FKID000860,0,0,0,0,1,sanitized_ok,0.8070793984079119
FKID000865,0,0,0,0,1,sanitized_ok,0.4868665068940023
FKID000866,0,0,0,0,1,sanitized_ok,0.8294338519887139
FKID000876,0,0,0,0,1,sanitized_ok,0.7869935069059854
FKID000877,0,0,0,0,1,sanitized_ok,0.8415503663521802
FKID000893,0,0,0,0,1,sanitized_ok,0.8032165015250566
FKID000900,0,0,0,0,1,sanitized_ok,0.7952578829526674
FKID000905,0,1,0,0,0,p95_clamped,0.804945482939203
FKID000921,0,1,0,0,0,p95_clamped,0.7680531301530912
FKID000922,0,1,0,0,0,p95_clamped,0.7680531301530912
FKID000917,0,1,0,0,0,p95_clamped,0.8000519689999693
FKID000912,0,0,0,1,0,tail_risk_high,0.6652836949076978
FKID000925,0,0,0,1,0,tail_risk_high,0.6733915816235019
FKID000933,0,0,0,0,1,sanitized_ok,0.7743744032373852
FKID000930,0,0,0,0,1,sanitized_ok,0.8331585571235932
FKID000926,0,0,0,0,1,sanitized_ok,0.812834718757996
FKID000939,0,0,0,0,1,sanitized_ok,0.7967141977360863
FKID000937,0,0,0,0,1,sanitized_ok,0.796153333922202
FKID000941,0,0,0,0,1,sanitized_ok,0.8355271971120153
FKID000936,0,0,0,0,1,sanitized_ok,0.49436314506773843
FKID000942,0,0,0,0,1,sanitized_ok,0.8115144478556695
FKID000952,0,0,0,0,1,sanitized_ok,0.824109976088516
FKID000957,0,0,0,0,1,sanitized_ok,0.825211826760589
FKID000956,0,0,0,0,1,sanitized_ok,0.824257863425569
FKID000964,0,0,0,0,1,sanitized_ok,0.8022491437587674
FKID000962,0,0,0,0,1,sanitized_ok,0.7596433044792241
FKID000966,0,0,0,0,1,sanitized_ok,0.7667251655036051
FKID000972,0,0,0,0,1,sanitized_ok,0.7956654293514385
FKID000973,0,0,0,0,1,sanitized_ok,0.8133389692674325
FKID000969,0,0,0,1,0,tail_risk_high,0.6709448628944642
FKID000976,0,0,0,0,1,sanitized_ok,0.8392432454825866
FKID000975,0,0,0,0,1,sanitized_ok,0.7756445398540459
FKID000979,0,0,0,0,1,sanitized_ok,0.7882057370988466
FKID000981,0,0,0,1,0,tail_risk_high,0.6102732333968305
FKID000983,0,0,0,0,1,sanitized_ok,0.806951965655556
FKID000984,0,0,0,0,1,sanitized_ok,0.8067252100056066
FKID000991,0,0,0,1,0,tail_risk_high,0.6673626410325133
FKID000992,0,0,0,0,1,sanitized_ok,0.7994735156375741
FKID000995,0,0,0,0,1,sanitized_ok,0.7027620431113741
FKID000996,0,1,0,0,0,p95_clamped,0.7839482202401807
FKID001003,0,0,0,0,1,sanitized_ok,0.6953418086481814
FKID001002,0,1,0,1,0,p95_clamped|tail_risk_high,0.6733250877392963
FKID001001,0,1,0,0,0,p95_clamped,0.7388485360244681
FKID001017,1,0,0,1,0,raw_quantile_crossing|tail_risk_high,0.783908273918952
FKID001019,0,0,0,0,1,sanitized_ok,0.7777287165684841
FKID001041,0,0,0,0,1,sanitized_ok,0.8452938206027578
FKID001042,0,0,0,0,1,sanitized_ok,0.8207670715452439
FKID001043,0,0,0,0,1,sanitized_ok,0.8459258591658846
FKID001053,0,0,0,0,1,sanitized_ok,0.7241130373644558
FKID001060,0,0,0,0,1,sanitized_ok,0.8150088077569837
FKID001051,0,0,0,0,1,sanitized_ok,0.8164655461745967
FKID001052,0,1,0,0,0,p95_clamped,0.7562995029161556
FKID001054,0,0,0,0,1,sanitized_ok,0.7457303525137454
FKID001061,0,0,0,0,1,sanitized_ok,0.8443204151565857
FKID001063,0,0,0,0,1,sanitized_ok,0.8443204151565857
FKID001083,0,0,0,0,1,sanitized_ok,0.8262253094199692
FKID001085,0,0,0,0,1,sanitized_ok,0.7804492286270415
FKID001086,0,0,0,0,1,sanitized_ok,0.8262253094199692
FKID001084,0,1,0,0,0,p95_clamped,0.8083778083064508
FKID001088,0,0,0,0,1,sanitized_ok,0.7193929361165813
FKID001089,0,1,0,0,0,p95_clamped,0.7854809505847117
FKID001098,0,0,0,0,1,sanitized_ok,0.82144671871706
FKID001104,0,0,0,0,1,sanitized_ok,0.8262355091808278
FKID001111,0,1,0,0,0,p95_clamped,0.717956769327386
FKID001109,0,0,0,0,1,sanitized_ok,0.7046079315481755
FKID001112,1,0,0,1,0,raw_quantile_crossing|tail_risk_high,0.7147374586283264
FKID001119,0,0,0,0,1,sanitized_ok,0.7792215779081526
FKID001115,0,0,0,1,0,tail_risk_high,0.6804608745929867
FKID001123,0,0,0,0,1,sanitized_ok,0.7294132413094288
FKID001122,0,0,0,0,1,sanitized_ok,0.8255245337194125
FKID001128,1,0,0,0,0,raw_quantile_crossing,0.8062764754505246
FKID001139,0,0,0,0,1,sanitized_ok,0.7702462763640598
FKID001140,0,0,0,0,1,sanitized_ok,0.8559562235564008
FKID001135,0,0,0,1,0,tail_risk_high,0.6378009155604316
FKID001143,0,0,0,0,1,sanitized_ok,0.789361442294493
FKID001149,0,0,0,0,1,sanitized_ok,0.8183791569061647
FKID001153,0,0,0,0,1,sanitized_ok,0.8324909516888932
FKID002610,0,0,0,0,1,sanitized_ok,0.7440425944944093
FKID001154,0,0,0,0,1,sanitized_ok,0.8244021541811754
FKID001155,0,0,0,0,1,sanitized_ok,0.8219291029752551
FKID001161,0,0,0,1,0,tail_risk_high,0.7146697176785397
FKID001165,0,0,0,0,1,sanitized_ok,0.8273686857392184
FKID001169,0,0,0,0,1,sanitized_ok,0.8559789470912574
FKID001173,0,0,0,0,1,sanitized_ok,0.8559789470912574
FKID001172,0,1,0,0,0,p95_clamped,0.8459580009160333
FKID001171,0,0,0,0,1,sanitized_ok,0.7122659989511976
FKID001174,0,0,0,0,1,sanitized_ok,0.83070070238655
FKID001181,0,0,0,0,1,sanitized_ok,0.8199305060496536
FKID001190,0,0,0,0,1,sanitized_ok,0.738464566213355
FKID001189,0,0,0,1,0,tail_risk_high,0.6976368826998417
FKID001194,0,0,0,0,1,sanitized_ok,0.8065642596434668
FKID001196,0,0,0,0,1,sanitized_ok,0.7884306798451579
FKID001205,0,0,0,0,1,sanitized_ok,0.852296444522021
FKID001203,0,0,0,0,1,sanitized_ok,0.8086202175996197
FKID001204,1,0,0,0,0,raw_quantile_crossing,0.7770562115566411
FKID001207,0,1,0,0,0,p95_clamped,0.8343380804397881
FKID001233,0,0,0,0,1,sanitized_ok,0.8152924271476416
FKID001214,0,0,0,0,1,sanitized_ok,0.813427885711096
FKID001218,0,0,0,0,1,sanitized_ok,0.8555038577378343
FKID001215,0,0,0,0,1,sanitized_ok,0.8555038577378343
FKID001226,0,1,0,0,0,p95_clamped,0.7808400174213551
FKID001234,0,0,0,0,1,sanitized_ok,0.8549993184569354
FKID001236,0,0,0,0,1,sanitized_ok,0.8028262574400878
FKID001250,0,0,0,0,1,sanitized_ok,0.8110361336106098
FKID001247,0,0,0,0,1,sanitized_ok,0.8189167759677589
FKID001245,0,0,0,0,1,sanitized_ok,0.8182480931557568
FKID001261,0,0,0,0,1,sanitized_ok,0.8219601187796362
FKID001257,0,0,0,0,1,sanitized_ok,0.8515267275900393
FKID001269,0,1,0,0,0,p95_clamped,0.7583997244307805
FKID001276,0,1,0,0,0,p95_clamped,0.7583997244307805
FKID001278,0,0,0,0,1,sanitized_ok,0.7460861732206473
FKID001280,0,0,0,0,1,sanitized_ok,0.8459819993834271
FKID001283,0,0,0,0,1,sanitized_ok,0.8186250260815058
FKID001285,0,0,0,0,1,sanitized_ok,0.848562841323994
FKID001287,0,0,0,0,1,sanitized_ok,0.850747225546303
FKID001289,0,1,0,0,0,p95_clamped,0.835081095571689
FKID001302,0,0,0,0,1,sanitized_ok,0.7690174367774111
FKID001294,0,0,0,0,1,sanitized_ok,0.7690174367774111
FKID001293,0,0,0,0,1,sanitized_ok,0.7690174367774111
FKID001291,0,0,0,0,1,sanitized_ok,0.8511823150466915
FKID001290,0,0,0,0,1,sanitized_ok,0.8223547966280949
FKID001299,0,1,0,0,0,p95_clamped,0.7727628835691528
FKID001292,0,1,0,0,0,p95_clamped,0.7739370812650291
FKID001296,0,0,0,0,1,sanitized_ok,0.8199336528465285
FKID001300,0,0,0,0,1,sanitized_ok,0.8164017005857295
FKID001314,0,0,0,1,0,tail_risk_high,0.7133102736958247
FKID001313,0,1,0,0,0,p95_clamped,0.8063413540964787
FKID001339,0,0,0,0,1,sanitized_ok,0.8517292471583591
FKID001332,0,0,0,0,1,sanitized_ok,0.8517292471583591
FKID001335,0,0,0,0,1,sanitized_ok,0.8521055450006589
FKID001334,0,0,0,0,1,sanitized_ok,0.8099667102733191
FKID001346,0,1,0,0,0,p95_clamped,0.8006904831440855
FKID001351,0,0,0,0,1,sanitized_ok,0.8144903960825264
FKID001368,0,0,0,0,1,sanitized_ok,0.8140580362223161
FKID001367,0,0,0,0,1,sanitized_ok,0.7685769817249758
FKID001364,0,0,0,0,1,sanitized_ok,0.8124885185737709
FKID001370,0,0,0,0,1,sanitized_ok,0.8149441758136102
FKID001382,1,0,0,0,0,raw_quantile_crossing,0.8032655070141423
FKID001384,0,0,0,0,1,sanitized_ok,0.8446332909331883
FKID001480,0,1,0,0,0,p95_clamped,0.7616541983031209
