grid_time_utc,zone,horizon_h,prob_bin_hawkes,D_hat_norm,SSC_norm,ERI_base,ERI,ERI_ci_lo,ERI_ci_hi,SSC_adjustment,local_activity_contribution,spillover_contribution,Y_bin_actual,Y_count_actual,count_forecast,ci_note
2024-01-16T18:00:00+00:00,East Zone 1,6,0.683007,0.07693,0.434559,0.052543,0.075377,0.024902,0.125851,0.022833,0.052543,0.022833,1,2,1.4819,
2024-01-16T19:00:00+00:00,East Zone 1,6,0.84041,0.07693,0.434559,0.064652,0.092748,0.042273,0.143222,0.028095,0.064652,0.028095,1,2,1.9092,
2024-01-16T20:00:00+00:00,East Zone 1,6,0.734763,0.07693,0.434559,0.056525,0.081089,0.030614,0.131563,0.024563,0.056525,0.024563,1,1,1.8222,
2024-01-16T21:00:00+00:00,East Zone 1,6,0.68314,0.07693,0.434559,0.052554,0.075391,0.024917,0.125866,0.022838,0.052554,0.022838,1,2,1.6321,
2024-01-16T22:00:00+00:00,East Zone 1,6,0.68314,0.07693,0.434559,0.052554,0.075391,0.024917,0.125866,0.022838,0.052554,0.022838,1,1,1.7019,
2024-01-16T23:00:00+00:00,East Zone 1,6,0.68314,0.07693,0.434559,0.052554,0.075391,0.024917,0.125866,0.022838,0.052554,0.022838,1,1,1.5602,
2024-01-17T00:00:00+00:00,East Zone 1,6,0.68314,0.07693,0.434559,0.052554,0.075391,0.024917,0.125866,0.022838,0.052554,0.022838,1,1,1.4945,
2024-01-17T01:00:00+00:00,East Zone 1,6,0.667519,0.07693,0.434559,0.051352,0.073667,0.023193,0.124142,0.022315,0.051352,0.022315,1,1,1.3615,
2024-01-17T02:00:00+00:00,East Zone 1,6,0.526316,0.07693,0.434559,0.040489,0.058084,0.00761,0.108559,0.017595,0.040489,0.017595,1,1,0.9788,
2024-01-17T03:00:00+00:00,East Zone 1,6,0.545732,0.07693,0.434559,0.041983,0.060227,0.009753,0.110701,0.018244,0.041983,0.018244,1,1,1.0276,
2024-01-17T04:00:00+00:00,East Zone 1,6,0.464632,0.07693,0.434559,0.035744,0.051277,0.000802,0.101751,0.015533,0.035744,0.015533,1,1,0.8016,
2024-01-17T05:00:00+00:00,East Zone 1,6,0.464632,0.07693,0.434559,0.035744,0.051277,0.000802,0.101751,0.015533,0.035744,0.015533,1,1,0.7408,
2024-01-17T06:00:00+00:00,East Zone 1,6,0.301115,0.07693,0.434559,0.023165,0.033231,0.0,0.083705,0.010066,0.023165,0.010066,1,1,0.4387,
2024-01-17T07:00:00+00:00,East Zone 1,6,0.301115,0.07693,0.434559,0.023165,0.033231,0.0,0.083705,0.010066,0.023165,0.010066,1,1,0.3839,
2024-01-17T08:00:00+00:00,East Zone 1,6,0.128552,0.07693,0.434559,0.009889,0.014187,0.0,0.064661,0.004298,0.009889,0.004298,1,1,0.1577,
2024-01-17T09:00:00+00:00,East Zone 1,6,0.111475,0.07693,0.434559,0.008576,0.012302,0.0,0.062777,0.003727,0.008576,0.003727,0,0,0.1477,
2024-01-17T10:00:00+00:00,East Zone 1,6,0.111475,0.07693,0.434559,0.008576,0.012302,0.0,0.062777,0.003727,0.008576,0.003727,0,0,0.1516,
2024-01-17T11:00:00+00:00,East Zone 1,6,0.072131,0.07693,0.434559,0.005549,0.00796,0.0,0.058435,0.002411,0.005549,0.002411,0,0,0.1021,
2024-01-17T12:00:00+00:00,East Zone 1,6,0.072131,0.07693,0.434559,0.005549,0.00796,0.0,0.058435,0.002411,0.005549,0.002411,0,0,0.1082,
2024-01-17T13:00:00+00:00,East Zone 1,6,0.128552,0.07693,0.434559,0.009889,0.014187,0.0,0.064661,0.004298,0.009889,0.004298,0,0,0.1918,
2024-01-17T14:00:00+00:00,East Zone 1,6,0.341853,0.07693,0.434559,0.026299,0.037727,0.0,0.088201,0.011428,0.026299,0.011428,1,1,0.5564,
2024-01-17T15:00:00+00:00,East Zone 1,6,0.464632,0.07693,0.434559,0.035744,0.051277,0.000802,0.101751,0.015533,0.035744,0.015533,1,1,0.8259,
2024-01-17T16:00:00+00:00,East Zone 1,6,0.591422,0.07693,0.434559,0.045498,0.065269,0.014795,0.115744,0.019772,0.045498,0.019772,1,2,1.1258,
2024-01-17T17:00:00+00:00,East Zone 1,6,0.591422,0.07693,0.434559,0.045498,0.065269,0.014795,0.115744,0.019772,0.045498,0.019772,1,2,1.2226,
2024-01-17T18:00:00+00:00,East Zone 1,6,0.683007,0.07693,0.434559,0.052543,0.075377,0.024902,0.125851,0.022833,0.052543,0.022833,1,2,1.5137,
2024-01-17T19:00:00+00:00,East Zone 1,6,0.68314,0.07693,0.434559,0.052554,0.075391,0.024917,0.125866,0.022838,0.052554,0.022838,1,2,1.5887,
2024-01-17T20:00:00+00:00,East Zone 1,6,0.734763,0.07693,0.434559,0.056525,0.081089,0.030614,0.131563,0.024563,0.056525,0.024563,1,1,1.863,
2024-01-17T21:00:00+00:00,East Zone 1,6,0.68314,0.07693,0.434559,0.052554,0.075391,0.024917,0.125866,0.022838,0.052554,0.022838,1,2,1.666,
2024-01-17T22:00:00+00:00,East Zone 1,6,0.68314,0.07693,0.434559,0.052554,0.075391,0.024917,0.125866,0.022838,0.052554,0.022838,1,1,1.7911,
2024-01-17T23:00:00+00:00,East Zone 1,6,0.591422,0.07693,0.434559,0.045498,0.065269,0.014795,0.115744,0.019772,0.045498,0.019772,1,1,1.4975,
2024-01-18T00:00:00+00:00,East Zone 1,6,0.591422,0.07693,0.434559,0.045498,0.065269,0.014795,0.115744,0.019772,0.045498,0.019772,1,1,1.4336,
2024-01-18T01:00:00+00:00,East Zone 1,6,0.545732,0.07693,0.434559,0.041983,0.060227,0.009753,0.110701,0.018244,0.041983,0.018244,1,1,1.2315,
2024-01-18T02:00:00+00:00,East Zone 1,6,0.526316,0.07693,0.434559,0.040489,0.058084,0.00761,0.108559,0.017595,0.040489,0.017595,1,1,1.0057,
2024-01-18T03:00:00+00:00,East Zone 1,6,0.545732,0.07693,0.434559,0.041983,0.060227,0.009753,0.110701,0.018244,0.041983,0.018244,0,0,1.0297,
2024-01-18T04:00:00+00:00,East Zone 1,6,0.526316,0.07693,0.434559,0.040489,0.058084,0.00761,0.108559,0.017595,0.040489,0.017595,0,0,0.8664,
2024-01-18T05:00:00+00:00,East Zone 1,6,0.464632,0.07693,0.434559,0.035744,0.051277,0.000802,0.101751,0.015533,0.035744,0.015533,0,0,0.707,
2024-01-18T06:00:00+00:00,East Zone 1,6,0.301115,0.07693,0.434559,0.023165,0.033231,0.0,0.083705,0.010066,0.023165,0.010066,0,0,0.4187,
2024-01-18T07:00:00+00:00,East Zone 1,6,0.341853,0.07693,0.434559,0.026299,0.037727,0.0,0.088201,0.011428,0.026299,0.011428,0,0,0.4428,
2024-01-18T08:00:00+00:00,East Zone 1,6,0.128552,0.07693,0.434559,0.009889,0.014187,0.0,0.064661,0.004298,0.009889,0.004298,0,0,0.1617,
2024-01-18T09:00:00+00:00,East Zone 1,6,0.111475,0.07693,0.434559,0.008576,0.012302,0.0,0.062777,0.003727,0.008576,0.003727,0,0,0.1385,
2024-01-18T10:00:00+00:00,East Zone 1,6,0.072131,0.07693,0.434559,0.005549,0.00796,0.0,0.058435,0.002411,0.005549,0.002411,0,0,0.0913,
2024-01-18T11:00:00+00:00,East Zone 1,6,0.072131,0.07693,0.434559,0.005549,0.00796,0.0,0.058435,0.002411,0.005549,0.002411,0,0,0.095,
2024-01-18T12:00:00+00:00,East Zone 1,6,0.072131,0.07693,0.434559,0.005549,0.00796,0.0,0.058435,0.002411,0.005549,0.002411,0,0,0.1006,
2024-01-18T13:00:00+00:00,East Zone 1,6,0.125,0.07693,0.434559,0.009616,0.013795,0.0,0.064269,0.004179,0.009616,0.004179,0,0,0.1917,
2024-01-18T14:00:00+00:00,East Zone 1,6,0.341853,0.07693,0.434559,0.026299,0.037727,0.0,0.088201,0.011428,0.026299,0.011428,1,1,0.5702,
2024-01-18T15:00:00+00:00,East Zone 1,6,0.464632,0.07693,0.434559,0.035744,0.051277,0.000802,0.101751,0.015533,0.035744,0.015533,1,1,0.8473,
2024-01-18T16:00:00+00:00,East Zone 1,6,0.591422,0.07693,0.434559,0.045498,0.065269,0.014795,0.115744,0.019772,0.045498,0.019772,1,4,1.1525,
2024-01-18T17:00:00+00:00,East Zone 1,6,0.591422,0.07693,0.434559,0.045498,0.065269,0.014795,0.115744,0.019772,0.045498,0.019772,1,4,1.2506,
2024-01-18T18:00:00+00:00,East Zone 1,6,0.683007,0.07693,0.434559,0.052543,0.075377,0.024902,0.125851,0.022833,0.052543,0.022833,1,5,1.548,
2024-01-18T19:00:00+00:00,East Zone 1,6,0.84041,0.07693,0.434559,0.064652,0.092748,0.042273,0.143222,0.028095,0.064652,0.028095,1,5,1.9962,
2024-01-18T20:00:00+00:00,East Zone 1,6,0.734763,0.07693,0.434559,0.056525,0.081089,0.030614,0.131563,0.024563,0.056525,0.024563,1,4,1.9088,
2024-01-18T21:00:00+00:00,East Zone 1,6,0.68314,0.07693,0.434559,0.052554,0.075391,0.024917,0.125866,0.022838,0.052554,0.022838,1,4,1.7065,
2024-01-18T22:00:00+00:00,East Zone 1,6,0.68314,0.07693,0.434559,0.052554,0.075391,0.024917,0.125866,0.022838,0.052554,0.022838,1,3,2.122,
2024-01-18T23:00:00+00:00,East Zone 1,6,0.68314,0.07693,0.434559,0.052554,0.075391,0.024917,0.125866,0.022838,0.052554,0.022838,1,3,1.9504,
2024-01-19T00:00:00+00:00,East Zone 1,6,0.68314,0.07693,0.434559,0.052554,0.075391,0.024917,0.125866,0.022838,0.052554,0.022838,1,2,2.0368,
2024-01-19T01:00:00+00:00,East Zone 1,6,0.667519,0.07693,0.434559,0.051352,0.073667,0.023193,0.124142,0.022315,0.051352,0.022315,1,2,1.8595,
2024-01-19T02:00:00+00:00,East Zone 1,6,0.591422,0.07693,0.434559,0.045498,0.065269,0.014795,0.115744,0.019772,0.045498,0.019772,1,2,1.2625,
2024-01-19T03:00:00+00:00,East Zone 1,6,0.464632,0.07693,0.434559,0.035744,0.051277,0.000802,0.101751,0.015533,0.035744,0.015533,1,2,0.9303,
2024-01-19T04:00:00+00:00,East Zone 1,6,0.545732,0.07693,0.434559,0.041983,0.060227,0.009753,0.110701,0.018244,0.041983,0.018244,0,0,1.0283,
2024-01-19T05:00:00+00:00,East Zone 1,6,0.545732,0.07693,0.434559,0.041983,0.060227,0.009753,0.110701,0.018244,0.041983,0.018244,0,0,0.8574,
2024-01-19T06:00:00+00:00,East Zone 1,6,0.341853,0.07693,0.434559,0.026299,0.037727,0.0,0.088201,0.011428,0.026299,0.011428,0,0,0.4903,
2024-01-19T07:00:00+00:00,East Zone 1,6,0.341853,0.07693,0.434559,0.026299,0.037727,0.0,0.088201,0.011428,0.026299,0.011428,0,0,0.4657,
2024-01-19T08:00:00+00:00,East Zone 1,6,0.125,0.07693,0.434559,0.009616,0.013795,0.0,0.064269,0.004179,0.009616,0.004179,0,0,0.1618,
2024-01-19T09:00:00+00:00,East Zone 1,6,0.072131,0.07693,0.434559,0.005549,0.00796,0.0,0.058435,0.002411,0.005549,0.002411,0,0,0.0927,
2024-01-19T10:00:00+00:00,East Zone 1,6,0.072131,0.07693,0.434559,0.005549,0.00796,0.0,0.058435,0.002411,0.005549,0.002411,0,0,0.0941,
2024-01-19T11:00:00+00:00,East Zone 1,6,0.072131,0.07693,0.434559,0.005549,0.00796,0.0,0.058435,0.002411,0.005549,0.002411,0,0,0.0977,
2024-01-19T12:00:00+00:00,East Zone 1,6,0.072131,0.07693,0.434559,0.005549,0.00796,0.0,0.058435,0.002411,0.005549,0.002411,0,0,0.1034,
2024-01-19T13:00:00+00:00,East Zone 1,6,0.125,0.07693,0.434559,0.009616,0.013795,0.0,0.064269,0.004179,0.009616,0.004179,0,0,0.1969,
2024-01-19T14:00:00+00:00,East Zone 1,6,0.341853,0.07693,0.434559,0.026299,0.037727,0.0,0.088201,0.011428,0.026299,0.011428,0,0,0.5855,
2024-01-19T15:00:00+00:00,East Zone 1,6,0.464632,0.07693,0.434559,0.035744,0.051277,0.000802,0.101751,0.015533,0.035744,0.015533,0,0,0.87,
2024-01-19T16:00:00+00:00,East Zone 1,6,0.591422,0.07693,0.434559,0.045498,0.065269,0.014795,0.115744,0.019772,0.045498,0.019772,0,0,1.1834,
2024-01-19T17:00:00+00:00,East Zone 1,6,0.591422,0.07693,0.434559,0.045498,0.065269,0.014795,0.115744,0.019772,0.045498,0.019772,0,0,1.2841,
2024-01-01T00:00:00+00:00,East Zone 2,6,0.683007,1.0,0.528167,0.683007,1.043748,0.319867,1.767629,0.360741,0.683007,0.360741,0,0,1.2893,
2024-01-01T01:00:00+00:00,East Zone 2,6,0.526316,1.0,0.528167,0.526316,0.804299,0.080418,1.528179,0.277983,0.526316,0.277983,0,0,0.9144,
2024-01-01T02:00:00+00:00,East Zone 2,6,0.464632,1.0,0.528167,0.464632,0.710035,0.0,1.433916,0.245403,0.464632,0.245403,0,0,0.7438,
2024-01-01T03:00:00+00:00,East Zone 2,6,0.451957,1.0,0.528167,0.451957,0.690666,0.0,1.414547,0.238709,0.451957,0.238709,0,0,0.677,
2024-01-01T04:00:00+00:00,East Zone 2,6,0.451957,1.0,0.528167,0.451957,0.690666,0.0,1.414547,0.238709,0.451957,0.238709,0,0,0.6199,
2024-01-01T05:00:00+00:00,East Zone 2,6,0.451957,1.0,0.528167,0.451957,0.690666,0.0,1.414547,0.238709,0.451957,0.238709,0,0,0.5713,
2024-01-01T06:00:00+00:00,East Zone 2,6,0.237931,1.0,0.528167,0.237931,0.363598,0.0,1.087479,0.125667,0.237931,0.125667,0,0,0.2745,
2024-01-01T07:00:00+00:00,East Zone 2,6,0.237931,1.0,0.528167,0.237931,0.363598,0.0,1.087479,0.125667,0.237931,0.125667,0,0,0.2597,
2024-01-01T08:00:00+00:00,East Zone 2,6,0.128552,1.0,0.528167,0.128552,0.196449,0.0,0.92033,0.067897,0.128552,0.067897,0,0,0.1361,
2024-01-01T09:00:00+00:00,East Zone 2,6,0.093023,1.0,0.528167,0.093023,0.142155,0.0,0.866036,0.049132,0.093023,0.049132,0,0,0.0977,
2024-01-01T10:00:00+00:00,East Zone 2,6,0.093023,1.0,0.528167,0.093023,0.142155,0.0,0.866036,0.049132,0.093023,0.049132,0,0,0.0991,
2024-01-01T11:00:00+00:00,East Zone 2,6,0.093023,1.0,0.528167,0.093023,0.142155,0.0,0.866036,0.049132,0.093023,0.049132,0,0,0.1028,
2024-01-01T12:00:00+00:00,East Zone 2,6,0.093023,1.0,0.528167,0.093023,0.142155,0.0,0.866036,0.049132,0.093023,0.049132,0,0,0.1088,
2024-01-01T13:00:00+00:00,East Zone 2,6,0.128552,1.0,0.528167,0.128552,0.196449,0.0,0.92033,0.067897,0.128552,0.067897,0,0,0.1653,
2024-01-01T14:00:00+00:00,East Zone 2,6,0.385496,1.0,0.528167,0.385496,0.589102,0.0,1.312983,0.203606,0.385496,0.203606,0,0,0.5392,
2024-01-01T15:00:00+00:00,East Zone 2,6,0.526316,1.0,0.528167,0.526316,0.804299,0.080418,1.528179,0.277983,0.526316,0.277983,0,0,0.8047,
2024-01-01T16:00:00+00:00,East Zone 2,6,0.667519,1.0,0.528167,0.667519,1.02008,0.296199,1.743961,0.352561,0.667519,0.352561,0,0,1.0907,
2024-01-01T17:00:00+00:00,East Zone 2,6,0.667519,1.0,0.528167,0.667519,1.02008,0.296199,1.743961,0.352561,0.667519,0.352561,0,0,1.1835,
2024-01-01T18:00:00+00:00,East Zone 2,6,0.68314,1.0,0.528167,0.68314,1.043952,0.320071,1.767833,0.360812,0.68314,0.360812,0,0,1.2981,
2024-01-01T19:00:00+00:00,East Zone 2,6,0.734763,1.0,0.528167,0.734763,1.12284,0.398959,1.846721,0.388077,0.734763,0.388077,0,0,1.4712,
2024-01-01T20:00:00+00:00,East Zone 2,6,0.667519,1.0,0.528167,0.667519,1.02008,0.296199,1.743961,0.352561,0.667519,0.352561,0,0,1.3797,
2024-01-01T21:00:00+00:00,East Zone 2,6,0.128552,1.0,0.528167,0.128552,0.196449,0.0,0.92033,0.067897,0.128552,0.067897,0,0,0.2679,
2024-01-01T22:00:00+00:00,East Zone 2,6,0.385496,1.0,0.528167,0.385496,0.589102,0.0,1.312983,0.203606,0.385496,0.203606,0,0,0.7832,
2024-01-01T23:00:00+00:00,East Zone 2,6,0.385496,1.0,0.528167,0.385496,0.589102,0.0,1.312983,0.203606,0.385496,0.203606,0,0,0.7576,
2024-01-02T00:00:00+00:00,East Zone 2,6,0.128552,1.0,0.528167,0.128552,0.196449,0.0,0.92033,0.067897,0.128552,0.067897,0,0,0.245,
2024-01-02T01:00:00+00:00,East Zone 2,6,0.128552,1.0,0.528167,0.128552,0.196449,0.0,0.92033,0.067897,0.128552,0.067897,0,0,0.228,
2024-01-02T02:00:00+00:00,East Zone 2,6,0.128552,1.0,0.528167,0.128552,0.196449,0.0,0.92033,0.067897,0.128552,0.067897,0,0,0.2102,
2024-01-02T03:00:00+00:00,East Zone 2,6,0.416667,1.0,0.528167,0.416667,0.636737,0.0,1.360618,0.22007,0.416667,0.22007,0,0,0.6333,
2024-01-02T04:00:00+00:00,East Zone 2,6,0.125,1.0,0.528167,0.125,0.191021,0.0,0.914902,0.066021,0.125,0.066021,0,0,0.1746,
2024-01-02T05:00:00+00:00,East Zone 2,6,0.125,1.0,0.528167,0.125,0.191021,0.0,0.914902,0.066021,0.125,0.066021,0,0,0.1612,
2024-01-02T06:00:00+00:00,East Zone 2,6,0.051402,1.0,0.528167,0.051402,0.078551,0.0,0.802432,0.027149,0.051402,0.027149,0,0,0.0603,
2024-01-02T07:00:00+00:00,East Zone 2,6,0.051402,1.0,0.528167,0.051402,0.078551,0.0,0.802432,0.027149,0.051402,0.027149,0,0,0.0572,
2024-01-02T08:00:00+00:00,East Zone 2,6,0.111475,1.0,0.528167,0.111475,0.170352,0.0,0.894233,0.058877,0.111475,0.058877,0,0,0.1199,
2024-01-02T09:00:00+00:00,East Zone 2,6,0.0,1.0,0.528167,0.0,0.0,0.0,0.723881,0.0,0.0,0.0,0,0,0.0,
2024-01-02T10:00:00+00:00,East Zone 2,6,0.0,1.0,0.528167,0.0,0.0,0.0,0.723881,0.0,0.0,0.0,0,0,0.0,
2024-01-02T11:00:00+00:00,East Zone 2,6,0.0,1.0,0.528167,0.0,0.0,0.0,0.723881,0.0,0.0,0.0,0,0,0.0,
2024-01-02T12:00:00+00:00,East Zone 2,6,0.0,1.0,0.528167,0.0,0.0,0.0,0.723881,0.0,0.0,0.0,0,0,0.0,
2024-01-02T13:00:00+00:00,East Zone 2,6,0.003247,1.0,0.528167,0.003247,0.004962,0.0,0.728843,0.001715,0.003247,0.001715,1,1,0.0043,
2024-01-02T14:00:00+00:00,East Zone 2,6,0.014778,1.0,0.528167,0.014778,0.022583,0.0,0.746464,0.007805,0.014778,0.007805,1,1,0.0211,
2024-01-02T15:00:00+00:00,East Zone 2,6,0.111475,1.0,0.528167,0.111475,0.170352,0.0,0.894233,0.058877,0.111475,0.058877,1,1,0.1743,
2024-01-02T16:00:00+00:00,East Zone 2,6,0.128552,1.0,0.528167,0.128552,0.196449,0.0,0.92033,0.067897,0.128552,0.067897,1,1,0.2148,
2024-01-02T17:00:00+00:00,East Zone 2,6,0.128552,1.0,0.528167,0.128552,0.196449,0.0,0.92033,0.067897,0.128552,0.067897,1,1,0.233,
2024-01-02T18:00:00+00:00,East Zone 2,6,0.128552,1.0,0.528167,0.128552,0.196449,0.0,0.92033,0.067897,0.128552,0.067897,1,1,0.2498,
2024-01-02T19:00:00+00:00,East Zone 2,6,0.734763,1.0,0.528167,0.734763,1.12284,0.398959,1.846721,0.388077,0.734763,0.388077,0,0,1.6003,
2024-01-02T20:00:00+00:00,East Zone 2,6,0.667519,1.0,0.528167,0.667519,1.02008,0.296199,1.743961,0.352561,0.667519,0.352561,0,0,1.4366,
2024-01-02T21:00:00+00:00,East Zone 2,6,0.545732,1.0,0.528167,0.545732,0.833969,0.110088,1.55785,0.288237,0.545732,0.288237,0,0,1.182,
2024-01-02T22:00:00+00:00,East Zone 2,6,0.683007,1.0,0.528167,0.683007,1.043748,0.319867,1.767629,0.360741,0.683007,0.360741,1,1,1.4569,
2024-01-02T23:00:00+00:00,East Zone 2,6,0.683007,1.0,0.528167,0.683007,1.043748,0.319867,1.767629,0.360741,0.683007,0.360741,1,1,1.3734,
2024-01-03T00:00:00+00:00,East Zone 2,6,0.683007,1.0,0.528167,0.683007,1.043748,0.319867,1.767629,0.360741,0.683007,0.360741,1,1,1.3294,
2024-01-03T01:00:00+00:00,East Zone 2,6,0.667519,1.0,0.528167,0.667519,1.02008,0.296199,1.743961,0.352561,0.667519,0.352561,1,2,1.207,
2024-01-03T02:00:00+00:00,East Zone 2,6,0.464632,1.0,0.528167,0.464632,0.710035,0.0,1.433916,0.245403,0.464632,0.245403,1,2,0.776,
2024-01-03T03:00:00+00:00,East Zone 2,6,0.451957,1.0,0.528167,0.451957,0.690666,0.0,1.414547,0.238709,0.451957,0.238709,1,2,0.7075,
2024-01-03T04:00:00+00:00,East Zone 2,6,0.591422,1.0,0.528167,0.591422,0.903791,0.17991,1.627672,0.312369,0.591422,0.312369,1,1,0.8984,
2024-01-03T05:00:00+00:00,East Zone 2,6,0.591422,1.0,0.528167,0.591422,0.903791,0.17991,1.627672,0.312369,0.591422,0.312369,1,1,0.7883,
2024-01-03T06:00:00+00:00,East Zone 2,6,0.346939,1.0,0.528167,0.346939,0.530181,0.0,1.254062,0.183242,0.346939,0.183242,1,1,0.4226,
2024-01-03T07:00:00+00:00,East Zone 2,6,0.346939,1.0,0.528167,0.346939,0.530181,0.0,1.254062,0.183242,0.346939,0.183242,0,0,0.4273,
2024-01-03T08:00:00+00:00,East Zone 2,6,0.165986,1.0,0.528167,0.165986,0.253654,0.0,0.977535,0.087668,0.165986,0.087668,0,0,0.1862,
2024-01-03T09:00:00+00:00,East Zone 2,6,0.093023,1.0,0.528167,0.093023,0.142155,0.0,0.866036,0.049132,0.093023,0.049132,0,0,0.1038,
2024-01-03T10:00:00+00:00,East Zone 2,6,0.093023,1.0,0.528167,0.093023,0.142155,0.0,0.866036,0.049132,0.093023,0.049132,0,0,0.1055,
2024-01-03T11:00:00+00:00,East Zone 2,6,0.093023,1.0,0.528167,0.093023,0.142155,0.0,0.866036,0.049132,0.093023,0.049132,0,0,0.1078,
2024-01-03T12:00:00+00:00,East Zone 2,6,0.093023,1.0,0.528167,0.093023,0.142155,0.0,0.866036,0.049132,0.093023,0.049132,0,0,0.1141,
2024-01-03T13:00:00+00:00,East Zone 2,6,0.128552,1.0,0.528167,0.128552,0.196449,0.0,0.92033,0.067897,0.128552,0.067897,0,0,0.1734,
2024-01-03T14:00:00+00:00,East Zone 2,6,0.385496,1.0,0.528167,0.385496,0.589102,0.0,1.312983,0.203606,0.385496,0.203606,0,0,0.5655,
2024-01-03T15:00:00+00:00,East Zone 2,6,0.526316,1.0,0.528167,0.526316,0.804299,0.080418,1.528179,0.277983,0.526316,0.277983,0,0,0.8441,
2024-01-03T16:00:00+00:00,East Zone 2,6,0.667519,1.0,0.528167,0.667519,1.02008,0.296199,1.743961,0.352561,0.667519,0.352561,0,0,1.1441,
2024-01-03T17:00:00+00:00,East Zone 2,6,0.667519,1.0,0.528167,0.667519,1.02008,0.296199,1.743961,0.352561,0.667519,0.352561,0,0,1.2414,
2024-01-03T18:00:00+00:00,East Zone 2,6,0.68314,1.0,0.528167,0.68314,1.043952,0.320071,1.767833,0.360812,0.68314,0.360812,0,0,1.3617,
2024-01-03T19:00:00+00:00,East Zone 2,6,0.734763,1.0,0.528167,0.734763,1.12284,0.398959,1.846721,0.388077,0.734763,0.388077,0,0,1.542,
2024-01-03T20:00:00+00:00,East Zone 2,6,0.667519,1.0,0.528167,0.667519,1.02008,0.296199,1.743961,0.352561,0.667519,0.352561,1,1,1.443,
2024-01-03T21:00:00+00:00,East Zone 2,6,0.545732,1.0,0.528167,0.545732,0.833969,0.110088,1.55785,0.288237,0.545732,0.288237,1,1,1.1891,
2024-01-03T22:00:00+00:00,East Zone 2,6,0.683007,1.0,0.528167,0.683007,1.043748,0.319867,1.767629,0.360741,0.683007,0.360741,1,1,1.4576,
2024-01-03T23:00:00+00:00,East Zone 2,6,0.545732,1.0,0.528167,0.545732,0.833969,0.110088,1.55785,0.288237,0.545732,0.288237,1,1,1.128,
2024-01-04T00:00:00+00:00,East Zone 2,6,0.545732,1.0,0.528167,0.545732,0.833969,0.110088,1.55785,0.288237,0.545732,0.288237,1,1,1.0938,
2024-01-04T01:00:00+00:00,East Zone 2,6,0.526316,1.0,0.528167,0.526316,0.804299,0.080418,1.528179,0.277983,0.526316,0.277983,1,1,0.98,
2024-01-04T02:00:00+00:00,East Zone 2,6,0.667519,1.0,0.528167,0.667519,1.02008,0.296199,1.743961,0.352561,0.667519,0.352561,0,0,1.2427,
2024-01-04T03:00:00+00:00,East Zone 2,6,0.451957,1.0,0.528167,0.451957,0.690666,0.0,1.414547,0.238709,0.451957,0.238709,0,0,0.7894,
2024-01-04T04:00:00+00:00,East Zone 2,6,0.451957,1.0,0.528167,0.451957,0.690666,0.0,1.414547,0.238709,0.451957,0.238709,0,0,0.7234,
2024-01-04T05:00:00+00:00,East Zone 2,6,0.591422,1.0,0.528167,0.591422,0.903791,0.17991,1.627672,0.312369,0.591422,0.312369,0,0,0.8672,
2024-01-04T06:00:00+00:00,East Zone 2,6,0.346939,1.0,0.528167,0.346939,0.530181,0.0,1.254062,0.183242,0.346939,0.183242,0,0,0.4228,
2024-01-04T07:00:00+00:00,East Zone 2,6,0.346939,1.0,0.528167,0.346939,0.530181,0.0,1.254062,0.183242,0.346939,0.183242,1,1,0.4022,
2024-01-04T08:00:00+00:00,East Zone 2,6,0.128552,1.0,0.528167,0.128552,0.196449,0.0,0.92033,0.067897,0.128552,0.067897,1,1,0.1452,
2024-01-04T09:00:00+00:00,East Zone 2,6,0.093023,1.0,0.528167,0.093023,0.142155,0.0,0.866036,0.049132,0.093023,0.049132,1,1,0.1045,
2024-01-04T10:00:00+00:00,East Zone 2,6,0.093023,1.0,0.528167,0.093023,0.142155,0.0,0.866036,0.049132,0.093023,0.049132,1,1,0.1061,
2024-01-04T11:00:00+00:00,East Zone 2,6,0.093023,1.0,0.528167,0.093023,0.142155,0.0,0.866036,0.049132,0.093023,0.049132,1,1,0.1102,
2024-01-04T12:00:00+00:00,East Zone 2,6,0.093023,1.0,0.528167,0.093023,0.142155,0.0,0.866036,0.049132,0.093023,0.049132,1,1,0.1166,
2024-01-04T13:00:00+00:00,East Zone 2,6,0.128552,1.0,0.528167,0.128552,0.196449,0.0,0.92033,0.067897,0.128552,0.067897,1,1,0.1935,
2024-01-04T14:00:00+00:00,East Zone 2,6,0.385496,1.0,0.528167,0.385496,0.589102,0.0,1.312983,0.203606,0.385496,0.203606,1,1,0.6385,
2024-01-04T15:00:00+00:00,East Zone 2,6,0.526316,1.0,0.528167,0.526316,0.804299,0.080418,1.528179,0.277983,0.526316,0.277983,1,1,0.954,
2024-01-04T16:00:00+00:00,East Zone 2,6,0.667519,1.0,0.528167,0.667519,1.02008,0.296199,1.743961,0.352561,0.667519,0.352561,1,2,1.2934,
2024-01-04T17:00:00+00:00,East Zone 2,6,0.667519,1.0,0.528167,0.667519,1.02008,0.296199,1.743961,0.352561,0.667519,0.352561,1,2,1.2693,
2024-01-04T18:00:00+00:00,East Zone 2,6,0.68314,1.0,0.528167,0.68314,1.043952,0.320071,1.767833,0.360812,0.68314,0.360812,1,2,1.3923,
2024-01-04T19:00:00+00:00,East Zone 2,6,0.734763,1.0,0.528167,0.734763,1.12284,0.398959,1.846721,0.388077,0.734763,0.388077,1,2,1.6754,
